"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
2.00941618040248e-128	15.0934011231373	0.634	0.541	3.56952690286697e-124	"CC10"	"MAGED1"
2.93981135440562e-128	0.255708676061102	0.679	0.586	5.22228088996614e-124	"CC10"	"CNPY3"
3.11494788976003e-128	0.475667875244146	0.336	0.243	5.53339343136972e-124	"CC10"	"ECD"
3.39325889762862e-128	0.290177929040584	0.201	0.124	6.02778510574747e-124	"CC10"	"PLEKHN1"
3.87269401534392e-128	11.7991022902371	0.936	0.896	6.87945364885695e-124	"CC10"	"CST3"
4.51815764548243e-128	135.870795020785	0.289	0.204	8.02605524143498e-124	"CC10"	"KRT5"
4.76145087694396e-128	2.26797252135843	0.347	0.253	8.45824133780326e-124	"CC10"	"IFT57"
4.9234956473132e-128	0.430338120633456	0.36	0.266	8.74609766788718e-124	"CC10"	"SLC35F6"
4.9682344448632e-128	2.60269341399272	0.456	0.358	8.82557166785498e-124	"CC10"	"PMF1"
5.34502419855969e-128	3.39090423783593	0.242	0.162	9.49490098632144e-124	"CC10"	"FGFR4"
5.62097043330107e-128	0.55898642822334	0.435	0.338	9.98509187771603e-124	"CC10"	"PNKP"
5.98063471985744e-128	0.747243268103088	0.365	0.272	1.06239995163547e-123	"CC10"	"BRD8"
6.12098652881393e-128	0.935095581966475	0.327	0.237	1.08733204697851e-123	"CC10"	"ABCA7"
6.24174297323453e-128	0.826034530514342	0.331	0.242	1.10878322176538e-123	"CC10"	"ANKRD9"
6.29995412749226e-128	0.298145041439782	0.205	0.127	1.11912385120773e-123	"CC10"	"MIOS"
7.27889760080735e-128	0.427164376729643	0.365	0.271	1.29302336980742e-123	"CC10"	"SLC4A1AP"
7.53539522770302e-128	0.302903911001426	0.143	0.078	1.33858760824917e-123	"CC10"	"PIWIL4"
7.84213299738331e-128	0.322242065700699	0.254	0.169	1.39307650565517e-123	"CC10"	"TMEM209"
8.12725329114256e-128	0.604561797221719	0.269	0.185	1.44372527463857e-123	"CC10"	"GNPNAT1"
8.12786378450709e-128	0.327781752238547	0.118	0.059	1.44383372267984e-123	"CC10"	"CYP4F11"
8.57552664000178e-128	0.822840426662614	0.158	0.09	1.52335655232992e-123	"CC10"	"C1orf210"
1.07566055218005e-127	0.976861241243117	0.502	0.408	1.91080340489264e-123	"CC10"	"BOD1"
1.09642398912877e-127	0.316878146515627	0.339	0.247	1.94768757428835e-123	"CC10"	"AQR"
1.13670902897764e-127	4.69925219162586	0.344	0.252	2.01924991907588e-123	"CC10"	"HDAC11"
1.15434599883645e-127	0.367103585368812	0.29	0.202	2.05058023233308e-123	"CC10"	"NUDT22"
1.15587627629413e-127	0.924002038957573	0.409	0.316	2.05329861720889e-123	"CC10"	"BRD1"
1.76925189347274e-127	0.655185976268668	0.355	0.262	3.14289906356498e-123	"CC10"	"SLC7A6OS"
1.85953340461335e-127	3.27485274881256	0.67	0.583	3.30327513995515e-123	"CC10"	"MSN"
2.18001431634833e-127	0.811230738642741	0.435	0.338	3.87257743156117e-123	"CC10"	"RANBP3"
2.32732842403568e-127	0.731039077923978	0.44	0.345	4.13426621245699e-123	"CC10"	"SCAF1"
2.69634468522667e-127	0.43465043327909	0.31	0.22	4.78978669883665e-123	"CC10"	"ZNF12"
3.28778142322329e-127	0.624013991480447	0.418	0.322	5.84041492021385e-123	"CC10"	"IRF2"
3.43143281493337e-127	1.66031381496446	0.189	0.275	6.09559725244765e-123	"CC10"	"DPEP1"
3.72579525831944e-127	8.26368094682397	0.27	0.187	6.61850269687865e-123	"CC10"	"AGR3"
4.92345474550244e-127	3.330351938189	0.296	0.207	8.74602500991053e-123	"CC10"	"GNE"
5.09214339965684e-127	5.05009565450483	0.193	0.119	9.04568353515041e-123	"CC10"	"NMB"
5.95164177463905e-127	2.0684806396207	0.461	0.367	1.05724964484688e-122	"CC10"	"D2HGDH"
6.23531939386676e-127	0.700637869733055	0.362	0.269	1.10764213712649e-122	"CC10"	"KAT5"
6.37916796605992e-127	1.32626817708021	0.487	0.392	1.13319539749088e-122	"CC10"	"NDUFA8"
6.84546968277638e-127	0.393460578504264	0.305	0.216	1.2160292344484e-122	"CC10"	"PEX16"
7.01100214349959e-127	0.84509090563591	0.322	0.232	1.24543442077127e-122	"CC10"	"RPP38"
8.53303586745495e-127	0.716612676730723	0.353	0.26	1.5158084914947e-122	"CC10"	"ASCC2"
8.62489524867271e-127	0.503887391441695	0.399	0.304	1.53212639197422e-122	"CC10"	"RBMX2"
8.64184468032023e-127	0.453824179461646	0.326	0.234	1.53513728901209e-122	"CC10"	"MMGT1"
1.00797400048491e-126	0.622687974586823	0.354	0.262	1.79056501446139e-122	"CC10"	"ANAPC4"
1.02631271068755e-126	0.39791065946195	0.225	0.145	1.82314189926536e-122	"CC10"	"DENND6B"
1.06755810779134e-126	1.17140445533503	0.41	0.318	1.89641022268054e-122	"CC10"	"ZNF587B"
1.16483744381091e-126	1.17648658950579	0.498	0.401	2.0692172351857e-122	"CC10"	"PHF20"
1.22706496497202e-126	2.96422782688439	0.149	0.084	2.1797582037763e-122	"CC10"	"HTR1D"
1.48362439528491e-126	0.753525609032364	0.369	0.276	2.63551037578411e-122	"CC10"	"NKRF"
1.88381196431194e-126	0.81853703069272	0.382	0.288	3.34640357340373e-122	"CC10"	"SMIM29"
2.16687645098753e-126	0.799129530643744	0.421	0.327	3.84923932753424e-122	"CC10"	"DDX19A"
2.18232631377725e-126	1.77632217471157	0.192	0.118	3.8766844637939e-122	"CC10"	"NCR3LG1"
2.44060503033282e-126	0.376614010746494	0.313	0.222	4.33549077588322e-122	"CC10"	"EBAG9"
2.46673817769334e-126	0.436295153337682	0.309	0.219	4.38191369885445e-122	"CC10"	"CNOT9"
2.57202295571095e-126	3.28271513632899	0.393	0.3	4.56894157852493e-122	"CC10"	"GALT"
2.59483742978596e-126	0.802654893685126	0.379	0.286	4.60946921027178e-122	"CC10"	"PCBP4"
3.10289870676064e-126	3.49290536466854	0.634	0.536	5.51198926268961e-122	"CC10"	"MAP4"
3.40425327312126e-126	3.67104178932698	0.223	0.145	6.0473155143726e-122	"CC10"	"POLD3"
3.56174218313869e-126	0.872839604150172	0.345	0.254	6.32707881412757e-122	"CC10"	"CEP350"
3.58351251546479e-126	0.427134179960231	0.307	0.218	6.36575163247165e-122	"CC10"	"CCDC59"
3.81426794725965e-126	0.382101016563079	0.395	0.299	6.77566558151205e-122	"CC10"	"CDK13"
5.30645236294175e-126	4.18190827015996	0.279	0.194	9.42638197752972e-122	"CC10"	"DTYMK"
5.52389880866254e-126	0.528524180365016	0.265	0.18	9.81265384370814e-122	"CC10"	"VWA5A"
5.95760651135538e-126	1.29016516756269	0.476	0.382	1.05830922067717e-121	"CC10"	"SART3"
6.00144401108726e-126	1.2414904723509	0.269	0.184	1.06609651412954e-121	"CC10"	"DARS2"
6.10790138526166e-126	0.465724940662504	0.218	0.14	1.08500760207788e-121	"CC10"	"RIPK3"
7.63989987715714e-126	0.890727242416782	0.4	0.306	1.35715181417819e-121	"CC10"	"HUS1"
8.71769831725074e-126	0.405004501965266	0.607	0.515	1.54861192907642e-121	"CC10"	"ARL2"
8.90487519446633e-126	0.758213668609712	0.341	0.249	1.581862029545e-121	"CC10"	"WDR73"
1.14167221187693e-125	0.312170118628452	0.22	0.142	2.02806651717817e-121	"CC10"	"PRICKLE3"
1.2313312192438e-125	0.336440296193652	0.285	0.198	2.18733677786468e-121	"CC10"	"MAD1L1"
1.31181427905663e-125	0.865581808378013	0.542	0.447	2.3303068853162e-121	"CC10"	"YTHDC1"
1.35928224999904e-125	0.565370474656469	0.321	0.231	2.41462898889829e-121	"CC10"	"RABIF"
1.71702552551824e-125	0.842415854556552	0.311	0.224	3.0501241435306e-121	"CC10"	"BAHD1"
1.74415580440341e-125	0.451018362204901	0.358	0.265	3.09831837094222e-121	"CC10"	"MTSS2"
1.98431542369661e-125	1.15922362574038	0.304	0.217	3.52493791865466e-121	"CC10"	"SLC45A4"
2.15784312069979e-125	1.11940699340714	0.129	0.068	3.8331925196111e-121	"CC10"	"FIBCD1"
2.69841035342973e-125	1.56514314916994	0.282	0.198	4.79345615183258e-121	"CC10"	"LRRC8B"
2.79951474098538e-125	0.752905389613791	0.351	0.258	4.97305798588643e-121	"CC10"	"TMEM222"
2.95603001586425e-125	0.706133451202991	0.212	0.134	5.25109172018125e-121	"CC10"	"AMIGO2"
3.0619884438796e-125	0.420293095395022	0.258	0.174	5.43931627170772e-121	"CC10"	"MTFR1"
3.29822377665016e-125	1.07398707866036	0.507	0.412	5.85896471684134e-121	"CC10"	"UBAC2"
3.41143324935014e-125	23.8256296698193	0.388	0.304	6.06007002414559e-121	"CC10"	"TMEM37"
3.4140740925899e-125	0.568747701749083	0.408	0.316	6.0647612180767e-121	"CC10"	"MLKL"
3.85300749882953e-125	1.39327964423455	0.473	0.375	6.84448252092078e-121	"CC10"	"STX4"
3.88061772067653e-125	0.723311808884338	0.361	0.268	6.89352931900979e-121	"CC10"	"EMC3"
3.9575583722974e-125	0.844713869492915	0.229	0.148	7.03020669254909e-121	"CC10"	"TSPAN6"
4.75029884843233e-125	0.339001461347117	0.335	0.244	8.43843087435519e-121	"CC10"	"FEZ2"
5.28085430063494e-125	0.488284498989877	0.285	0.199	9.38090957964792e-121	"CC10"	"CCDC14"
5.48799942742054e-125	1.75814828823552	0.552	0.46	9.74888218286984e-121	"CC10"	"POLR3D"
7.05311321574992e-125	1.04140854636016	0.316	0.229	1.25291503164582e-120	"CC10"	"ZNF507"
7.43123185310506e-125	0.230356257595455	0.144	0.079	1.32008402638558e-120	"CC10"	"SOWAHB"
7.55646947614721e-125	1.453687018217	0.588	0.496	1.34233123774279e-120	"CC10"	"XPOT"
7.92820735622926e-125	0.861446153693874	0.3	0.213	1.40836675476057e-120	"CC10"	"PRR14L"
8.31847368654571e-125	2.4770778127304	0.452	0.359	1.47769366567798e-120	"CC10"	"EIF2D"
8.53971816479612e-125	1.51684421341361	0.212	0.135	1.51699553479438e-120	"CC10"	"SLC16A5"
9.09197133387236e-125	1.66177211728886	0.414	0.321	1.61509778774909e-120	"CC10"	"PLA2G12A"
1.09359783395381e-124	0.422764493297716	0.271	0.185	1.94266719223555e-120	"CC10"	"AIFM2"
1.10147888264255e-124	0.76571927172068	0.399	0.305	1.95666708712623e-120	"CC10"	"HDGFL2"
1.12219427690122e-124	0.638484548374287	0.331	0.241	1.99346591348732e-120	"CC10"	"IFT22"
1.13598546141962e-124	6.12519523905823	0.59	0.504	2.01796457366582e-120	"CC10"	"PCSK7"
1.27101332906809e-124	0.613108559239109	0.362	0.268	2.25782807775655e-120	"CC10"	"KANSL1"
1.38510389441464e-124	1.31449330038459	0.448	0.354	2.46049855803817e-120	"CC10"	"TASOR2"
1.76560401918643e-124	0.37756262302037	0.252	0.169	3.13641897968277e-120	"CC10"	"DPCD"
2.0098670651617e-124	2.61770660985184	0.403	0.309	3.57032785455325e-120	"CC10"	"RC3H1"
2.12709177604889e-124	1.39003032145496	0.437	0.344	3.77856583097325e-120	"CC10"	"ZC3H18"
2.17031005073577e-124	0.509005084658085	0.327	0.237	3.85533877412702e-120	"CC10"	"FEM1C"
2.1857447518304e-124	0.422221074880012	0.263	0.179	3.88275697715152e-120	"CC10"	"IMPA1"
2.43933689491911e-124	0.629435729762216	0.371	0.279	4.33323806013431e-120	"CC10"	"SAE1"
3.34189173514682e-124	4.37889954505379	0.283	0.2	5.93653647831481e-120	"CC10"	"COL9A2"
3.64305772678143e-124	0.618966131174665	0.304	0.217	6.47152774585453e-120	"CC10"	"CYB561D2"
4.27660670801856e-124	0.26750274471301	0.143	0.078	7.59696415612417e-120	"CC10"	"TBX6"
4.27881104108112e-124	0.251198605360783	0.571	0.475	7.60087993337651e-120	"CC10"	"ATP6AP2"
4.33531377944182e-124	0.337680317998291	0.247	0.165	7.70125139780045e-120	"CC10"	"KCTD9"
4.60786711639196e-124	1.93639522692961	0.196	0.122	8.18541514555868e-120	"CC10"	"ANK1"
4.62452323658515e-124	0.572699036613588	0.293	0.205	8.21500307746987e-120	"CC10"	"CNOT6"
5.17960675889998e-124	0.995447458697518	0.244	0.162	9.20105344650992e-120	"CC10"	"FZD6"
5.5971963072804e-124	0.327179990408149	0.342	0.25	9.94285952025289e-120	"CC10"	"TXNDC9"
5.76583638058899e-124	0.552534125119515	0.3	0.213	1.02424317464783e-119	"CC10"	"TMEM69"
6.06731668111516e-124	1.2904124817907	0.44	0.348	1.0777981352333e-119	"CC10"	"ANGPTL4"
6.21447296297351e-124	0.78814630820812	0.379	0.283	1.10393897714262e-119	"CC10"	"TRAPPC3"
7.23963106289605e-124	0.615564271022246	0.409	0.316	1.28604806201285e-119	"CC10"	"HAUS4"
9.72730937906346e-124	0.457440411894656	0.293	0.206	1.72795923809683e-119	"CC10"	"DUSP16"
1.01452177336345e-123	0.793601876396874	0.397	0.304	1.80219647820283e-119	"CC10"	"LRRFIP2"
1.0259946414841e-123	0.600197849753816	0.462	0.365	1.82257688113235e-119	"CC10"	"RYBP"
1.13225316081862e-123	134.42816503549	0.252	0.335	2.0113345148782e-119	"CC10"	"IGLV3-1"
1.17506406985973e-123	1.32703208330308	0.407	0.314	2.08738381369883e-119	"CC10"	"G6PC3"
1.26783201172169e-123	0.368089635911018	0.154	0.088	2.2521767856224e-119	"CC10"	"GLB1L2"
1.28527981289408e-123	0.389990309787161	0.236	0.155	2.28317105962504e-119	"CC10"	"MOSPD3"
1.30196505732395e-123	0.630974941035739	0.132	0.071	2.31281072783027e-119	"CC10"	"SAMD13"
1.36481897537008e-123	0.217080554224171	0.151	0.085	2.42446442784741e-119	"CC10"	"KIAA0895"
1.46887500559533e-123	0.990203530216434	0.213	0.137	2.60930955993955e-119	"CC10"	"ACD"
1.47902719394491e-123	0.412724642396615	0.288	0.202	2.62734390732373e-119	"CC10"	"JKAMP"
1.48597405725782e-123	3.82525532845581	0.604	0.516	2.6396843153128e-119	"CC10"	"EIF3L"
1.55000041369567e-123	0.84837145489292	0.438	0.344	2.75342073488898e-119	"CC10"	"H3F3A"
1.78354738530869e-123	4.09228526519642	0.464	0.371	3.16829357526236e-119	"CC10"	"ENAH"
2.09748471983363e-123	40.6525499383115	0.796	0.721	3.72597185631245e-119	"CC10"	"PGD"
2.83441778495768e-123	0.610450717828619	0.388	0.294	5.03505975319883e-119	"CC10"	"SECISBP2"
3.40644132716567e-123	0.721993743220609	0.394	0.303	6.05120237357709e-119	"CC10"	"DMAC2"
3.66271333062145e-123	24.9696169187439	0.774	0.709	6.50644396051595e-119	"CC10"	"MYC"
3.77465839555914e-123	1.544627205182	0.508	0.413	6.70530317387125e-119	"CC10"	"XRN2"
3.83543407942647e-123	0.332408800378293	0.152	0.086	6.81326509869318e-119	"CC10"	"ZNF165"
4.18992934342378e-123	0.492701132919028	0.347	0.254	7.442990485658e-119	"CC10"	"POLE4"
4.29031027506876e-123	0.377587985725898	0.302	0.214	7.62130717263214e-119	"CC10"	"OSGIN2"
5.08053478756162e-123	0.586691972544122	0.269	0.184	9.02506199662447e-119	"CC10"	"CASP10"
5.35362892995489e-123	1.18111994389244	0.542	0.446	9.51018643117187e-119	"CC10"	"UBE2G2"
5.3634157570776e-123	2.23175153748998	0.21	0.135	9.52757175087264e-119	"CC10"	"SAPCD2"
5.62010772374248e-123	0.872649787659374	0.152	0.086	9.98355936045614e-119	"CC10"	"FBXO2"
5.65459078167591e-123	1.04407102446705	0.48	0.383	1.00448150645691e-118	"CC10"	"ECHDC2"
6.26987537368851e-123	0.67023690144635	0.391	0.3	1.11378066138203e-118	"CC10"	"MCM3AP"
6.33786264923663e-123	2.57804960098699	0.477	0.385	1.1258579210104e-118	"CC10"	"DFFA"
6.50644998365473e-123	2.04646535767502	0.246	0.166	1.15580577509643e-118	"CC10"	"CHAF1A"
7.60538195008855e-123	1.72205653630821	0.541	0.454	1.35102004961373e-118	"CC10"	"CENPT"
8.12249752433601e-123	4.58782383275582	0.416	0.322	1.44288046022305e-118	"CC10"	"GPC4"
8.35172803449329e-123	0.424433279547286	0.233	0.153	1.48360096804739e-118	"CC10"	"MMUT"
8.70875425342935e-123	1.72116193117725	0.361	0.269	1.54702310557919e-118	"CC10"	"RMDN3"
9.57107143194159e-123	0.561202063577913	0.393	0.3	1.7002051291701e-118	"CC10"	"IFT80"
1.03075457308818e-122	8.9424923255191	0.23	0.152	1.83103242363385e-118	"CC10"	"RBBP8"
1.24901323643727e-122	0.496617756875337	0.349	0.258	2.21874711320716e-118	"CC10"	"PSME4"
1.35541124809047e-122	0.449804439452073	0.389	0.294	2.40775254110791e-118	"CC10"	"SUPT4H1"
1.70978070613929e-122	2.13699623229763	0.227	0.148	3.03725444638583e-118	"CC10"	"MYEF2"
1.73251903635071e-122	22.5207437460488	0.195	0.123	3.0776468161734e-118	"CC10"	"AKR1C1"
1.91654575474559e-122	0.669244205993275	0.405	0.31	3.40455187873006e-118	"CC10"	"PRKRIP1"
2.10869048530294e-122	3.05114135906678	0.575	0.481	3.74587777809215e-118	"CC10"	"MBTPS1"
2.1224666962138e-122	4.67485735047257	0.627	0.535	3.77034983915419e-118	"CC10"	"CAMLG"
2.22168822418846e-122	0.58225108175885	0.267	0.183	3.94660696144839e-118	"CC10"	"TENT4B"
2.22858976013908e-122	3.70101104029128	0.565	0.465	3.95886684991106e-118	"CC10"	"TMEM30A"
2.34265107870621e-122	0.538599830502951	0.41	0.314	4.16148537621371e-118	"CC10"	"KCTD13"
2.51617070137928e-122	0.534503239624557	0.297	0.21	4.46972563393015e-118	"CC10"	"ZNF706"
2.81929407989467e-122	1.9781620618758	0.181	0.11	5.00819400352489e-118	"CC10"	"ABHD3"
2.94175456515835e-122	1.33085674050124	0.445	0.351	5.2257328095473e-118	"CC10"	"TM2D2"
2.96544509629103e-122	2.03724304926356	0.627	0.53	5.26781666905139e-118	"CC10"	"FAM89B"
3.16026339815074e-122	3.11985082391121	0.702	0.625	5.61389190047497e-118	"CC10"	"PPP1R18"
3.50220805972447e-122	3.01458485352689	0.233	0.156	6.22132239729455e-118	"CC10"	"CEMIP"
4.33112083971729e-122	0.973289288542422	0.331	0.243	7.6938030596738e-118	"CC10"	"VPS9D1"
5.18485207211958e-122	0.714773768389354	0.383	0.291	9.21037122091322e-118	"CC10"	"RNF34"
5.27721335429241e-122	2.54904036145544	0.456	0.363	9.37444180256504e-118	"CC10"	"ANKRD17"
5.32400070766086e-122	0.560851085063061	0.296	0.209	9.45755485708875e-118	"CC10"	"TRIM14"
5.40253252146714e-122	7.21507782895184	0.609	0.517	9.59705877113423e-118	"CC10"	"ZC3H4"
6.00185593710261e-122	5.01176508360768	0.508	0.416	1.06616968866691e-117	"CC10"	"HSD17B10"
7.42150121017483e-122	1.25093918981494	0.269	0.186	1.31835547497546e-117	"CC10"	"CISD1"
8.7215310934579e-122	0.524487832712677	0.389	0.296	1.54929278344186e-117	"CC10"	"NCOA2"
9.99470425777785e-122	0.422407187724915	0.471	0.374	1.77545926435166e-117	"CC10"	"RBM25"
1.31412035375373e-121	0.754769102175244	0.341	0.252	2.33440339640813e-117	"CC10"	"RAPGEF5"
1.36671283968937e-121	0.549838400629618	0.355	0.264	2.4278286884242e-117	"CC10"	"BRAT1"
1.38664769866831e-121	1.15841256065406	0.266	0.183	2.46324097191438e-117	"CC10"	"UMPS"
1.61016015157675e-121	0.515527980949326	0.297	0.211	2.86028849326094e-117	"CC10"	"CUL9"
1.88979467727637e-121	4.55074780243296	0.228	0.151	3.35703126471375e-117	"CC10"	"KCNK5"
2.08265368333604e-121	0.33443164795867	0.235	0.155	3.69962600307813e-117	"CC10"	"RBM41"
2.14958502413556e-121	0.251399922511929	0.33	0.24	3.81852283687441e-117	"CC10"	"PYM1"
2.19851824448629e-121	2.33556139511549	0.36	0.27	3.90544780950545e-117	"CC10"	"SEC23B"
2.75819240512885e-121	55.2373225667145	0.553	0.471	4.89965298847089e-117	"CC10"	"ADIRF"
3.2651012369051e-121	0.562939791954013	0.317	0.229	5.80012583723823e-117	"CC10"	"STK36"
3.29201355992974e-121	5.98501698792964	0.419	0.328	5.84793288785919e-117	"CC10"	"GLB1"
3.3088892658471e-121	0.764060064991115	0.426	0.332	5.87791089185079e-117	"CC10"	"BCKDK"
3.36335552533093e-121	1.30087101517275	0.354	0.265	5.97466475519787e-117	"CC10"	"SLC27A1"
3.61994909276023e-121	0.350343999187807	0.212	0.136	6.43047756837927e-117	"CC10"	"NSDHL"
3.66528873041181e-121	1.15328373185241	0.436	0.346	6.51101890070355e-117	"CC10"	"PTDSS1"
4.12726935229407e-121	0.816925661792236	0.404	0.312	7.33168127741519e-117	"CC10"	"UBE3A"
4.45733444336267e-121	1.22656920420396	0.437	0.344	7.91800890518944e-117	"CC10"	"ARHGAP23"
4.82128578254673e-121	1.09634344361596	0.509	0.41	8.56453206411601e-117	"CC10"	"TDP2"
5.40179806337028e-121	8.81451506513996	0.362	0.272	9.59575407977097e-117	"CC10"	"RPIA"
5.82953266590413e-121	0.389650527540375	0.272	0.188	1.03555818277121e-116	"CC10"	"ALKBH6"
8.24915527149483e-121	0.480691194009675	0.292	0.206	1.46537994242834e-116	"CC10"	"VPS52"
9.79788973040419e-121	1.17955098972288	0.312	0.225	1.740497131709e-116	"CC10"	"TSEN15"
1.00182267445401e-120	Inf	0.512	0.456	1.7796377989001e-116	"CC10"	"TFF1"
1.10997526804638e-120	1.4354877125321	0.458	0.362	1.97176006615758e-116	"CC10"	"EXOC5"
1.20857066708329e-120	1.55460573944359	0.504	0.411	2.14690493300676e-116	"CC10"	"ACTR1A"
1.50689732787477e-120	0.473561664893698	0.385	0.292	2.67685241323675e-116	"CC10"	"RNF168"
1.64411767242054e-120	0.32128730454326	0.332	0.241	2.92061063328786e-116	"CC10"	"SLC39A10"
1.65194045008615e-120	0.410915541696183	0.267	0.184	2.93450701553303e-116	"CC10"	"TERF2"
1.66620232608032e-120	2.89394909725958	0.378	0.289	2.95984181204909e-116	"CC10"	"PDE4DIP"
1.87649520790641e-120	10.2945515350876	0.689	0.591	3.33340608732495e-116	"CC10"	"RNASEK"
2.04629087229609e-120	1.9270557015829	0.341	0.252	3.63503110554677e-116	"CC10"	"TMEM18"
2.20844973858881e-120	0.771158662577762	0.196	0.124	3.92309011562916e-116	"CC10"	"MARCH3"
2.65410901735546e-120	0.758931639692836	0.323	0.235	4.71475925843024e-116	"CC10"	"PRAG1"
2.67479255523874e-120	2.11755791946437	0.531	0.436	4.75150149512609e-116	"CC10"	"MOV10"
2.68661186926859e-120	2.02150734776616	0.42	0.328	4.77249732456872e-116	"CC10"	"FBXO22"
2.73485590071598e-120	0.332785324042144	0.207	0.132	4.85819802203187e-116	"CC10"	"MTX1"
3.09289619991097e-120	0.337775739317078	0.21	0.134	5.49422080952184e-116	"CC10"	"TMEM99"
3.30244748758769e-120	0.239314498428756	0.13	0.069	5.86646771695076e-116	"CC10"	"PLCH1"
3.44786066316177e-120	0.487148914442145	0.574	0.481	6.12477968204057e-116	"CC10"	"NECAP2"
4.08343700158482e-120	3.13319014892542	0.429	0.333	7.25381748961528e-116	"CC10"	"ZC3HAV1"
4.6165503714185e-120	0.296171774831832	0.262	0.179	8.20084007978783e-116	"CC10"	"VIRMA"
4.68760119290125e-120	0.231455439584067	0.348	0.259	8.32705475906979e-116	"CC10"	"MIGA1"
4.82707835933571e-120	0.586951693547282	0.186	0.115	8.57482199752395e-116	"CC10"	"RAVER2"
5.29280803156719e-120	89.7046187679246	0.281	0.206	9.40214418727595e-116	"CC10"	"PHGR1"
6.16896330883541e-120	0.286543415791134	0.239	0.158	1.09585464218152e-115	"CC10"	"LNPK"
6.43481877607362e-120	2.00779096397056	0.175	0.105	1.14308120738172e-115	"CC10"	"PITPNM3"
6.60510289689258e-120	3.00182719835067	0.245	0.168	1.173330478604e-115	"CC10"	"FGFR3"
6.66263281505519e-120	0.389769753888588	0.29	0.205	1.1835500932664e-115	"CC10"	"WDR59"
8.02378826425243e-120	0.844791650607353	0.365	0.275	1.4253457472618e-115	"CC10"	"USP38"
8.12283257904154e-120	1.29125389021479	0.411	0.32	1.44293997934094e-115	"CC10"	"POM121C"
8.77257575401649e-120	0.472348094472246	0.134	0.073	1.55836035694349e-115	"CC10"	"ANKS4B"
9.44878515381856e-120	1.09958542405762	0.387	0.295	1.67848219472433e-115	"CC10"	"TTLL5"
1.11108528938618e-119	2.08730226397429	0.489	0.396	1.97373190806562e-115	"CC10"	"STK40"
1.28826125844839e-119	9.28986575320927	0.332	0.245	2.28846729950773e-115	"CC10"	"CX3CL1"
1.36275526855486e-119	0.556359562859882	0.371	0.28	2.42079845906085e-115	"CC10"	"DYRK2"
1.56293586005264e-119	1.10453593330349	0.401	0.311	2.77639926179751e-115	"CC10"	"MFN2"
2.29501456061788e-119	0.960605121739068	0.347	0.258	4.07686386548161e-115	"CC10"	"AKAP8"
2.33448234011647e-119	0.56066634539775	0.215	0.139	4.14697442898291e-115	"CC10"	"ATG4D"
2.59979987547468e-119	0.666109092166152	0.304	0.218	4.61828449879322e-115	"CC10"	"PIGP"
3.08558098250949e-119	1.71419669462013	0.415	0.323	5.48122605732986e-115	"CC10"	"ASNSD1"
3.76973295995435e-119	1.43807450925733	0.37	0.28	6.69655363006291e-115	"CC10"	"PLPBP"
3.79292324799419e-119	6.81771998358204	0.91	0.834	6.73774885773689e-115	"CC10"	"NBL1"
4.06979295761638e-119	10.6179752482889	0.667	0.577	7.22958020990973e-115	"CC10"	"WSB1"
4.14469159838859e-119	1.05664698197983	0.437	0.344	7.3626301553775e-115	"CC10"	"CHIC2"
4.17779930139498e-119	0.565377192443394	0.319	0.231	7.42144267899804e-115	"CC10"	"GARS"
5.47431563949251e-119	1.72808863147424	0.484	0.393	9.72457430199449e-115	"CC10"	"TRAPPC4"
5.83808177673548e-119	0.386499770110458	0.337	0.247	1.03707684681929e-114	"CC10"	"SENP5"
5.98189104926102e-119	0.520721079405875	0.395	0.302	1.06262312599073e-114	"CC10"	"TMA16"
6.09766118295907e-119	0.755807510111136	0.373	0.282	1.08318853254085e-114	"CC10"	"ING4"
6.22922399552929e-119	0.586964588692585	0.364	0.275	1.10655935056582e-114	"CC10"	"XPO7"
6.8523992388855e-119	2.01592704636466	0.168	0.101	1.21726020079562e-114	"CC10"	"NTSR1"
7.58033156860423e-119	0.427584327683701	0.368	0.275	1.34657009984685e-114	"CC10"	"CEP63"
7.70098406684933e-119	14.9199130105823	0.18	0.113	1.36800280963512e-114	"CC10"	"UGT2A3"
8.6398233098061e-119	3.59967180554409	0.417	0.327	1.53477821275396e-114	"CC10"	"SPRY4"
8.94418768324038e-119	0.39707233440408	0.278	0.194	1.58884550005082e-114	"CC10"	"DUSP12"
9.70529914923927e-119	2.02134509044376	0.12	0.063	1.72404934087086e-114	"CC10"	"CAPN13"
1.09517464650106e-118	0.315945888562089	0.253	0.172	1.94546824204448e-114	"CC10"	"ZNF623"
1.32426060224908e-118	1.07795806968112	0.45	0.358	2.35241653383527e-114	"CC10"	"DENND6A"
1.43473183507572e-118	0.884934448239212	0.553	0.464	2.54865763182852e-114	"CC10"	"NUDC"
1.64970540396012e-118	1.09055597732804	0.373	0.282	2.93053667959475e-114	"CC10"	"PNO1"
1.86571017168974e-118	0.520599102161707	0.398	0.306	3.31424754898966e-114	"CC10"	"GGA1"
1.91855589762261e-118	15.9785812745083	0.416	0.326	3.40812269653681e-114	"CC10"	"FABP5"
2.21673770255238e-118	1.06577617126793	0.341	0.253	3.93781285481405e-114	"CC10"	"NSMCE4A"
2.24794780589116e-118	2.8747056563327	0.361	0.272	3.99325448238505e-114	"CC10"	"NADK"
