Genes	Subtype
6030408B16Rik	cCAF1:Raghu_Kalluri
Hsd11B1	cCAF1:Raghu_Kalluri
Cebpd	cCAF1:Raghu_Kalluri
Ahsg	cCAF1:Raghu_Kalluri
Ms4A4D	cCAF1:Raghu_Kalluri
Nfia	cCAF1:Raghu_Kalluri
Masp1	cCAF1:Raghu_Kalluri
Jund	cCAF1:Raghu_Kalluri
Brinp1	cCAF1:Raghu_Kalluri
Dkk3	cCAF1:Raghu_Kalluri
Tmem176A	cCAF1:Raghu_Kalluri
Mt-Co1	cCAF1:Raghu_Kalluri
Tacc1	cCAF1:Raghu_Kalluri
Ifitm2	cCAF1:Raghu_Kalluri
Lamp2	cCAF1:Raghu_Kalluri
Abcc9	cCAF1:Raghu_Kalluri
Cpxm1	cCAF1:Raghu_Kalluri
Gsn	cCAF1:Raghu_Kalluri
Pcsk5	cCAF1:Raghu_Kalluri
Tmem176B	cCAF1:Raghu_Kalluri
Pbx1	cCAF1:Raghu_Kalluri
Pappa	cCAF1:Raghu_Kalluri
Sparcl1	cCAF1:Raghu_Kalluri
Col4A1	cCAF1:Raghu_Kalluri
Socs3	cCAF1:Raghu_Kalluri
Plac8	cCAF1:Raghu_Kalluri
Il1R1	cCAF1:Raghu_Kalluri
Jun	cCAF1:Raghu_Kalluri
Zcchc24	cCAF1:Raghu_Kalluri
Gas1	cCAF1:Raghu_Kalluri
Ace	cCAF1:Raghu_Kalluri
Ifi27L2A	cCAF1:Raghu_Kalluri
Xbp1	cCAF1:Raghu_Kalluri
Angptl2	cCAF1:Raghu_Kalluri
Nfix	cCAF1:Raghu_Kalluri
Osmr	cCAF1:Raghu_Kalluri
Mgst3	cCAF1:Raghu_Kalluri
Stat3	cCAF1:Raghu_Kalluri
Mfap2	cCAF1:Raghu_Kalluri
Svep1	cCAF1:Raghu_Kalluri
Trp53Inp2	cCAF1:Raghu_Kalluri
Mrap	cCAF1:Raghu_Kalluri
Zbtb20	cCAF1:Raghu_Kalluri
Eef2	cCAF1:Raghu_Kalluri
Nav1	cCAF1:Raghu_Kalluri
Nid1	cCAF1:Raghu_Kalluri
Lhfp	cCAF1:Raghu_Kalluri
Psap	cCAF1:Raghu_Kalluri
Grb10	cCAF1:Raghu_Kalluri
Hand2	cCAF1:Raghu_Kalluri
Mmp14	cCAF1:Raghu_Kalluri
Cfh	cCAF1:Raghu_Kalluri
Hspa1A	cCAF1:Raghu_Kalluri
Gem	cCAF1:Raghu_Kalluri
Sdc1	cCAF1:Raghu_Kalluri
Pnrc1	cCAF1:Raghu_Kalluri
Ctsd	cCAF1:Raghu_Kalluri
Neat1	cCAF1:Raghu_Kalluri
Timp2	cCAF1:Raghu_Kalluri
Col5A1	cCAF1:Raghu_Kalluri
Serping1	cCAF1:Raghu_Kalluri
Arxes2	cCAF1:Raghu_Kalluri
Egr1	cCAF1:Raghu_Kalluri
Aebp1	cCAF1:Raghu_Kalluri
Zfp36L1	cCAF1:Raghu_Kalluri
Fosb	cCAF1:Raghu_Kalluri
F2R	cCAF1:Raghu_Kalluri
Olfml3	cCAF1:Raghu_Kalluri
Stmn2	cCAF1:Raghu_Kalluri
Wif1	cCAF1:Raghu_Kalluri
Ppp1R2	cCAF1:Raghu_Kalluri
Ly6E	cCAF1:Raghu_Kalluri
Itm2A	cCAF1:Raghu_Kalluri
Nbl1	cCAF1:Raghu_Kalluri
Dusp1	cCAF1:Raghu_Kalluri
Ier2	cCAF1:Raghu_Kalluri
Col1A1	cCAF1:Raghu_Kalluri
Crispld2	cCAF1:Raghu_Kalluri
Ddit4	cCAF1:Raghu_Kalluri
Igfbp7	cCAF2:Raghu_Kalluri
Serpine2	cCAF2:Raghu_Kalluri
Col8A1	cCAF2:Raghu_Kalluri
Id3	cCAF2:Raghu_Kalluri
Cdkn2A	cCAF2:Raghu_Kalluri
Spp1	cCAF2:Raghu_Kalluri
Bpgm	cCAF2:Raghu_Kalluri
Serpinf1	cCAF2:Raghu_Kalluri
Stra6	cCAF2:Raghu_Kalluri
Cdkn2B	cCAF2:Raghu_Kalluri
Myl12A	cCAF2:Raghu_Kalluri
Itm2B	cCAF2:Raghu_Kalluri
Nkd2	cCAF2:Raghu_Kalluri
Tcf4	cCAF2:Raghu_Kalluri
Xist	cCAF2:Raghu_Kalluri
Gm10260	cCAF2:Raghu_Kalluri
Piezo2	cCAF2:Raghu_Kalluri
Capg	cCAF2:Raghu_Kalluri
Ubb	cCAF2:Raghu_Kalluri
Cd9	cCAF2:Raghu_Kalluri
B2M	cCAF2:Raghu_Kalluri
Timp3	cCAF2:Raghu_Kalluri
Laptm4A	cCAF2:Raghu_Kalluri
Thy1	cCAF2:Raghu_Kalluri
Cd81	cCAF2:Raghu_Kalluri
Mgp	cCAF2:Raghu_Kalluri
Rbp1	cCAF2:Raghu_Kalluri
Fhl2	cCAF2:Raghu_Kalluri
Cald1	cCAF2:Raghu_Kalluri
Tmem59	cCAF2:Raghu_Kalluri
Atp5H	cCAF2:Raghu_Kalluri
Tspan3	cCAF2:Raghu_Kalluri
Ctsk	cCAF2:Raghu_Kalluri
Dad1	cCAF2:Raghu_Kalluri
Wnt2	cCAF2:Raghu_Kalluri
Ppic	cCAF2:Raghu_Kalluri
Dkk2	cCAF2:Raghu_Kalluri
Cxcl14	cCAF2:Raghu_Kalluri
Il34	cCAF2:Raghu_Kalluri
Mdk	cCAF2:Raghu_Kalluri
Fzd1	cCAF2:Raghu_Kalluri
Calm1	cCAF2:Raghu_Kalluri
Myl6	cCAF2:Raghu_Kalluri
Mxra8	cCAF2:Raghu_Kalluri
Rhoc	cCAF2:Raghu_Kalluri
Mfge8	cCAF2:Raghu_Kalluri
Slc7A2	cCAF2:Raghu_Kalluri
Cdh11	cCAF2:Raghu_Kalluri
Cpe	cCAF2:Raghu_Kalluri
Itgbl1	cCAF2:Raghu_Kalluri
Serinc3	cCAF2:Raghu_Kalluri
Pcolce	cCAF2:Raghu_Kalluri
Ctsc	cCAF2:Raghu_Kalluri
Pdgfrl	cCAF2:Raghu_Kalluri
Hexa	cCAF2:Raghu_Kalluri
Crip1	cCAF2:Raghu_Kalluri
Gabarapl2	cCAF2:Raghu_Kalluri
H3F3B	cCAF2:Raghu_Kalluri
Itgb5	cCAF2:Raghu_Kalluri
H3F3A	cCAF2:Raghu_Kalluri
Cst3	cCAF2:Raghu_Kalluri
Mtch1	cCAF2:Raghu_Kalluri
Pdlim2	cCAF2:Raghu_Kalluri
Ctgf	cCAF2:Raghu_Kalluri
Tgfb1	cCAF2:Raghu_Kalluri
Inhba	cCAF2:Raghu_Kalluri
Eva1B	cCAF2:Raghu_Kalluri
Anxa1	cCAF2:Raghu_Kalluri
Pltp	cCAF2:Raghu_Kalluri
Myl12B	cCAF2:Raghu_Kalluri
Ccnd2	cCAF2:Raghu_Kalluri
Junb	cCAF2:Raghu_Kalluri
Tnfsf9	cCAF2:Raghu_Kalluri
Slc20A1	cCAF2:Raghu_Kalluri
Loxl3	cCAF2:Raghu_Kalluri
Crlf1	cCAF2:Raghu_Kalluri
Eln	cCAF2:Raghu_Kalluri
Cdc42Ep3	cCAF2:Raghu_Kalluri
Ltbp2	cCAF2:Raghu_Kalluri
Spon1	cCAF2:Raghu_Kalluri
S100A11	cCAF2:Raghu_Kalluri
Gadd45B	cCAF2:Raghu_Kalluri
Nupr1	cCAF2:Raghu_Kalluri
43712	cCAF2:Raghu_Kalluri
Igfbp3	cCAF2:Raghu_Kalluri
Pla1A	cCAF2:Raghu_Kalluri
Nbl1	cCAF2:Raghu_Kalluri
Fos	cCAF2:Raghu_Kalluri
Thbs2	cCAF2:Raghu_Kalluri
Malat1	cCAF2:Raghu_Kalluri
Slc3A2	cCAF2:Raghu_Kalluri
Cltb	cCAF2:Raghu_Kalluri
Cp	cCAF2:Raghu_Kalluri
Tuba1A	cCAF2:Raghu_Kalluri
Lpl	cCAF2:Raghu_Kalluri
Bax	cCAF2:Raghu_Kalluri
Srpx2	cCAF2:Raghu_Kalluri
Nr4A1	cCAF2:Raghu_Kalluri
Ank	cCAF2:Raghu_Kalluri
Calm2	cCAF2:Raghu_Kalluri
Gng11	cCAF2:Raghu_Kalluri
Cdkn1A	cCAF2:Raghu_Kalluri
Pmepa1	cCAF2:Raghu_Kalluri
Ier3	cCAF2:Raghu_Kalluri
Tmem176A	cCAF2:Raghu_Kalluri
Rgs16	cCAF2:Raghu_Kalluri
Igfbp6	cCAF2:Raghu_Kalluri
Ckb	cCAF2:Raghu_Kalluri
Phlda1	cCAF2:Raghu_Kalluri
Zfp36	cCAF2:Raghu_Kalluri
Csrp2	cCAF2:Raghu_Kalluri
Klf2	cCAF2:Raghu_Kalluri
Pam	cCAF2:Raghu_Kalluri
Map1B	cCAF2:Raghu_Kalluri
Tnc	cCAF2:Raghu_Kalluri
Postn	cCAF2:Raghu_Kalluri
Fxyd6	cCAF2:Raghu_Kalluri
Nfkbia	cCAF2:Raghu_Kalluri
Sparcl1	cCAF2:Raghu_Kalluri
Lum	cCAF2:Raghu_Kalluri
Acta2	cCAF3:Raghu_Kalluri
Tagln	cCAF3:Raghu_Kalluri
Lgals1	cCAF3:Raghu_Kalluri
Tmsb4X	cCAF3:Raghu_Kalluri
Rpl41	cCAF3:Raghu_Kalluri
Sec61G	cCAF3:Raghu_Kalluri
Pfn1	cCAF3:Raghu_Kalluri
Tmsb10	cCAF3:Raghu_Kalluri
Actb	cCAF3:Raghu_Kalluri
Sec61B	cCAF3:Raghu_Kalluri
Tpm4	cCAF3:Raghu_Kalluri
Tpm2	cCAF3:Raghu_Kalluri
Hbb-Bs	cCAF3:Raghu_Kalluri
Serpinh1	cCAF3:Raghu_Kalluri
Ost4	cCAF3:Raghu_Kalluri
Myl6	cCAF3:Raghu_Kalluri
Actg1	cCAF3:Raghu_Kalluri
Rpl39	cCAF3:Raghu_Kalluri
Serf2	cCAF3:Raghu_Kalluri
Tpm1	cCAF3:Raghu_Kalluri
Ckap4	cCAF3:Raghu_Kalluri
Atp5K	cCAF3:Raghu_Kalluri
Cnn2	cCAF3:Raghu_Kalluri
Atp5E	cCAF3:Raghu_Kalluri
Atp5G1	cCAF3:Raghu_Kalluri
Rpl38	cCAF3:Raghu_Kalluri
Cfl1	cCAF3:Raghu_Kalluri
Tmem167	cCAF3:Raghu_Kalluri
Hmgn1	cCAF3:Raghu_Kalluri
Nme1	cCAF3:Raghu_Kalluri
Rplp1	cCAF3:Raghu_Kalluri
Uqcrq	cCAF3:Raghu_Kalluri
Palld	cCAF3:Raghu_Kalluri
Myl9	cCAF3:Raghu_Kalluri
Hba-A2	cCAF3:Raghu_Kalluri
Serp1	cCAF3:Raghu_Kalluri
Crip1	cCAF3:Raghu_Kalluri
Actg2	cCAF3:Raghu_Kalluri
Hba-A1	cCAF3:Raghu_Kalluri
Rps2	cCAF3:Raghu_Kalluri
Ppia	cCAF3:Raghu_Kalluri
Ranbp1	cCAF3:Raghu_Kalluri
Kdelr2	cCAF3:Raghu_Kalluri
Eif5A	cCAF3:Raghu_Kalluri
Ndufa4	cCAF3:Raghu_Kalluri
Rpl36Al	cCAF3:Raghu_Kalluri
Col1A2	cCAF3:Raghu_Kalluri
Dynll1	cCAF3:Raghu_Kalluri
Elob	cCAF3:Raghu_Kalluri
Timp1	cCAF3:Raghu_Kalluri
Ostc	cCAF3:Raghu_Kalluri
Rps26	cCAF3:Raghu_Kalluri
Selenoh	cCAF3:Raghu_Kalluri
Xist	cCAF3:Raghu_Kalluri
Cox6A1	cCAF3:Raghu_Kalluri
Rpl22L1	cCAF3:Raghu_Kalluri
Lrrc59	cCAF3:Raghu_Kalluri
Usmg5	cCAF3:Raghu_Kalluri
Flna	cCAF3:Raghu_Kalluri
Tmem258	cCAF3:Raghu_Kalluri
Rps29	cCAF3:Raghu_Kalluri
Ercc1	cCAF3:Raghu_Kalluri
Cks1B	cCAF3:Raghu_Kalluri
Abracl	cCAF3:Raghu_Kalluri
Basp1	cCAF3:Raghu_Kalluri
Timm13	cCAF3:Raghu_Kalluri
Rpl35	cCAF3:Raghu_Kalluri
Ran	cCAF3:Raghu_Kalluri
Cthrc1	cCAF3:Raghu_Kalluri
Cox6B1	cCAF3:Raghu_Kalluri
Tmed2	cCAF3:Raghu_Kalluri
Ube2S	cCAF3:Raghu_Kalluri
Hmgn2	cCAF3:Raghu_Kalluri
Rpl27	cCAF3:Raghu_Kalluri
Hnrnpa1	cCAF3:Raghu_Kalluri
Timp3	cCAF3:Raghu_Kalluri
Myl12A	cCAF3:Raghu_Kalluri
Ndufa3	cCAF3:Raghu_Kalluri
Swi5	cCAF3:Raghu_Kalluri
Nedd8	cCAF3:Raghu_Kalluri
Atp5G2	cCAF3:Raghu_Kalluri
Vcl	cCAF3:Raghu_Kalluri
Rcn1	cCAF3:Raghu_Kalluri
Cycs	cCAF3:Raghu_Kalluri
Loxl2	cCAF3:Raghu_Kalluri
Sh3Bgrl3	cCAF3:Raghu_Kalluri
Cops9	cCAF3:Raghu_Kalluri
Prss23	cCAF3:Raghu_Kalluri
Erh	cCAF3:Raghu_Kalluri
Snrpf	cCAF3:Raghu_Kalluri
Oaz1	cCAF3:Raghu_Kalluri
Tnc	cCAF3:Raghu_Kalluri
Actn1	cCAF3:Raghu_Kalluri
Ssr1	cCAF3:Raghu_Kalluri
Sem1	cCAF3:Raghu_Kalluri
Fkbp11	cCAF3:Raghu_Kalluri
Dstn	cCAF3:Raghu_Kalluri
Gpx1	cCAF3:Raghu_Kalluri
S100A16	cCAF3:Raghu_Kalluri
Ac160336.1	cCAF3:Raghu_Kalluri
Alyref	cCAF3:Raghu_Kalluri
Cox6C	cCAF3:Raghu_Kalluri
Csrp2	cCAF3:Raghu_Kalluri
Praf2	cCAF3:Raghu_Kalluri
Rexo2	cCAF3:Raghu_Kalluri
Tgfb1I1	cCAF3:Raghu_Kalluri
Angptl4	cCAF3:Raghu_Kalluri
Bola2	cCAF3:Raghu_Kalluri
Ppp1R14B	cCAF3:Raghu_Kalluri
Tma7	cCAF3:Raghu_Kalluri
Des	cCAF3:Raghu_Kalluri
Cox7A2	cCAF3:Raghu_Kalluri
S100A11	cCAF3:Raghu_Kalluri
Arf5	cCAF3:Raghu_Kalluri
Rcn3	cCAF3:Raghu_Kalluri
Hspe1	cCAF3:Raghu_Kalluri
Rps27L	cCAF3:Raghu_Kalluri
Anxa2	cCAF3:Raghu_Kalluri
Ncam1	cCAF3:Raghu_Kalluri
Tubb5	cCAF3:Raghu_Kalluri
Krtcap2	cCAF3:Raghu_Kalluri
Fkbp1A	cCAF3:Raghu_Kalluri
Selenow	cCAF3:Raghu_Kalluri
Gnb1	cCAF3:Raghu_Kalluri
Uqcr11	cCAF3:Raghu_Kalluri
Ier3Ip1	cCAF3:Raghu_Kalluri
Bola3	cCAF3:Raghu_Kalluri
Sh3Bgrl	cCAF3:Raghu_Kalluri
Uba52	cCAF3:Raghu_Kalluri
Rps28	cCAF3:Raghu_Kalluri
Calm3	cCAF3:Raghu_Kalluri
Ndufc1	cCAF3:Raghu_Kalluri
Igfbp3	cCAF3:Raghu_Kalluri
Sumo2	cCAF3:Raghu_Kalluri
Csrp1	cCAF3:Raghu_Kalluri
Eloc	cCAF3:Raghu_Kalluri
Ckb	cCAF3:Raghu_Kalluri
Copz2	cCAF3:Raghu_Kalluri
Snrpg	cCAF3:Raghu_Kalluri
Nt5Dc2	cCAF3:Raghu_Kalluri
Msn	cCAF3:Raghu_Kalluri
Npm1	cCAF3:Raghu_Kalluri
H2Afz	cCAF3:Raghu_Kalluri
Srm	cCAF3:Raghu_Kalluri
Hmgb1	cCAF3:Raghu_Kalluri
Tnfrsf12A	cCAF3:Raghu_Kalluri
Tuba1B	cCAF3:Raghu_Kalluri
Tceal8	cCAF3:Raghu_Kalluri
Ssr2	cCAF3:Raghu_Kalluri
Mt-Nd1	cCAF3:Raghu_Kalluri
Gpx7	cCAF3:Raghu_Kalluri
Psmb2	cCAF3:Raghu_Kalluri
Uqcc2	cCAF3:Raghu_Kalluri
Polr2L	cCAF3:Raghu_Kalluri
Tuba1A	cCAF3:Raghu_Kalluri
Dclk1	cCAF3:Raghu_Kalluri
Mylk	cCAF3:Raghu_Kalluri
Postn	cCAF3:Raghu_Kalluri
Lsp1	cCAF3:Raghu_Kalluri
Calm2	cCAF3:Raghu_Kalluri
S100A10	cCAF3:Raghu_Kalluri
Col1A1	cCAF3:Raghu_Kalluri
Col5A1	cCAF3:Raghu_Kalluri
Ptn	cCAF3:Raghu_Kalluri
Thbs1	cCAF3:Raghu_Kalluri
Marcks	cCAF3:Raghu_Kalluri
Hist1H2Bc	cCAF3:Raghu_Kalluri
Il11Ra1	cCAF3:Raghu_Kalluri
Ero1L	cCAF4:Raghu_Kalluri
Egln3	cCAF4:Raghu_Kalluri
Slc2A1	cCAF4:Raghu_Kalluri
Pgk1	cCAF4:Raghu_Kalluri
Bnip3	cCAF4:Raghu_Kalluri
Eno1	cCAF4:Raghu_Kalluri
Gpi1	cCAF4:Raghu_Kalluri
Ndufa4L2	cCAF4:Raghu_Kalluri
Hilpda	cCAF4:Raghu_Kalluri
Mif	cCAF4:Raghu_Kalluri
Car9	cCAF4:Raghu_Kalluri
Gapdh	cCAF4:Raghu_Kalluri
Lgals3	cCAF4:Raghu_Kalluri
Ndrg1	cCAF4:Raghu_Kalluri
Vegfa	cCAF4:Raghu_Kalluri
Cav1	cCAF4:Raghu_Kalluri
Aldoa	cCAF4:Raghu_Kalluri
Pkm	cCAF4:Raghu_Kalluri
Mt2	cCAF4:Raghu_Kalluri
Tpi1	cCAF4:Raghu_Kalluri
Fam162A	cCAF4:Raghu_Kalluri
Mt1	cCAF4:Raghu_Kalluri
Ldha	cCAF4:Raghu_Kalluri
Hmga2	cCAF4:Raghu_Kalluri
Pgam1	cCAF4:Raghu_Kalluri
Fosl1	cCAF4:Raghu_Kalluri
Dmkn	cCAF4:Raghu_Kalluri
Fau	cCAF4:Raghu_Kalluri
Slc16A3	cCAF4:Raghu_Kalluri
Vldlr	cCAF4:Raghu_Kalluri
Rpl17	cCAF4:Raghu_Kalluri
Hspb7	cCAF4:Raghu_Kalluri
Tmem45A	cCAF4:Raghu_Kalluri
Vim	cCAF4:Raghu_Kalluri
Higd1A	cCAF4:Raghu_Kalluri
Il33	cCAF4:Raghu_Kalluri
Adm	cCAF4:Raghu_Kalluri
Bsg	cCAF4:Raghu_Kalluri
P4Ha1	cCAF4:Raghu_Kalluri
Tnfrsf9	cCAF4:Raghu_Kalluri
Gbe1	cCAF4:Raghu_Kalluri
3300005D01Rik	cCAF4:Raghu_Kalluri
Serpine1	cCAF4:Raghu_Kalluri
Rpl5	cCAF4:Raghu_Kalluri
Rps3	cCAF4:Raghu_Kalluri
Npc2	cCAF4:Raghu_Kalluri
Fndc3A	cCAF4:Raghu_Kalluri
Rpl23	cCAF4:Raghu_Kalluri
Errfi1	cCAF4:Raghu_Kalluri
Map2K1	cCAF4:Raghu_Kalluri
Slpi	cCAF4:Raghu_Kalluri
P4Ha2	cCAF4:Raghu_Kalluri
Rps8	cCAF4:Raghu_Kalluri
Cryab	cCAF4:Raghu_Kalluri
Itga5	cCAF4:Raghu_Kalluri
Fbln2	cCAF4:Raghu_Kalluri
Fam129B	cCAF4:Raghu_Kalluri
Rpl35A	cCAF4:Raghu_Kalluri
Bst1	cCAF4:Raghu_Kalluri
Inhba	cCAF4:Raghu_Kalluri
Rpl12	cCAF4:Raghu_Kalluri
Rps14	cCAF4:Raghu_Kalluri
Pfkl	cCAF4:Raghu_Kalluri
Sdc4	cCAF4:Raghu_Kalluri
Rps27A	cCAF4:Raghu_Kalluri
Rps5	cCAF4:Raghu_Kalluri
Txn1	cCAF4:Raghu_Kalluri
Smg6	cCAF4:Raghu_Kalluri
Rpl32	cCAF4:Raghu_Kalluri
Rps7	cCAF4:Raghu_Kalluri
Rpl34	cCAF4:Raghu_Kalluri
Cox4I2	cCAF4:Raghu_Kalluri
Lox	cCAF4:Raghu_Kalluri
Mgarp	cCAF4:Raghu_Kalluri
Ankrd37	cCAF4:Raghu_Kalluri
Rpl36	cCAF4:Raghu_Kalluri
Tes	cCAF4:Raghu_Kalluri
Tnfrsf23	cCAF4:Raghu_Kalluri
Ugdh	cCAF4:Raghu_Kalluri
Rpl24	cCAF4:Raghu_Kalluri
Rpl21	cCAF4:Raghu_Kalluri
Rpl23A	cCAF4:Raghu_Kalluri
Rps25	cCAF4:Raghu_Kalluri
Ereg	cCAF4:Raghu_Kalluri
Rpl27A	cCAF4:Raghu_Kalluri
Rps18	cCAF4:Raghu_Kalluri
Anxa2	cCAF4:Raghu_Kalluri
Rpl37	cCAF4:Raghu_Kalluri
Rps6	cCAF4:Raghu_Kalluri
Npm1	cCAF4:Raghu_Kalluri
Rps15A	cCAF4:Raghu_Kalluri
Pabpc1	cCAF4:Raghu_Kalluri
Rps24	cCAF4:Raghu_Kalluri
Rps10	cCAF4:Raghu_Kalluri
Bnip3L	cCAF4:Raghu_Kalluri
Rps15	cCAF4:Raghu_Kalluri
Rps3A1	cCAF4:Raghu_Kalluri
Rpl28	cCAF4:Raghu_Kalluri
Rack1	cCAF4:Raghu_Kalluri
Fn1	cCAF4:Raghu_Kalluri
Rpl26	cCAF4:Raghu_Kalluri
Rps12	cCAF4:Raghu_Kalluri
Cdkn1A	cCAF4:Raghu_Kalluri
Eef1A1	cCAF4:Raghu_Kalluri
Hspa9	cCAF4:Raghu_Kalluri
Rps28	cCAF4:Raghu_Kalluri
Cda	cCAF4:Raghu_Kalluri
Plod2	cCAF4:Raghu_Kalluri
Gm42418	cCAF4:Raghu_Kalluri
Fermt2	cCAF4:Raghu_Kalluri
Tagln2	cCAF4:Raghu_Kalluri
Eif1	cCAF4:Raghu_Kalluri
Timp1	cCAF4:Raghu_Kalluri
Rpl29	cCAF4:Raghu_Kalluri
Tpt1	cCAF4:Raghu_Kalluri
Rps27	cCAF4:Raghu_Kalluri
Cdh2	cCAF4:Raghu_Kalluri
Rpl11	cCAF4:Raghu_Kalluri
Sap30	cCAF4:Raghu_Kalluri
Mbnl2	cCAF4:Raghu_Kalluri
Sox9	cCAF4:Raghu_Kalluri
Rpl22	cCAF4:Raghu_Kalluri
Chst11	cCAF4:Raghu_Kalluri
Eif4Ebp1	cCAF4:Raghu_Kalluri
Snhg6	cCAF4:Raghu_Kalluri
Ecm1	cCAF4:Raghu_Kalluri
Eef2	cCAF4:Raghu_Kalluri
Hsp90Ab1	cCAF4:Raghu_Kalluri
Rplp2	cCAF4:Raghu_Kalluri
Prelid1	cCAF4:Raghu_Kalluri
Rpl18A	cCAF4:Raghu_Kalluri
Ctla2A	cCAF4:Raghu_Kalluri
Rgcc	cCAF4:Raghu_Kalluri
Tcp1	cCAF4:Raghu_Kalluri
Rpl7	cCAF4:Raghu_Kalluri
Vdac1	cCAF4:Raghu_Kalluri
Smtn	cCAF4:Raghu_Kalluri
Rpl10	cCAF4:Raghu_Kalluri
Sbsn	cCAF4:Raghu_Kalluri
Rps26	cCAF4:Raghu_Kalluri
Slc39A6	cCAF4:Raghu_Kalluri
Vapa	cCAF4:Raghu_Kalluri
Rps4X	cCAF4:Raghu_Kalluri
Esd	cCAF4:Raghu_Kalluri
Rps17	cCAF4:Raghu_Kalluri
Eef1B2	cCAF4:Raghu_Kalluri
Anxa5	cCAF4:Raghu_Kalluri
Tor1Aip2	cCAF4:Raghu_Kalluri
Pdpn	cCAF4:Raghu_Kalluri
Pgm2	cCAF4:Raghu_Kalluri
Rpl10A	cCAF4:Raghu_Kalluri
Sdc1	cCAF4:Raghu_Kalluri
Cd47	cCAF4:Raghu_Kalluri
Slc6A8	cCAF4:Raghu_Kalluri
Fam46A	cCAF4:Raghu_Kalluri
Rpl36A	cCAF4:Raghu_Kalluri
Ddit4	cCAF4:Raghu_Kalluri
Snhg12	cCAF4:Raghu_Kalluri
Hmox1	cCAF4:Raghu_Kalluri
Ctsl	cCAF4:Raghu_Kalluri
Ptgs1	cCAF4:Raghu_Kalluri
Prdx6	cCAF4:Raghu_Kalluri
Cct4	cCAF4:Raghu_Kalluri
S100A10	cCAF4:Raghu_Kalluri
Cstb	cCAF4:Raghu_Kalluri
Rpl9	cCAF4:Raghu_Kalluri
Rps20	cCAF4:Raghu_Kalluri
Ube2D3	cCAF4:Raghu_Kalluri
Plaur	cCAF4:Raghu_Kalluri
Tiparp	cCAF4:Raghu_Kalluri
Fgfr1	cCAF4:Raghu_Kalluri
Cdv3	cCAF4:Raghu_Kalluri
Iqgap1	cCAF4:Raghu_Kalluri
Neat1	cCAF4:Raghu_Kalluri
Rai14	cCAF4:Raghu_Kalluri
Hsp90Aa1	cCAF4:Raghu_Kalluri
Mcl1	cCAF4:Raghu_Kalluri
Ddit3	cCAF4:Raghu_Kalluri
Atp2B1	cCAF4:Raghu_Kalluri
Tgfbi	cCAF4:Raghu_Kalluri
Nfe2L2	cCAF4:Raghu_Kalluri
Grem1	cCAF4:Raghu_Kalluri
Kctd11	cCAF4:Raghu_Kalluri
Loxl2	cCAF4:Raghu_Kalluri
Gm2A	cCAF4:Raghu_Kalluri
Arl4A	cCAF4:Raghu_Kalluri
Vdac2	cCAF4:Raghu_Kalluri
Tnfrsf12A	cCAF4:Raghu_Kalluri
Gadd45A	cCAF4:Raghu_Kalluri
Colec12	cCAF4:Raghu_Kalluri
Hk2	cCAF4:Raghu_Kalluri
Fstl3	cCAF4:Raghu_Kalluri
Btg1	cCAF4:Raghu_Kalluri
Soat1	cCAF4:Raghu_Kalluri
Ptgs2	cCAF4:Raghu_Kalluri
B4Galt5	cCAF4:Raghu_Kalluri
Gja1	cCAF4:Raghu_Kalluri
Actg1	cCAF4:Raghu_Kalluri
Cd44	cCAF4:Raghu_Kalluri
Gfpt2	cCAF4:Raghu_Kalluri
Tnfaip6	cCAF4:Raghu_Kalluri
Cthrc1	cCAF4:Raghu_Kalluri
Rarres2	cCAF4:Raghu_Kalluri
Sat1	cCAF4:Raghu_Kalluri
Mmd	cCAF4:Raghu_Kalluri
Ywhah	cCAF4:Raghu_Kalluri
Clic1	cCAF4:Raghu_Kalluri
Sgk1	cCAF4:Raghu_Kalluri
Spp1	cCAF4:Raghu_Kalluri
Isg15	cCAF4:Raghu_Kalluri
Rasl11A	cCAF4:Raghu_Kalluri
