Genes	Subtype
Epcam	Cancer cells:SCTyper
Erbb2	Cancer cells:SCTyper
Folh1	Cancer cells:SCTyper
Krt18	Cancer cells:SCTyper
Prom1	Cancer cells:SCTyper
Cd24	Cancer stem cells:SCTyper
Cd44	Cancer stem cells:SCTyper
Flot2	Cancer stem cells:SCTyper
Anpep	Cancer stem cells:SCTyper
Cd44	Cancer stem cells:SCTyper
Epcam	Cancer stem cells:SCTyper
Pou5f1	Cancer stem cells:SCTyper
Prom1	Cancer stem cells:SCTyper
Thy1	Cancer stem cells:SCTyper
Epcam	Cancer cells:SCTyper
Abcg2	Cancer stem cells:SCTyper
Alcam	Cancer stem cells:SCTyper
Aldh1a1	Cancer stem cells:SCTyper
Bmi1	Cancer stem cells:SCTyper
Cd24	Cancer stem cells:SCTyper
Cd44	Cancer stem cells:SCTyper
Kit	Cancer stem cells:SCTyper
Nanog	Cancer stem cells:SCTyper
Nes	Cancer stem cells:SCTyper
Pdpn	Cancer stem cells:SCTyper
Pou5f1	Cancer stem cells:SCTyper
Prom1	Cancer stem cells:SCTyper
Sox2	Cancer stem cells:SCTyper
Thy1	Cancer stem cells:SCTyper
Cd44	Cancer cells:SCTyper
Mbtps2	Cancer cells:SCTyper
Parp1	Cancer cells:SCTyper
Fut4	Cancer stem cells:SCTyper
Msi1	Cancer stem cells:SCTyper
Nes	Cancer stem cells:SCTyper
Prom1	Cancer stem cells:SCTyper
Sox2	Cancer stem cells:SCTyper
Thy1	Cancer stem cells:SCTyper
Epcam	Cancer stem cells:SCTyper
Gpam	Adipocytes:SCTyper
Fasn	Adipocytes:SCTyper
Adipoq	Adipocytes:SCTyper
Lep	Adipocytes:SCTyper
Plin1	Adipocytes:SCTyper
Acacb	Adipocytes:SCTyper
Nppa	Atrial cardiomyocytes:SCTyper
Myl7	Atrial cardiomyocytes:SCTyper
Myl4	Atrial cardiomyocytes:SCTyper
Sln	Atrial cardiomyocytes:SCTyper
Tnni3	Atrial cardiomyocytes:SCTyper
Tnnt2	Atrial cardiomyocytes:SCTyper
Actn2	Atrial cardiomyocytes:SCTyper
Myh6	Atrial cardiomyocytes:SCTyper
Nr2f1	Atrial cardiomyocytes:SCTyper
Nr2f2	Atrial cardiomyocytes:SCTyper
Gja5	Atrial cardiomyocytes:SCTyper
Dcn	Fibroblasts:SCTyper
Gsn	Fibroblasts:SCTyper
Pdgfra	Fibroblasts:SCTyper
Col1a1	Fibroblasts:SCTyper
C7	Fibroblasts:SCTyper
Lum	Fibroblasts:SCTyper
Tcf21	Fibroblasts:SCTyper
Pdgfra	Fibroblasts:SCTyper
Rgs5	Pericytes:SCTyper
Abcc9	Pericytes:SCTyper
Kcnj8	Pericytes:SCTyper
Pdgfrb	Pericytes:SCTyper
Myh11	Smooth Muscle cells:SCTyper
Tagln	Smooth Muscle cells:SCTyper
Acta2	Smooth Muscle cells:SCTyper
Cald1	Smooth Muscle cells:SCTyper
Cd8a	Immune cells:SCTyper
Il7r	Immune cells:SCTyper
Cd3	Immune cells:SCTyper
Cd4	Immune cells:SCTyper
Cd14	Immune cells:SCTyper
C1qa	Immune cells:SCTyper
Cd68	Immune cells:SCTyper
Ptprc	Immune cells:SCTyper
Csf1r	Immune cells:SCTyper
Msln	Mesothelial cells:SCTyper
Wt1	Mesothelial cells:SCTyper
Bnc1	Mesothelial cells:SCTyper
Plp1	Neuronal cells:SCTyper
Nrxn1	Neuronal cells:SCTyper
Nrxn3	Neuronal cells:SCTyper
Nexn1	Neuronal cells:SCTyper
Myh7	Ventricular cardiomyocytes:SCTyper
Myl2	Ventricular cardiomyocytes:SCTyper
Fhl2	Ventricular cardiomyocytes:SCTyper
Myl3	Ventricular cardiomyocytes:SCTyper
Tnni3	Ventricular cardiomyocytes:SCTyper
Tnnt2	Ventricular cardiomyocytes:SCTyper
Actn2	Ventricular cardiomyocytes:SCTyper
Hey2	Ventricular cardiomyocytes:SCTyper
Gja1	Ventricular cardiomyocytes:SCTyper
Vwf	Endothelial cells:SCTyper
Pecam1	Endothelial cells:SCTyper
Cdh5	Endothelial cells:SCTyper
Fabp4	Endothelial cells:SCTyper
Aqp7	Endothelial cells:SCTyper
Npr3	Endothelial cells:SCTyper
Plvap	Endothelial cells:SCTyper
Kdr	Endothelial cells:SCTyper
Hcn4	Nodal:SCTyper
Hcn1	Nodal:SCTyper
Kcne1	Nodal:SCTyper
Tbx3	Nodal:SCTyper
Cacna2d2	Nodal:SCTyper
Cacna1g	Nodal:SCTyper
Gdf9	Oocytes:SCTyper
Zp3	Oocytes:SCTyper
Figla	Oocytes:SCTyper
Oosp2	Oocytes:SCTyper
Sycp3	Oocytes:SCTyper
Cd69	Immune cells:SCTyper
Itgb2	Immune cells:SCTyper
Cd2	Immune cells:SCTyper
Cd3g	Immune cells:SCTyper
Cd8a	Immune cells:SCTyper
Cd14	Immune cells:SCTyper
Hla-dra	Immune cells:SCTyper
B2m	Immune cells:SCTyper
Hla-dqb1	Immune cells:SCTyper
Cd34	Endothelial cells:SCTyper
Vwf	Endothelial cells:SCTyper
Cdh5	Endothelial cells:SCTyper
Fli1	Endothelial cells:SCTyper
Erg	Endothelial cells:SCTyper
Amh	Granulosa cells:SCTyper
Foxl2	Granulosa cells:SCTyper
Bex1	Granulosa cells:SCTyper
Fst	Granulosa cells:SCTyper
Nr5a2	Granulosa cells:SCTyper
Myh11	Perivascular cells:SCTyper
Mcam	Perivascular cells:SCTyper
Rgs5	Perivascular cells:SCTyper
Rergl	Perivascular cells:SCTyper
Tagln	Perivascular cells:SCTyper
Pdgfra	Stromal cells:SCTyper
Dcn	Stromal cells:SCTyper
Apoe	Stromal cells:SCTyper
Fhl2	Stromal cells:SCTyper
Tcf21	Stromal cells:SCTyper
Star	Stromal cells:SCTyper
Col1a2	Stromal cells:SCTyper
Des	Smooth Muscle cells:SCTyper
Rarb	Smooth Muscle cells:SCTyper
Acta2	Smooth Muscle cells:SCTyper
Cd69	Immune cells:SCTyper
Itgb2	Immune cells:SCTyper
Cd2	Immune cells:SCTyper
Cd3g	Immune cells:SCTyper
Cd3e	Immune cells:SCTyper
Cd8a	Immune cells:SCTyper
Cd14	Immune cells:SCTyper
Hla-dra	Immune cells:SCTyper
B2m	Immune cells:SCTyper
Hla-dqb1	Immune cells:SCTyper
Ptprc	Immune cells:SCTyper
Sox9	Sertoli cells:SCTyper
Wt1	Sertoli cells:SCTyper
Amh	Sertoli cells:SCTyper
Cited1	Sertoli cells:SCTyper
Vwf	Endothelial cells:SCTyper
Ca4	Endothelial cells:SCTyper
Pecam1	Endothelial cells:SCTyper
Palmd	Endothelial cells:SCTyper
Nostrin	Endothelial cells:SCTyper
Ddx4	Spermatogonia:SCTyper
Magea4	Spermatogonia:SCTyper
Fgfr3	Spermatogonia:SCTyper
Utf1	Spermatogonia:SCTyper
Sohlh1	Spermatogonia:SCTyper
Eml5	Spermatocytes:SCTyper
Mme	Spermatocytes:SCTyper
Dusp16	Spermatocytes:SCTyper
Ddx4	Spermatocytes:SCTyper
Magea4	Spermatocytes:SCTyper
Sycp3	Spermatocytes:SCTyper
Zpbp	Spermatocytes:SCTyper
Dazl	Spermatocytes:SCTyper
Brca1	Spermatocytes:SCTyper
Dmc1	Spermatocytes:SCTyper
Sycp1	Spermatocytes:SCTyper
Phgdh	Spermatids:SCTyper
Bmi1	Spermatids:SCTyper
Abhd4	Spermatids:SCTyper
Ddx4	Spermatids:SCTyper
Zpbp	Spermatids:SCTyper
Prm3	Spermatids:SCTyper
Sox5	Spermatids:SCTyper
Sox30	Spermatids:SCTyper
Hook1	Spermatids:SCTyper
Spata12	Spermatids:SCTyper
Ebf1	Leydig cells:SCTyper
Penk	Leydig cells:SCTyper
Acta2	Leydig cells:SCTyper
Igf1	Leydig cells:SCTyper
Dlk1	Leydig cells:SCTyper
Notch3	Smooth Muscle cells:SCTyper
Rgs5	Smooth Muscle cells:SCTyper
Gpam	Adipocytes:SCTyper
Pde3b	Adipocytes:SCTyper
Acacb	Adipocytes:SCTyper
Sorbs1	Adipocytes:SCTyper
Plin1	Adipocytes:SCTyper
Trhde-as1	Adipocytes:SCTyper
Trhde	Adipocytes:SCTyper
Kcnip2-as1	Adipocytes:SCTyper
Dirc3	Adipocytes:SCTyper
Pcdh9	Adipocytes:SCTyper
Lrp1b	Adipocytes:SCTyper
Adipoq	Adipocytes:SCTyper
Ghr	Adipocytes:SCTyper
Tenm4	Adipocytes:SCTyper
Car3	Adipocytes:SCTyper
Acsl1	Adipocytes:SCTyper
Cxcl14	Adipose progenitor cells:SCTyper
Negr1	Adipose progenitor cells:SCTyper
Dcn	Adipose progenitor cells:SCTyper
Lama2	Adipose progenitor cells:SCTyper
Apod	Adipose progenitor cells:SCTyper
Dclk1	Adipose progenitor cells:SCTyper
Col1a2	Adipose progenitor cells:SCTyper
Kazn	Adipose progenitor cells:SCTyper
Robo2	Adipose progenitor cells:SCTyper
Col6a3	Adipose progenitor cells:SCTyper
Pdgfra	Adipose progenitor cells:SCTyper
Fbn1	Adipose progenitor cells:SCTyper
Lama2	Adipose progenitor cells:SCTyper
Opcml	Adipose progenitor cells:SCTyper
Nova1	Adipose progenitor cells:SCTyper
Ebf2	Adipose progenitor cells:SCTyper
Adgrl3	Smooth Muscle cells:SCTyper
Rcan2	Smooth Muscle cells:SCTyper
Myh11	Smooth Muscle cells:SCTyper
Kcnab1	Smooth Muscle cells:SCTyper
Rgs6	Smooth Muscle cells:SCTyper
Carmn	Smooth Muscle cells:SCTyper
Acta2	Smooth Muscle cells:SCTyper
Cacna1c	Smooth Muscle cells:SCTyper
Inpp4b	Smooth Muscle cells:SCTyper
Synpo2	Smooth Muscle cells:SCTyper
Ryr2	Smooth Muscle cells:SCTyper
Ac012409.2	Smooth Muscle cells:SCTyper
Nr2f2-as1	Smooth Muscle cells:SCTyper
Tex41	Smooth Muscle cells:SCTyper
Ac131025.2	Smooth Muscle cells:SCTyper
Myocd	Smooth Muscle cells:SCTyper
Ctnna3	Smooth Muscle cells:SCTyper
Dgkb	Smooth Muscle cells:SCTyper
Dmd	Smooth Muscle cells:SCTyper
Myh11	Smooth Muscle cells:SCTyper
Cacna1c	Smooth Muscle cells:SCTyper
Gm38048	Smooth Muscle cells:SCTyper
Col25a1	Pericytes:SCTyper
Rgs6	Pericytes:SCTyper
Kcnab1	Pericytes:SCTyper
Thsd7b	Pericytes:SCTyper
Myo1b	Pericytes:SCTyper
Dlc1	Pericytes:SCTyper
Ac003991.1	Pericytes:SCTyper
Steap4	Pericytes:SCTyper
Postn	Pericytes:SCTyper
Pde1c	Pericytes:SCTyper
Rgs5	Pericytes:SCTyper
Adgrb3	Pericytes:SCTyper
Ebf2	Pericytes:SCTyper
Cacna1c	Pericytes:SCTyper
Abcc9	Pericytes:SCTyper
Lin7a	Pericytes:SCTyper
Myo1b	Pericytes:SCTyper
Stac	Pericytes:SCTyper
Notch3	Pericytes:SCTyper
Sgip1	Pericytes:SCTyper
Mecom	Endothelial cells:SCTyper
Ptprb	Endothelial cells:SCTyper
Vwf	Endothelial cells:SCTyper
Ano2	Endothelial cells:SCTyper
Btnl9	Endothelial cells:SCTyper
Emcn	Endothelial cells:SCTyper
Cadm2	Endothelial cells:SCTyper
Ldb2	Endothelial cells:SCTyper
Adgrl4	Endothelial cells:SCTyper
Plcb4	Endothelial cells:SCTyper
Arl15	Endothelial cells:SCTyper
Kiaa1217	Endothelial cells:SCTyper
Flt1	Endothelial cells:SCTyper
Cyyr1	Endothelial cells:SCTyper
Pecam1	Endothelial cells:SCTyper
Jam2	Endothelial cells:SCTyper
Mecom	Endothelial cells:SCTyper
Ptprb	Endothelial cells:SCTyper
Pecam1	Endothelial cells:SCTyper
Cdh13	Endothelial cells:SCTyper
Mmrn1	Lymphatic Endothelial cells:SCTyper
Al357507.1	Lymphatic Endothelial cells:SCTyper
Linc02147	Lymphatic Endothelial cells:SCTyper
Nrg3	Lymphatic Endothelial cells:SCTyper
Reln	Lymphatic Endothelial cells:SCTyper
Ccl21	Lymphatic Endothelial cells:SCTyper
Prox1	Lymphatic Endothelial cells:SCTyper
Stox2	Lymphatic Endothelial cells:SCTyper
Tfpi	Lymphatic Endothelial cells:SCTyper
Ppfibp1	Lymphatic Endothelial cells:SCTyper
Mpp7	Lymphatic Endothelial cells:SCTyper
Ptpre	Lymphatic Endothelial cells:SCTyper
Pgm5	Lymphatic Endothelial cells:SCTyper
Sntg2	Lymphatic Endothelial cells:SCTyper
St6galnac3	Lymphatic Endothelial cells:SCTyper
Pde1a	Lymphatic Endothelial cells:SCTyper
Ac007319.1	Lymphatic Endothelial cells:SCTyper
Gpm6a	Lymphatic Endothelial cells:SCTyper
Rhoj	Lymphatic Endothelial cells:SCTyper
Smad1	Lymphatic Endothelial cells:SCTyper
Reln	Lymphatic Endothelial cells:SCTyper
Mmrn1	Lymphatic Endothelial cells:SCTyper
Galnt18	Lymphatic Endothelial cells:SCTyper
Sema6a	Lymphatic Endothelial cells:SCTyper
Ap000561.1	Mesothelial cells:SCTyper
Ac005699.1	Mesothelial cells:SCTyper
Pkhd1l1	Mesothelial cells:SCTyper
Linc02360	Mesothelial cells:SCTyper
Ac103876.1	Mesothelial cells:SCTyper
Kctd8	Mesothelial cells:SCTyper
Thsd4	Mesothelial cells:SCTyper
Fam155a	Mesothelial cells:SCTyper
Ptprq	Mesothelial cells:SCTyper
Col8a1	Mesothelial cells:SCTyper
Bnc1	Mesothelial cells:SCTyper
Sox6	Mesothelial cells:SCTyper
Msln	Mesothelial cells:SCTyper
Kcnip4	Endometrium:SCTyper
Adamts19	Endometrium:SCTyper
Dpp6	Endometrium:SCTyper
Ac008591.1	Endometrium:SCTyper
Pgr	Endometrium:SCTyper
Esr1	Endometrium:SCTyper
Prlr	Endometrium:SCTyper
Syt1	Endometrium:SCTyper
Palld	Endometrium:SCTyper
Sdk1	Endometrium:SCTyper
Rorb	Endometrium:SCTyper
Mitf	Endometrium:SCTyper
Lrfn5	Endometrium:SCTyper
Igkc	Immune cells:SCTyper
Csf3r	Immune cells:SCTyper
Cpa3	Immune cells:SCTyper
Bank1	Immune cells:SCTyper
Gnly	Immune cells:SCTyper
Kit	Immune cells:SCTyper
Hpgd	Immune cells:SCTyper
Ripor2	Immune cells:SCTyper
Hla-drb1	Immune cells:SCTyper
Ephb1	Immune cells:SCTyper
Hla-dra	Immune cells:SCTyper
Sorl1	Immune cells:SCTyper
Bach2	Immune cells:SCTyper
F13a1	Immune cells:SCTyper
Ntm	Immune cells:SCTyper
Iglc3	Immune cells:SCTyper
Cd247	Immune cells:SCTyper
Slc24a3	Immune cells:SCTyper
Tpsb2	Immune cells:SCTyper
Hla-dpb1	Immune cells:SCTyper
Il18r1	Immune cells:SCTyper
Cd74	Immune cells:SCTyper
Ighm	Immune cells:SCTyper
Ms4a2	Immune cells:SCTyper
Skap1	Immune cells:SCTyper
Hla-dqa1	Immune cells:SCTyper
Fcrl1	Immune cells:SCTyper
Hdc	Immune cells:SCTyper
Stx3	Immune cells:SCTyper
Dcdc2a	Epithelial cells:SCTyper
Ccdc129	Epithelial cells:SCTyper
Adcy8	Epithelial cells:SCTyper
Rmst-1	Epithelial cells:SCTyper
Erbb4	Epithelial cells:SCTyper
Ank3	Epithelial cells:SCTyper
Pkhd1	Epithelial cells:SCTyper
Dlg2	Epithelial cells:SCTyper
Prlr	Epithelial cells:SCTyper
Adgrg2	Epithelial cells:SCTyper
Esrrg	Epithelial cells:SCTyper
Wnt5b	Epithelial cells:SCTyper
Adgrl3	Epithelial cells:SCTyper
Dnah12	Epithelial cells:SCTyper
Bc006965	Epithelial cells:SCTyper
Grip1	Epithelial cells:SCTyper
Ntng1	Epithelial cells:SCTyper
Agbl4	Epithelial cells:SCTyper
Csmd1	Epithelial cells:SCTyper
Slc25a21	Epithelial cells:SCTyper
Trps1	Epithelial cells:SCTyper
Npas3	Epithelial cells:SCTyper
Thsd4	Epithelial cells:SCTyper
Kit	Epithelial cells:SCTyper
Dnah11	Epithelial cells:SCTyper
Bmpr1b	Epithelial cells:SCTyper
Frzb	Mesenchymal stem cells:SCTyper
Notch3	Mesenchymal stem cells:SCTyper
Thy1	Mesenchymal stem cells:SCTyper
Myh11	Mesenchymal stem cells:SCTyper
Col3a1	Mesenchymal stem cells:SCTyper
Tm4sf1	Mesenchymal stem cells:SCTyper
Col1a1	Fibroblasts:SCTyper
Mdk	Fibroblasts:SCTyper
Cxcl14	Fibroblasts:SCTyper
Ptn	Fibroblasts:SCTyper
Ctnnb1	Fibroblasts:SCTyper
Col3a1	Fibroblasts:SCTyper
Rgs5	Fibroblasts:SCTyper
Acta2	Fibroblasts:SCTyper
Dspp	Odontoblasts:SCTyper
Dmp1	Odontoblasts:SCTyper
Smoc2	Odontoblasts:SCTyper
Col1a1	Odontoblasts:SCTyper
Fgf3	Odontoblasts:SCTyper
S100a13	Odontoblasts:SCTyper
Sall1	Odontoblasts:SCTyper
Ptn	Odontoblasts:SCTyper
Omd	Odontoblasts:SCTyper
Apoe	Odontoblasts:SCTyper
Spock3	Odontoblasts:SCTyper
Ints6	Odontoblasts:SCTyper
Edn1	Endothelial cells:SCTyper
Cldn5	Endothelial cells:SCTyper
Ackr1	Endothelial cells:SCTyper
Cd234	Endothelial cells:SCTyper
Insr	Endothelial cells:SCTyper
Rgcc	Endothelial cells:SCTyper
Ctnnb1	Endothelial cells:SCTyper
Cldn5	Endothelial cells:SCTyper
Ackr1	Endothelial cells:SCTyper
Sele	Endothelial cells:SCTyper
Tm4sf1	Endothelial cells:SCTyper
Cd69	Immune cells:SCTyper
Itgb2	Immune cells:SCTyper
Cd2	Immune cells:SCTyper
Cd3g	Immune cells:SCTyper
Cd3e	Immune cells:SCTyper
Cd8a	Immune cells:SCTyper
Cd14	Immune cells:SCTyper
Hla-dra	Immune cells:SCTyper
B2m	Immune cells:SCTyper
Hla-dqb1	Immune cells:SCTyper
Ptprc	Immune cells:SCTyper
Hbb	Immune cells:SCTyper
Sox10	Glial cells:SCTyper
Mbp	Glial cells:SCTyper
Gfra3	Glial cells:SCTyper
Sox2	Glial cells:SCTyper
Plp1	Glial cells:SCTyper
Sox10	Glial cells:SCTyper
Scn7a	Glial cells:SCTyper
Kcna2	Glial cells:SCTyper
Gfra3	Glial cells:SCTyper
Gjc3	Glial cells:SCTyper
Lgi4	Glial cells:SCTyper
Krt14	Epithelial cells:SCTyper
Odam	Epithelial cells:SCTyper
Wnt10a	Epithelial cells:SCTyper
Il1a	Epithelial cells:SCTyper
Il1b	Epithelial cells:SCTyper
Krt5	Epithelial cells:SCTyper
Sfn	Epithelial cells:SCTyper
Fdcsp	Epithelial cells:SCTyper
Slpi	Epithelial cells:SCTyper
Cdh1	Epithelial cells:SCTyper
Dsc3	Epithelial cells:SCTyper
Cd79a	B cells 1:Raghu_Kalluri
Cd74	B cells 1:Raghu_Kalluri
Ly6d	B cells 1:Raghu_Kalluri
Iglc2	B cells 1:Raghu_Kalluri
Cd79b	B cells 1:Raghu_Kalluri
Iglc3	B cells 1:Raghu_Kalluri
H2-dmb2	B cells 1:Raghu_Kalluri
Ebf1	B cells 1:Raghu_Kalluri
Gm31243	B cells 1:Raghu_Kalluri
Ms4a1	B cells 1:Raghu_Kalluri
Cd37	B cells 1:Raghu_Kalluri
H2-aa	B cells 1:Raghu_Kalluri
Mef2c	B cells 1:Raghu_Kalluri
Ighd	B cells 1:Raghu_Kalluri
Ighm	B cells 1:Raghu_Kalluri
Fcmr	B cells 1:Raghu_Kalluri
H2-ab1	B cells 1:Raghu_Kalluri
H2-eb1	B cells 1:Raghu_Kalluri
H2-ob	B cells 1:Raghu_Kalluri
Ly6e	B cells 1:Raghu_Kalluri
Bank1	B cells 1:Raghu_Kalluri
H2-oa	B cells 1:Raghu_Kalluri
Btg1	B cells 1:Raghu_Kalluri
Hvcn1	B cells 1:Raghu_Kalluri
Cd52	B cells 1:Raghu_Kalluri
Rps27	B cells 1:Raghu_Kalluri
Cd83	B cells 1:Raghu_Kalluri
Iglc1	B cells 1:Raghu_Kalluri
H3f3a	B cells 1:Raghu_Kalluri
Pold4	B cells 1:Raghu_Kalluri
Rps27rt	B cells 1:Raghu_Kalluri
Ltb	B cells 1:Raghu_Kalluri
Napsa	B cells 1:Raghu_Kalluri
Smim14	B cells 1:Raghu_Kalluri
Cd19	B cells 1:Raghu_Kalluri
H2-dma	B cells 1:Raghu_Kalluri
Serp1	B cells 1:Raghu_Kalluri
Tnfrsf13c	B cells 1:Raghu_Kalluri
Tmem243	B cells 1:Raghu_Kalluri
Pou2f2	B cells 1:Raghu_Kalluri
Fcer2a	B cells 1:Raghu_Kalluri
Gimap6	B cells 1:Raghu_Kalluri
Lmo2	B cells 1:Raghu_Kalluri
Ralgps2	B cells 1:Raghu_Kalluri
Fcrl1	B cells 1:Raghu_Kalluri
Bcl11a	B cells 1:Raghu_Kalluri
Cd72	B cells 1:Raghu_Kalluri
Ptp4a3	B cells 1:Raghu_Kalluri
Fau	B cells 1:Raghu_Kalluri
Siglecg	B cells 1:Raghu_Kalluri
Serpinb1a	B cells 1:Raghu_Kalluri
Swap70	B cells 1:Raghu_Kalluri
Rpl35	B cells 1:Raghu_Kalluri
Rps20	B cells 1:Raghu_Kalluri
Rps19	B cells 1:Raghu_Kalluri
Pxdc1	B cells 1:Raghu_Kalluri
Mif4gd	B cells 1:Raghu_Kalluri
Ptpn6	B cells 1:Raghu_Kalluri
Ptprcap	B cells 1:Raghu_Kalluri
Rpl36a	B cells 1:Raghu_Kalluri
Rpl13a	B cells 1:Raghu_Kalluri
Gm8369	B cells 1:Raghu_Kalluri
Gimap1	B cells 1:Raghu_Kalluri
Arpc5l	B cells 1:Raghu_Kalluri
Stk17b	B cells 1:Raghu_Kalluri
Shisa5	B cells 1:Raghu_Kalluri
Apobec3	B cells 1:Raghu_Kalluri
Coro1a	B cells 1:Raghu_Kalluri
Arhgdib	B cells 1:Raghu_Kalluri
Ppdpf	B cells 1:Raghu_Kalluri
Xist	B cells 1:Raghu_Kalluri
Trbc2	T cells 1:Raghu_Kalluri
Cd3d	T cells 1:Raghu_Kalluri
Trac	T cells 1:Raghu_Kalluri
Lef1	T cells 1:Raghu_Kalluri
Cd3g	T cells 1:Raghu_Kalluri
Lat	T cells 1:Raghu_Kalluri
Cd3e	T cells 1:Raghu_Kalluri
Ms4a4b	T cells 1:Raghu_Kalluri
Tmsb10	T cells 1:Raghu_Kalluri
Rps27	T cells 1:Raghu_Kalluri
Rpl12	T cells 1:Raghu_Kalluri
Rpl13a	T cells 1:Raghu_Kalluri
Rps15a	T cells 1:Raghu_Kalluri
Rps29	T cells 1:Raghu_Kalluri
Rps16	T cells 1:Raghu_Kalluri
Lck	T cells 1:Raghu_Kalluri
Tcf7	T cells 1:Raghu_Kalluri
Rps7	T cells 1:Raghu_Kalluri
Rps28	T cells 1:Raghu_Kalluri
Rps23	T cells 1:Raghu_Kalluri
Rps6	T cells 1:Raghu_Kalluri
Rps24	T cells 1:Raghu_Kalluri
Rpl8	T cells 1:Raghu_Kalluri
Rplp2	T cells 1:Raghu_Kalluri
Rps4x	T cells 1:Raghu_Kalluri
Rps19	T cells 1:Raghu_Kalluri
Skap1	T cells 1:Raghu_Kalluri
Rplp1	T cells 1:Raghu_Kalluri
Rpl19	T cells 1:Raghu_Kalluri
Rps3	T cells 1:Raghu_Kalluri
Rpl35a	T cells 1:Raghu_Kalluri
Rpl36a	T cells 1:Raghu_Kalluri
Rps13	T cells 1:Raghu_Kalluri
Limd2	T cells 1:Raghu_Kalluri
Rpl9	T cells 1:Raghu_Kalluri
Trbc1	T cells 1:Raghu_Kalluri
Cd247	T cells 1:Raghu_Kalluri
Dgka	T cells 1:Raghu_Kalluri
Rps21	T cells 1:Raghu_Kalluri
Rpl35	T cells 1:Raghu_Kalluri
Rpl39	T cells 1:Raghu_Kalluri
Rpl3	T cells 1:Raghu_Kalluri
Rpl11	T cells 1:Raghu_Kalluri
Rpl17	T cells 1:Raghu_Kalluri
Rpl30	T cells 1:Raghu_Kalluri
Rpl36	T cells 1:Raghu_Kalluri
Rpl14	T cells 1:Raghu_Kalluri
Rps3a1	T cells 1:Raghu_Kalluri
Rps18	T cells 1:Raghu_Kalluri
Bcl11b	T cells 1:Raghu_Kalluri
Ms4a6b	T cells 1:Raghu_Kalluri
Dapl1	T cells 1:Raghu_Kalluri
Rps15	T cells 1:Raghu_Kalluri
Rps27rt	T cells 1:Raghu_Kalluri
Rpl37a	T cells 1:Raghu_Kalluri
Rpl31	T cells 1:Raghu_Kalluri
Rplp0	T cells 1:Raghu_Kalluri
Hcst	T cells 1:Raghu_Kalluri
Satb1	T cells 1:Raghu_Kalluri
Rpl18	T cells 1:Raghu_Kalluri
Rpl21	T cells 1:Raghu_Kalluri
Cd28	T cells 1:Raghu_Kalluri
Rpl27	T cells 1:Raghu_Kalluri
Rpl6	T cells 1:Raghu_Kalluri
Shisa5	T cells 1:Raghu_Kalluri
Cd27	T cells 1:Raghu_Kalluri
Rpl38	T cells 1:Raghu_Kalluri
Rpl22l1	T cells 1:Raghu_Kalluri
Rps20	T cells 1:Raghu_Kalluri
Gimap3	T cells 1:Raghu_Kalluri
Gm11808	T cells 1:Raghu_Kalluri
Saraf	T cells 1:Raghu_Kalluri
Cd2	T cells 1:Raghu_Kalluri
Uba52	T cells 1:Raghu_Kalluri
Fxyd5	T cells 1:Raghu_Kalluri
Gimap4	T cells 1:Raghu_Kalluri
43709	T cells 1:Raghu_Kalluri
H2-k1	T cells 1:Raghu_Kalluri
Ltb	T cells 1:Raghu_Kalluri
Ptpn18	T cells 1:Raghu_Kalluri
Coro1a	T cells 1:Raghu_Kalluri
Gm12840	T cells 1:Raghu_Kalluri
Arhgef1	T cells 1:Raghu_Kalluri
Rgs10	T cells 1:Raghu_Kalluri
Apoe	Myeloid cells 1:Raghu_Kalluri
C1qa	Myeloid cells 1:Raghu_Kalluri
Lyz2	Myeloid cells 1:Raghu_Kalluri
C1qb	Myeloid cells 1:Raghu_Kalluri
Saa3	Myeloid cells 1:Raghu_Kalluri
C1qc	Myeloid cells 1:Raghu_Kalluri
Ccl6	Myeloid cells 1:Raghu_Kalluri
Wfdc17	Myeloid cells 1:Raghu_Kalluri
Selenop	Myeloid cells 1:Raghu_Kalluri
Ccl8	Myeloid cells 1:Raghu_Kalluri
Fcer1g	Myeloid cells 1:Raghu_Kalluri
Ctss	Myeloid cells 1:Raghu_Kalluri
Ccl9	Myeloid cells 1:Raghu_Kalluri
Trf	Myeloid cells 1:Raghu_Kalluri
Cxcl2	Myeloid cells 1:Raghu_Kalluri
Psap	Myeloid cells 1:Raghu_Kalluri
Tyrobp	Myeloid cells 1:Raghu_Kalluri
Pf4	Myeloid cells 1:Raghu_Kalluri
Ctsb	Myeloid cells 1:Raghu_Kalluri
Ftl1	Myeloid cells 1:Raghu_Kalluri
Arg1	Myeloid cells 1:Raghu_Kalluri
Ctsd	Myeloid cells 1:Raghu_Kalluri
Cd14	Myeloid cells 1:Raghu_Kalluri
Lgmn	Myeloid cells 1:Raghu_Kalluri
Ctsc	Myeloid cells 1:Raghu_Kalluri
Fcgr3	Myeloid cells 1:Raghu_Kalluri
Ier3	Myeloid cells 1:Raghu_Kalluri
Csf1r	Myeloid cells 1:Raghu_Kalluri
Fcgr2b	Myeloid cells 1:Raghu_Kalluri
Cebpb	Myeloid cells 1:Raghu_Kalluri
Grn	Myeloid cells 1:Raghu_Kalluri
Fth1	Myeloid cells 1:Raghu_Kalluri
Fos	Myeloid cells 1:Raghu_Kalluri
Mrc1	Myeloid cells 1:Raghu_Kalluri
Thbs1	Myeloid cells 1:Raghu_Kalluri
Ccl7	Myeloid cells 1:Raghu_Kalluri
