Genes	Subtype
RPS10	Cancer cells 1:Raghu_Kalluri
LAMP1	Cancer cells 1:Raghu_Kalluri
RPS14	Cancer cells 1:Raghu_Kalluri
SEC61A1	Cancer cells 1:Raghu_Kalluri
DPH3	Cancer cells 1:Raghu_Kalluri
AVPI1	Cancer cells 1:Raghu_Kalluri
PLAT	Cancer cells 1:Raghu_Kalluri
SCD2	Cancer cells 1:Raghu_Kalluri
HSBP1	Cancer cells 1:Raghu_Kalluri
LRP1	Cancer cells 1:Raghu_Kalluri
BRI3	Cancer cells 1:Raghu_Kalluri
SERPINB6A	Cancer cells 1:Raghu_Kalluri
COPS7A	Cancer cells 1:Raghu_Kalluri
RPS15	Cancer cells 1:Raghu_Kalluri
RTN4	Cancer cells 1:Raghu_Kalluri
ARF4	Cancer cells 1:Raghu_Kalluri
MRPS6	Cancer cells 1:Raghu_Kalluri
PPIC	Cancer cells 1:Raghu_Kalluri
FN1	Cancer cells 1:Raghu_Kalluri
FOSL1	Cancer cells 1:Raghu_Kalluri
RPL24	Cancer cells 1:Raghu_Kalluri
PTOV1	Cancer cells 1:Raghu_Kalluri
PMEPA1	Cancer cells 1:Raghu_Kalluri
TCIM	Cancer cells 1:Raghu_Kalluri
TPM2	Cancer cells 1:Raghu_Kalluri
LMO7	Cancer cells 1:Raghu_Kalluri
WWTR1	Cancer cells 1:Raghu_Kalluri
ATP2B1	Cancer cells 1:Raghu_Kalluri
RPL14	Cancer cells 1:Raghu_Kalluri
MMP14	Cancer cells 1:Raghu_Kalluri
CHCHD2	Cancer cells 1:Raghu_Kalluri
CFL2	Cancer cells 1:Raghu_Kalluri
RPS27A	Cancer cells 1:Raghu_Kalluri
NENF	Cancer cells 1:Raghu_Kalluri
INHBA	Cancer cells 1:Raghu_Kalluri
HMGN3	Cancer cells 1:Raghu_Kalluri
PCBD1	Cancer cells 1:Raghu_Kalluri
OCIAD2	Cancer cells 1:Raghu_Kalluri
PBX1	Cancer cells 1:Raghu_Kalluri
RPL4	Cancer cells 1:Raghu_Kalluri
RTRAF	Cancer cells 1:Raghu_Kalluri
KLF9	Cancer cells 1:Raghu_Kalluri
AKR1A1	Cancer cells 1:Raghu_Kalluri
MRFAP1	Cancer cells 1:Raghu_Kalluri
ARL1	Cancer cells 1:Raghu_Kalluri
SIN3B	Cancer cells 1:Raghu_Kalluri
AQP1	Cancer cells 1:Raghu_Kalluri
HES1	Cancer cells 1:Raghu_Kalluri
EGR1	Cancer cells 1:Raghu_Kalluri
AHNAK2	Cancer cells 1:Raghu_Kalluri
BDNF	Cancer cells 1:Raghu_Kalluri
PTTG1IP	Cancer cells 1:Raghu_Kalluri
TCP1	Cancer cells 1:Raghu_Kalluri
NAA38	Cancer cells 1:Raghu_Kalluri
UBE2M	Cancer cells 1:Raghu_Kalluri
VDAC3	Cancer cells 1:Raghu_Kalluri
SLC20A1	Cancer cells 1:Raghu_Kalluri
HCFC1R1	Cancer cells 1:Raghu_Kalluri
TRAPPC1	Cancer cells 1:Raghu_Kalluri
RAB34	Cancer cells 1:Raghu_Kalluri
HSPA9	Cancer cells 1:Raghu_Kalluri
CHD3	Cancer cells 1:Raghu_Kalluri
BRK1	Cancer cells 1:Raghu_Kalluri
PSMD7	Cancer cells 1:Raghu_Kalluri
CDK4	Cancer cells 1:Raghu_Kalluri
DPYSL3	Cancer cells 1:Raghu_Kalluri
PDGFRL	Cancer cells 1:Raghu_Kalluri
GJA1	Cancer cells 1:Raghu_Kalluri
HACD1	Cancer cells 1:Raghu_Kalluri
SH3GLB1	Cancer cells 1:Raghu_Kalluri
FLT1	Cancer cells 1:Raghu_Kalluri
DSTN	Cancer cells 1:Raghu_Kalluri
MSMO1	Cancer cells 1:Raghu_Kalluri
RPL17	Cancer cells 1:Raghu_Kalluri
TCF25	Cancer cells 1:Raghu_Kalluri
SMIM10L1	Cancer cells 1:Raghu_Kalluri
EFEMP2	Cancer cells 1:Raghu_Kalluri
RBMS1	Cancer cells 1:Raghu_Kalluri
UGDH	Cancer cells 1:Raghu_Kalluri
SNHG6	Cancer cells 1:Raghu_Kalluri
VCAM1	Cancer cells 1:Raghu_Kalluri
VMP1	Cancer cells 1:Raghu_Kalluri
ESM1	Cancer cells 1:Raghu_Kalluri
GPRC5A	Cancer cells 1:Raghu_Kalluri
GCHFR	Cancer cells 1:Raghu_Kalluri
TUSC3	Cancer cells 1:Raghu_Kalluri
ITGB1	Cancer cells 1:Raghu_Kalluri
AREG	Cancer cells 1:Raghu_Kalluri
SMG6	Cancer cells 1:Raghu_Kalluri
IFITM2	Cancer cells 1:Raghu_Kalluri
MTCH2	Cancer cells 1:Raghu_Kalluri
FKBP4	Cancer cells 1:Raghu_Kalluri
ONECUT2	Cancer cells 1:Raghu_Kalluri
VAT1	Cancer cells 1:Raghu_Kalluri
CDX2	Cancer cells 1:Raghu_Kalluri
GDE1	Cancer cells 1:Raghu_Kalluri
TM4SF4	Cancer cells 1:Raghu_Kalluri
MRPL51	Cancer cells 1:Raghu_Kalluri
DDA1	Cancer cells 1:Raghu_Kalluri
CALML4	Cancer cells 1:Raghu_Kalluri
PGLS	Cancer cells 1:Raghu_Kalluri
VDAC1	Cancer cells 1:Raghu_Kalluri
NUDT21	Cancer cells 1:Raghu_Kalluri
GM9493	Cancer cells 1:Raghu_Kalluri
IFITM3	Cancer cells 1:Raghu_Kalluri
MGST3	Cancer cells 1:Raghu_Kalluri
DUT	Cancer cells 1:Raghu_Kalluri
BNIP3	Cancer cells 1:Raghu_Kalluri
PLEKHA5	Cancer cells 1:Raghu_Kalluri
FKBP10	Cancer cells 1:Raghu_Kalluri
MPZL1	Cancer cells 1:Raghu_Kalluri
LAPTM4B	Cancer cells 1:Raghu_Kalluri
DUSP6	Cancer cells 1:Raghu_Kalluri
NFIC	Cancer cells 1:Raghu_Kalluri
FKBP8	Cancer cells 1:Raghu_Kalluri
RRM2	Cancer cells 1:Raghu_Kalluri
FKBP5	Cancer cells 1:Raghu_Kalluri
CALU	Cancer cells 1:Raghu_Kalluri
RANGRF	Cancer cells 1:Raghu_Kalluri
CNN3	Cancer cells 1:Raghu_Kalluri
AP3S1	Cancer cells 1:Raghu_Kalluri
PDGFA	Cancer cells 1:Raghu_Kalluri
TNFAIP2	Cancer cells 1:Raghu_Kalluri
AEBP1	Cancer cells 1:Raghu_Kalluri
SAR1A	Cancer cells 1:Raghu_Kalluri
ARL4A	Cancer cells 1:Raghu_Kalluri
TNFSF13B	Cancer cells 1:Raghu_Kalluri
UNC5B	Cancer cells 1:Raghu_Kalluri
ANXA7	Cancer cells 1:Raghu_Kalluri
PCDH17	Cancer cells 1:Raghu_Kalluri
PDGFRB	Cancer cells 1:Raghu_Kalluri
WLS	Cancer cells 1:Raghu_Kalluri
MATN2	Cancer cells 1:Raghu_Kalluri
AP1S1	Cancer cells 1:Raghu_Kalluri
IGF2BP2	Cancer cells 1:Raghu_Kalluri
GARS	Cancer cells 1:Raghu_Kalluri
NPDC1	Cancer cells 1:Raghu_Kalluri
UBTD1	Cancer cells 1:Raghu_Kalluri
SMAP1	Cancer cells 1:Raghu_Kalluri
AKR1B8	Cancer cells 1:Raghu_Kalluri
EGLN3	Cancer cells 1:Raghu_Kalluri
ZFHX3	Cancer cells 1:Raghu_Kalluri
TIMM17A	Cancer cells 1:Raghu_Kalluri
SLC16A1	Cancer cells 1:Raghu_Kalluri
APEX1	Cancer cells 1:Raghu_Kalluri
GNL3	Cancer cells 1:Raghu_Kalluri
RCN1	Cancer cells 1:Raghu_Kalluri
TMEM107	Cancer cells 1:Raghu_Kalluri
AIG1	Cancer cells 1:Raghu_Kalluri
QSOX1	Cancer cells 1:Raghu_Kalluri
NAB2	Cancer cells 1:Raghu_Kalluri
GPX8	Cancer cells 1:Raghu_Kalluri
POLR2C	Cancer cells 1:Raghu_Kalluri
NR2F1	Cancer cells 1:Raghu_Kalluri
NBL1	Cancer cells 1:Raghu_Kalluri
PPP4R2	Cancer cells 1:Raghu_Kalluri
PDPN	Cancer cells 1:Raghu_Kalluri
COL4A2	Cancer cells 1:Raghu_Kalluri
ACOT7	Cancer cells 1:Raghu_Kalluri
TSPAN4	Cancer cells 1:Raghu_Kalluri
TSPAN3	Cancer cells 1:Raghu_Kalluri
GM26532	Cancer cells 1:Raghu_Kalluri
TES	Cancer cells 1:Raghu_Kalluri
ZFP91	Cancer cells 1:Raghu_Kalluri
MEIS2	Cancer cells 1:Raghu_Kalluri
MMD	Cancer cells 1:Raghu_Kalluri
BMP1	Cancer cells 1:Raghu_Kalluri
DNM1	Cancer cells 1:Raghu_Kalluri
HMGA1	Cancer cells 1:Raghu_Kalluri
MAP1B	Cancer cells 1:Raghu_Kalluri
PDGFRA	Cancer cells 1:Raghu_Kalluri
GM10073	Cancer cells 1:Raghu_Kalluri
DDB1	Cancer cells 1:Raghu_Kalluri
RNF126	Cancer cells 1:Raghu_Kalluri
COPG1	Cancer cells 1:Raghu_Kalluri
CASP3	Cancer cells 1:Raghu_Kalluri
PPA2	Cancer cells 1:Raghu_Kalluri
SMIM7	Cancer cells 1:Raghu_Kalluri
METTL9	Cancer cells 1:Raghu_Kalluri
SDC4	Cancer cells 1:Raghu_Kalluri
COPE	Cancer cells 1:Raghu_Kalluri
GM12840	Cancer cells 1:Raghu_Kalluri
RPL7	Cancer cells 1:Raghu_Kalluri
DRAP1	Cancer cells 1:Raghu_Kalluri
MRPL52	Cancer cells 1:Raghu_Kalluri
SELENOK	Cancer cells 1:Raghu_Kalluri
SUGT1	Cancer cells 1:Raghu_Kalluri
BANF1	Cancer cells 1:Raghu_Kalluri
HINT1	Cancer cells 1:Raghu_Kalluri
ARL6IP5	Cancer cells 1:Raghu_Kalluri
GM10076	Cancer cells 1:Raghu_Kalluri
PFDN1	Cancer cells 1:Raghu_Kalluri
DYNLRB1	Cancer cells 1:Raghu_Kalluri
RNH1	Cancer cells 1:Raghu_Kalluri
PDAP1	Cancer cells 1:Raghu_Kalluri
RPS24	Cancer cells 1:Raghu_Kalluri
NPC2	Cancer cells 1:Raghu_Kalluri
1810058I24RIK	Cancer cells 1:Raghu_Kalluri
RPL41	Cancer cells 1:Raghu_Kalluri
RPS27L	Cancer cells 1:Raghu_Kalluri
SWI5	Cancer cells 1:Raghu_Kalluri
DNAJB1	Cancer cells 1:Raghu_Kalluri
SQSTM1	Cancer cells 1:Raghu_Kalluri
MTCH1	Cancer cells 1:Raghu_Kalluri
RPL28	Cancer cells 1:Raghu_Kalluri
ELOB	Cancer cells 1:Raghu_Kalluri
RPS20	Cancer cells 1:Raghu_Kalluri
SOCS2	Cancer cells 1:Raghu_Kalluri
REX1BD	Cancer cells 1:Raghu_Kalluri
CCT2	Cancer cells 1:Raghu_Kalluri
TXNL1	Cancer cells 1:Raghu_Kalluri
SSR2	Cancer cells 1:Raghu_Kalluri
MT-CO2	Cancer cells 1:Raghu_Kalluri
LAPTM4A	Cancer cells 1:Raghu_Kalluri
ATP5B	Cancer cells 1:Raghu_Kalluri
FOS	Cancer cells 1:Raghu_Kalluri
UBXN1	Cancer cells 1:Raghu_Kalluri
SLC25A3	Cancer cells 1:Raghu_Kalluri
PGK1	Cancer cells 1:Raghu_Kalluri
PRELID1	Cancer cells 1:Raghu_Kalluri
EMP3	Cancer cells 1:Raghu_Kalluri
DAD1	Cancer cells 1:Raghu_Kalluri
RPL10A	Cancer cells 1:Raghu_Kalluri
SPCS1	Cancer cells 1:Raghu_Kalluri
TUBA1A	Cancer cells 1:Raghu_Kalluri
CALR	Cancer cells 1:Raghu_Kalluri
C1QBP	Cancer cells 1:Raghu_Kalluri
CCND2	Cancer cells 1:Raghu_Kalluri
PSMB5	Cancer cells 1:Raghu_Kalluri
EMG1	Cancer cells 1:Raghu_Kalluri
TKT	Cancer cells 1:Raghu_Kalluri
BNIP3L	Cancer cells 1:Raghu_Kalluri
YBX1	Cancer cells 1:Raghu_Kalluri
METAP2	Cancer cells 1:Raghu_Kalluri
IFI27	Cancer cells 1:Raghu_Kalluri
RWDD1	Cancer cells 1:Raghu_Kalluri
JUN	Cancer cells 1:Raghu_Kalluri
NDUFA12	Cancer cells 1:Raghu_Kalluri
IMPDH2	Cancer cells 1:Raghu_Kalluri
RAN	Cancer cells 1:Raghu_Kalluri
KLF6	Cancer cells 1:Raghu_Kalluri
RPLP1	Cancer cells 1:Raghu_Kalluri
EIF6	Cancer cells 1:Raghu_Kalluri
PSMA7	Cancer cells 1:Raghu_Kalluri
YWHAE	Cancer cells 1:Raghu_Kalluri
HMGN1	Cancer cells 1:Raghu_Kalluri
PSMA3	Cancer cells 1:Raghu_Kalluri
CCT3	Cancer cells 1:Raghu_Kalluri
ZFAND5	Cancer cells 1:Raghu_Kalluri
PPIB	Cancer cells 1:Raghu_Kalluri
KLF4	Cancer cells 1:Raghu_Kalluri
DDX39	Cancer cells 1:Raghu_Kalluri
VAPA	Cancer cells 1:Raghu_Kalluri
NEDD8	Cancer cells 1:Raghu_Kalluri
ID3	Cancer cells 1:Raghu_Kalluri
TXN1	Cancer cells 1:Raghu_Kalluri
GNB2	Cancer cells 1:Raghu_Kalluri
GNG5	Cancer cells 1:Raghu_Kalluri
HIGD1A	Cancer cells 1:Raghu_Kalluri
EIF4A1	Cancer cells 1:Raghu_Kalluri
MT-ATP6	Cancer cells 1:Raghu_Kalluri
CEBPD	Cancer cells 1:Raghu_Kalluri
IER2	Cancer cells 1:Raghu_Kalluri
TAGLN2	Cancer cells 1:Raghu_Kalluri
FTL1	Cancer cells 1:Raghu_Kalluri
EIF5	Cancer cells 1:Raghu_Kalluri
NCL	Cancer cells 1:Raghu_Kalluri
HSP90AA1	Cancer cells 1:Raghu_Kalluri
GPI1	Cancer cells 1:Raghu_Kalluri
JUND	Cancer cells 1:Raghu_Kalluri
NME1	Cancer cells 1:Raghu_Kalluri
TUBB4B	Cancer cells 1:Raghu_Kalluri
JUNB	Cancer cells 1:Raghu_Kalluri
KLF2	Cancer cells 1:Raghu_Kalluri
ACTG1	Cancer cells 1:Raghu_Kalluri
CLU	Cancer cells 2:Raghu_Kalluri
GKN3	Cancer cells 2:Raghu_Kalluri
TFF2	Cancer cells 2:Raghu_Kalluri
SPP1	Cancer cells 2:Raghu_Kalluri
KRT18	Cancer cells 2:Raghu_Kalluri
FXYD3	Cancer cells 2:Raghu_Kalluri
WFDC2	Cancer cells 2:Raghu_Kalluri
DMBT1	Cancer cells 2:Raghu_Kalluri
KRT8	Cancer cells 2:Raghu_Kalluri
WFDC18	Cancer cells 2:Raghu_Kalluri
EPCAM	Cancer cells 2:Raghu_Kalluri
DBI	Cancer cells 2:Raghu_Kalluri
KRT19	Cancer cells 2:Raghu_Kalluri
TM4SF4	Cancer cells 2:Raghu_Kalluri
TTR	Cancer cells 2:Raghu_Kalluri
SPINT2	Cancer cells 2:Raghu_Kalluri
CYSTM1	Cancer cells 2:Raghu_Kalluri
KRT7	Cancer cells 2:Raghu_Kalluri
S100A11	Cancer cells 2:Raghu_Kalluri
LCN2	Cancer cells 2:Raghu_Kalluri
GSTA4	Cancer cells 2:Raghu_Kalluri
LGALS4	Cancer cells 2:Raghu_Kalluri
BSG	Cancer cells 2:Raghu_Kalluri
CLDN3	Cancer cells 2:Raghu_Kalluri
ATP1B1	Cancer cells 2:Raghu_Kalluri
ONECUT2	Cancer cells 2:Raghu_Kalluri
MGST1	Cancer cells 2:Raghu_Kalluri
CP	Cancer cells 2:Raghu_Kalluri
CD24A	Cancer cells 2:Raghu_Kalluri
CLDN7	Cancer cells 2:Raghu_Kalluri
AMBP	Cancer cells 2:Raghu_Kalluri
TSTD1	Cancer cells 2:Raghu_Kalluri
2200002D01RIK	Cancer cells 2:Raghu_Kalluri
LURAP1L	Cancer cells 2:Raghu_Kalluri
TMEM176B	Cancer cells 2:Raghu_Kalluri
TSPAN8	Cancer cells 2:Raghu_Kalluri
DSTN	Cancer cells 2:Raghu_Kalluri
TMEM45A	Cancer cells 2:Raghu_Kalluri
ANXA4	Cancer cells 2:Raghu_Kalluri
GPX2	Cancer cells 2:Raghu_Kalluri
SMIM22	Cancer cells 2:Raghu_Kalluri
ATPIF1	Cancer cells 2:Raghu_Kalluri
PIGR	Cancer cells 2:Raghu_Kalluri
CD81	Cancer cells 2:Raghu_Kalluri
RBP1	Cancer cells 2:Raghu_Kalluri
KCNE3	Cancer cells 2:Raghu_Kalluri
SOX4	Cancer cells 2:Raghu_Kalluri
SNHG18	Cancer cells 2:Raghu_Kalluri
CD9	Cancer cells 2:Raghu_Kalluri
TCEAL9	Cancer cells 2:Raghu_Kalluri
CLDN2	Cancer cells 2:Raghu_Kalluri
CTNNB1	Cancer cells 2:Raghu_Kalluri
HES1	Cancer cells 2:Raghu_Kalluri
SOX9	Cancer cells 2:Raghu_Kalluri
STARD10	Cancer cells 2:Raghu_Kalluri
MUC1	Cancer cells 2:Raghu_Kalluri
HBEGF	Cancer cells 2:Raghu_Kalluri
RAB25	Cancer cells 2:Raghu_Kalluri
KLF5	Cancer cells 2:Raghu_Kalluri
ATP1A1	Cancer cells 2:Raghu_Kalluri
SFN	Cancer cells 2:Raghu_Kalluri
CLDN4	Cancer cells 2:Raghu_Kalluri
ALCAM	Cancer cells 2:Raghu_Kalluri
TNFRSF12A	Cancer cells 2:Raghu_Kalluri
CDKN2A	Cancer cells 2:Raghu_Kalluri
TSC22D1	Cancer cells 2:Raghu_Kalluri
PROM1	Cancer cells 2:Raghu_Kalluri
CRIP2	Cancer cells 2:Raghu_Kalluri
FAM213A	Cancer cells 2:Raghu_Kalluri
SDC4	Cancer cells 2:Raghu_Kalluri
SMIM6	Cancer cells 2:Raghu_Kalluri
ELF3	Cancer cells 2:Raghu_Kalluri
CDH1	Cancer cells 2:Raghu_Kalluri
NFIB	Cancer cells 2:Raghu_Kalluri
CXADR	Cancer cells 2:Raghu_Kalluri
CAR2	Cancer cells 2:Raghu_Kalluri
CCND1	Cancer cells 2:Raghu_Kalluri
GAS6	Cancer cells 2:Raghu_Kalluri
S100A16	Cancer cells 2:Raghu_Kalluri
SCARA3	Cancer cells 2:Raghu_Kalluri
S100A1	Cancer cells 2:Raghu_Kalluri
GSTM1	Cancer cells 2:Raghu_Kalluri
PRR15L	Cancer cells 2:Raghu_Kalluri
CAMK2N1	Cancer cells 2:Raghu_Kalluri
LSR	Cancer cells 2:Raghu_Kalluri
PDZK1IP1	Cancer cells 2:Raghu_Kalluri
CTGF	Cancer cells 2:Raghu_Kalluri
SLC12A2	Cancer cells 2:Raghu_Kalluri
AQP5	Cancer cells 2:Raghu_Kalluri
CHKA	Cancer cells 2:Raghu_Kalluri
B4GALT6	Cancer cells 2:Raghu_Kalluri
CD63	Cancer cells 2:Raghu_Kalluri
CADM1	Cancer cells 2:Raghu_Kalluri
F11R	Cancer cells 2:Raghu_Kalluri
PCBD1	Cancer cells 2:Raghu_Kalluri
ST3GAL4	Cancer cells 2:Raghu_Kalluri
TSHZ2	Cancer cells 2:Raghu_Kalluri
CDC42EP5	Cancer cells 2:Raghu_Kalluri
FOXQ1	Cancer cells 2:Raghu_Kalluri
HPN	Cancer cells 2:Raghu_Kalluri
IGFBP7	Cancer cells 2:Raghu_Kalluri
PLPP2	Cancer cells 2:Raghu_Kalluri
KCNK1	Cancer cells 2:Raghu_Kalluri
OCIAD2	Cancer cells 2:Raghu_Kalluri
SLC39A4	Cancer cells 2:Raghu_Kalluri
NPDC1	Cancer cells 2:Raghu_Kalluri
WFDC15B	Cancer cells 2:Raghu_Kalluri
CLDN10	Cancer cells 2:Raghu_Kalluri
EHF	Cancer cells 2:Raghu_Kalluri
TMC4	Cancer cells 2:Raghu_Kalluri
TMEM238	Cancer cells 2:Raghu_Kalluri
CRB3	Cancer cells 2:Raghu_Kalluri
FERMT1	Cancer cells 2:Raghu_Kalluri
ERRFI1	Cancer cells 2:Raghu_Kalluri
RGS5	Cancer cells 2:Raghu_Kalluri
MAL	Cancer cells 2:Raghu_Kalluri
BEX4	Cancer cells 2:Raghu_Kalluri
DCDC2A	Cancer cells 2:Raghu_Kalluri
SORBS2	Cancer cells 2:Raghu_Kalluri
MGST3	Cancer cells 2:Raghu_Kalluri
JUP	Cancer cells 2:Raghu_Kalluri
SMAGP	Cancer cells 2:Raghu_Kalluri
DDAH2	Cancer cells 2:Raghu_Kalluri
NECTIN2	Cancer cells 2:Raghu_Kalluri
PTPRF	Cancer cells 2:Raghu_Kalluri
TMEM205	Cancer cells 2:Raghu_Kalluri
MFGE8	Cancer cells 2:Raghu_Kalluri
GSTM5	Cancer cells 2:Raghu_Kalluri
VSIG2	Cancer cells 2:Raghu_Kalluri
KRTCAP3	Cancer cells 2:Raghu_Kalluri
CD2AP	Cancer cells 2:Raghu_Kalluri
GSTA3	Cancer cells 2:Raghu_Kalluri
MEIS2	Cancer cells 2:Raghu_Kalluri
RIDA	Cancer cells 2:Raghu_Kalluri
CFI	Cancer cells 2:Raghu_Kalluri
PLET1	Cancer cells 2:Raghu_Kalluri
BOK	Cancer cells 2:Raghu_Kalluri
CTNNA1	Cancer cells 2:Raghu_Kalluri
5330417C22RIK	Cancer cells 2:Raghu_Kalluri
CTTN	Cancer cells 2:Raghu_Kalluri
SERINC2	Cancer cells 2:Raghu_Kalluri
PERP	Cancer cells 2:Raghu_Kalluri
CITED4	Cancer cells 2:Raghu_Kalluri
CTNND1	Cancer cells 2:Raghu_Kalluri
RBM47	Cancer cells 2:Raghu_Kalluri
ECSCR	Cancer cells 2:Raghu_Kalluri
BACE2	Cancer cells 2:Raghu_Kalluri
TSPAN12	Cancer cells 2:Raghu_Kalluri
PTGR1	Cancer cells 2:Raghu_Kalluri
KRT23	Cancer cells 2:Raghu_Kalluri
GSTT1	Cancer cells 2:Raghu_Kalluri
BCAM	Cancer cells 2:Raghu_Kalluri
TCEAL8	Cancer cells 2:Raghu_Kalluri
SMPD3	Cancer cells 2:Raghu_Kalluri
GJB1	Cancer cells 2:Raghu_Kalluri
BICC1	Cancer cells 2:Raghu_Kalluri
URAH	Cancer cells 2:Raghu_Kalluri
DSG2	Cancer cells 2:Raghu_Kalluri
GOLIM4	Cancer cells 2:Raghu_Kalluri
KIFC3	Cancer cells 2:Raghu_Kalluri
NFIA	Cancer cells 2:Raghu_Kalluri
0610040J01RIK	Cancer cells 2:Raghu_Kalluri
LAD1	Cancer cells 2:Raghu_Kalluri
LIMA1	Cancer cells 2:Raghu_Kalluri
ME1	Cancer cells 2:Raghu_Kalluri
DSP	Cancer cells 2:Raghu_Kalluri
PROSER2	Cancer cells 2:Raghu_Kalluri
MAPK13	Cancer cells 2:Raghu_Kalluri
RBMS3	Cancer cells 2:Raghu_Kalluri
CAV2	Cancer cells 2:Raghu_Kalluri
CBLC	Cancer cells 2:Raghu_Kalluri
PBX1	Cancer cells 2:Raghu_Kalluri
PGRMC1	Cancer cells 2:Raghu_Kalluri
SDC1	Cancer cells 2:Raghu_Kalluri
CYR61	Cancer cells 2:Raghu_Kalluri
ARHGAP5	Cancer cells 2:Raghu_Kalluri
MAGED1	Cancer cells 2:Raghu_Kalluri
JUN	Cancer cells 2:Raghu_Kalluri
PLSCR1	Cancer cells 2:Raghu_Kalluri
PGLYRP1	Cancer cells 2:Raghu_Kalluri
PRDX1	Cancer cells 2:Raghu_Kalluri
TMEM176A	Cancer cells 2:Raghu_Kalluri
GFPT1	Cancer cells 2:Raghu_Kalluri
GSTO1	Cancer cells 2:Raghu_Kalluri
EGR1	Cancer cells 2:Raghu_Kalluri
TM9SF3	Cancer cells 2:Raghu_Kalluri
NEDD4	Cancer cells 2:Raghu_Kalluri
APP	Cancer cells 2:Raghu_Kalluri
IDH2	Cancer cells 2:Raghu_Kalluri
TOB1	Cancer cells 2:Raghu_Kalluri
TESC	Cancer cells 2:Raghu_Kalluri
CD151	Cancer cells 2:Raghu_Kalluri
APLP2	Cancer cells 2:Raghu_Kalluri
PEBP1	Cancer cells 2:Raghu_Kalluri
YWHAQ	Cancer cells 2:Raghu_Kalluri
IFITM2	Cancer cells 2:Raghu_Kalluri
PRDX2	Cancer cells 2:Raghu_Kalluri
BAG1	Cancer cells 2:Raghu_Kalluri
CNPY2	Cancer cells 2:Raghu_Kalluri
PTOV1	Cancer cells 2:Raghu_Kalluri
SELENOP	Cancer cells 2:Raghu_Kalluri
TSEN34	Cancer cells 2:Raghu_Kalluri
VAMP5	Cancer cells 2:Raghu_Kalluri
QSOX1	Cancer cells 2:Raghu_Kalluri
POLR2F	Cancer cells 2:Raghu_Kalluri
H3F3B	Cancer cells 2:Raghu_Kalluri
LPP	Cancer cells 2:Raghu_Kalluri
HMGN1	Cancer cells 2:Raghu_Kalluri
ZBTB20	Cancer cells 2:Raghu_Kalluri
METTL26	Cancer cells 2:Raghu_Kalluri
NUDT19	Cancer cells 2:Raghu_Kalluri
SERPINB6A	Cancer cells 2:Raghu_Kalluri
REG3B	Cancer cells 2:Raghu_Kalluri
PIGYL	Cancer cells 2:Raghu_Kalluri
ANXA5	Cancer cells 2:Raghu_Kalluri
SCD2	Cancer cells 2:Raghu_Kalluri
SMCO4	Cancer cells 2:Raghu_Kalluri
TMEM59	Cancer cells 2:Raghu_Kalluri
GPX4	Cancer cells 2:Raghu_Kalluri
LAPTM4A	Cancer cells 2:Raghu_Kalluri
HHEX	Cancer cells 2:Raghu_Kalluri
AVPI1	Cancer cells 2:Raghu_Kalluri
TMBIM6	Cancer cells 2:Raghu_Kalluri
VAMP8	Cancer cells 2:Raghu_Kalluri
ADK	Cancer cells 2:Raghu_Kalluri
NDUFA4	Cancer cells 2:Raghu_Kalluri
SELENOM	Cancer cells 2:Raghu_Kalluri
NENF	Cancer cells 2:Raghu_Kalluri
CLTB	Cancer cells 2:Raghu_Kalluri
H1F0	Cancer cells 2:Raghu_Kalluri
UQCR11	Cancer cells 2:Raghu_Kalluri
HINT2	Cancer cells 2:Raghu_Kalluri
REG1	Cancer cells 2:Raghu_Kalluri
PAICS	Cancer cells 2:Raghu_Kalluri
FKBP4	Cancer cells 2:Raghu_Kalluri
TRF	Cancer cells 2:Raghu_Kalluri
ACTN4	Cancer cells 2:Raghu_Kalluri
KCNN4	Cancer cells 2:Raghu_Kalluri
RPS27L	Cancer cells 2:Raghu_Kalluri
GNG5	Cancer cells 2:Raghu_Kalluri
PHLDA1	Cancer cells 2:Raghu_Kalluri
NUPR1	Cancer cells 2:Raghu_Kalluri
ANXA2	Cancer cells 2:Raghu_Kalluri
UBE2E3	Cancer cells 2:Raghu_Kalluri
CTSE	Cancer cells 2:Raghu_Kalluri
HSD17B10	Cancer cells 2:Raghu_Kalluri
LAMP2	Cancer cells 2:Raghu_Kalluri
PTP4A1	Cancer cells 2:Raghu_Kalluri
COX7C	Cancer cells 2:Raghu_Kalluri
VMP1	Cancer cells 2:Raghu_Kalluri
MAPK3	Cancer cells 2:Raghu_Kalluri
MT-CO1	Cancer cells 2:Raghu_Kalluri
ATF3	Cancer cells 2:Raghu_Kalluri
NDUFA7	Cancer cells 2:Raghu_Kalluri
FOS	Cancer cells 2:Raghu_Kalluri
ERGIC3	Cancer cells 2:Raghu_Kalluri
SEC62	Cancer cells 2:Raghu_Kalluri
PMEPA1	Cancer cells 2:Raghu_Kalluri
TMEM147	Cancer cells 2:Raghu_Kalluri
ANXA3	Cancer cells 2:Raghu_Kalluri
IVNS1ABP	Cancer cells 2:Raghu_Kalluri
AKR1A1	Cancer cells 2:Raghu_Kalluri
CYB5R3	Cancer cells 2:Raghu_Kalluri
UQCRB	Cancer cells 2:Raghu_Kalluri
CSTB	Cancer cells 2:Raghu_Kalluri
XBP1	Cancer cells 2:Raghu_Kalluri
PFDN1	Cancer cells 2:Raghu_Kalluri
GLO1	Cancer cells 2:Raghu_Kalluri
