Genes	Subtype
AP2S1	eCAF:Raghu_Kalluri
RPS14	eCAF:Raghu_Kalluri
FAM162A	eCAF:Raghu_Kalluri
GSTP1	eCAF:Raghu_Kalluri
RPL5	eCAF:Raghu_Kalluri
RPS16	eCAF:Raghu_Kalluri
RPL28	eCAF:Raghu_Kalluri
MGP	eCAF:Raghu_Kalluri
PKM	eCAF:Raghu_Kalluri
GM20186	eCAF:Raghu_Kalluri
GATA6	eCAF:Raghu_Kalluri
RPL19	eCAF:Raghu_Kalluri
LCN2	eCAF:Raghu_Kalluri
RPLP1	eCAF:Raghu_Kalluri
CTLA2A	eCAF:Raghu_Kalluri
RBPMS	eCAF:Raghu_Kalluri
RPL10A	eCAF:Raghu_Kalluri
P3H4	eCAF:Raghu_Kalluri
SPCS1	eCAF:Raghu_Kalluri
ENO1	eCAF:Raghu_Kalluri
NCL	eCAF:Raghu_Kalluri
LDHA	eCAF:Raghu_Kalluri
CP	eCAF:Raghu_Kalluri
EIF4A1	eCAF:Raghu_Kalluri
NR4A3	eCAF:Raghu_Kalluri
TMEM176A	eCAF:Raghu_Kalluri
WT1	eCAF:Raghu_Kalluri
RPAP3	eCAF:Raghu_Kalluri
COX5A	eCAF:Raghu_Kalluri
MGST1	eCAF:Raghu_Kalluri
RPL18	eCAF:Raghu_Kalluri
MDH2	eCAF:Raghu_Kalluri
TUBB2A	eCAF:Raghu_Kalluri
BTF3	eCAF:Raghu_Kalluri
GPI1	eCAF:Raghu_Kalluri
WNT4	eCAF:Raghu_Kalluri
EIF3M	eCAF:Raghu_Kalluri
NECTIN2	eCAF:Raghu_Kalluri
PGAM1	eCAF:Raghu_Kalluri
PGK1	eCAF:Raghu_Kalluri
RPL32	eCAF:Raghu_Kalluri
CD63	eCAF:Raghu_Kalluri
RPL24	eCAF:Raghu_Kalluri
CXCL1	eCAF:Raghu_Kalluri
ALDOA	eCAF:Raghu_Kalluri
CALD1	eCAF:Raghu_Kalluri
UBC	eCAF:Raghu_Kalluri
S100A1	eCAF:Raghu_Kalluri
TIMP3	eCAF:Raghu_Kalluri
CD151	eCAF:Raghu_Kalluri
IAH1	eCAF:Raghu_Kalluri
PSMA4	eCAF:Raghu_Kalluri
OSR1	eCAF:Raghu_Kalluri
SF3B1	eCAF:Raghu_Kalluri
SLC25A3	eCAF:Raghu_Kalluri
IDH2	eCAF:Raghu_Kalluri
RPS27A	eCAF:Raghu_Kalluri
RPL23A	eCAF:Raghu_Kalluri
CAVIN2	eCAF:Raghu_Kalluri
PSMA6	eCAF:Raghu_Kalluri
DAB2	eCAF:Raghu_Kalluri
TIMP1	eCAF:Raghu_Kalluri
MRFAP1	eCAF:Raghu_Kalluri
NFKBIZ	eCAF:Raghu_Kalluri
GM10076	eCAF:Raghu_Kalluri
NEAT1	eCAF:Raghu_Kalluri
RPL17	eCAF:Raghu_Kalluri
BTG2	eCAF:Raghu_Kalluri
RPS13	eCAF:Raghu_Kalluri
ZFP36	eCAF:Raghu_Kalluri
NFKB1	eCAF:Raghu_Kalluri
HMOX1	eCAF:Raghu_Kalluri
OASL2	eCAF:Raghu_Kalluri
RPS3	eCAF:Raghu_Kalluri
MT2	eCAF:Raghu_Kalluri
EIF3C	eCAF:Raghu_Kalluri
TOMM20	eCAF:Raghu_Kalluri
SLC3A2	eCAF:Raghu_Kalluri
CRYAB	eCAF:Raghu_Kalluri
SERPINE1	eCAF:Raghu_Kalluri
NPC2	eCAF:Raghu_Kalluri
RAB11A	eCAF:Raghu_Kalluri
CCL7	eCAF:Raghu_Kalluri
NDUFS4	eCAF:Raghu_Kalluri
PSMA2	eCAF:Raghu_Kalluri
PSMA7	eCAF:Raghu_Kalluri
GALK1	eCAF:Raghu_Kalluri
SLC25A5	eCAF:Raghu_Kalluri
SPARC	eCAF:Raghu_Kalluri
PRDX2	eCAF:Raghu_Kalluri
PROCR	eCAF:Raghu_Kalluri
CAMK1	eCAF:Raghu_Kalluri
TRIB1	eCAF:Raghu_Kalluri
ENY2	eCAF:Raghu_Kalluri
DBI	eCAF:Raghu_Kalluri
PTMA	eCAF:Raghu_Kalluri
RPS7	eCAF:Raghu_Kalluri
RBP1	eCAF:Raghu_Kalluri
ISCU	eCAF:Raghu_Kalluri
KLF9	eCAF:Raghu_Kalluri
RPL15	eCAF:Raghu_Kalluri
RPL21	eCAF:Raghu_Kalluri
NR4A1	eCAF:Raghu_Kalluri
IFRD1	eCAF:Raghu_Kalluri
PSMB2	eCAF:Raghu_Kalluri
CNIH4	eCAF:Raghu_Kalluri
TUBB4B	eCAF:Raghu_Kalluri
RPL30	eCAF:Raghu_Kalluri
PSMB4	eCAF:Raghu_Kalluri
DUSP1	eCAF:Raghu_Kalluri
SSB	eCAF:Raghu_Kalluri
LGALS3	eCAF:Raghu_Kalluri
FAU	eCAF:Raghu_Kalluri
TBRG1	eCAF:Raghu_Kalluri
ALDH1A1	eCAF:Raghu_Kalluri
RPL7A	eCAF:Raghu_Kalluri
ILDR2	eCAF:Raghu_Kalluri
NDUFA4	eCAF:Raghu_Kalluri
CDK4	eCAF:Raghu_Kalluri
FKBP11	eCAF:Raghu_Kalluri
NDUFA4L2	eCAF:Raghu_Kalluri
RPS24	eCAF:Raghu_Kalluri
EMP3	eCAF:Raghu_Kalluri
KLF6	eCAF:Raghu_Kalluri
PTGS2	eCAF:Raghu_Kalluri
KLF2	eCAF:Raghu_Kalluri
ATF3	eCAF:Raghu_Kalluri
APOE	eCAF:Raghu_Kalluri
IFITM3	eCAF:Raghu_Kalluri
TAGLN2	eCAF:Raghu_Kalluri
MDK	eCAF:Raghu_Kalluri
TXN1	eCAF:Raghu_Kalluri
PSMA3	eCAF:Raghu_Kalluri
SSR4	eCAF:Raghu_Kalluri
NME1	eCAF:Raghu_Kalluri
1810058I24RIK	eCAF:Raghu_Kalluri
HOXA5	eCAF:Raghu_Kalluri
CLIC1	eCAF:Raghu_Kalluri
PTGER3	eCAF:Raghu_Kalluri
SSR2	eCAF:Raghu_Kalluri
NFE2L2	eCAF:Raghu_Kalluri
MT1	eCAF:Raghu_Kalluri
H2-AB1	eCAF:Raghu_Kalluri
PPIA	eCAF:Raghu_Kalluri
IFITM2	eCAF:Raghu_Kalluri
GPX4	eCAF:Raghu_Kalluri
SLC25A4	eCAF:Raghu_Kalluri
CRTAP	eCAF:Raghu_Kalluri
ZFAND5	eCAF:Raghu_Kalluri
LAPTM4B	eCAF:Raghu_Kalluri
IL6	eCAF:Raghu_Kalluri
VCAM1	eCAF:Raghu_Kalluri
SQSTM1	eCAF:Raghu_Kalluri
ANXA1	eCAF:Raghu_Kalluri
PENK	eCAF:Raghu_Kalluri
HIST1H2BC	eCAF:Raghu_Kalluri
H2-K1	eCAF:Raghu_Kalluri
HIGD1A	eCAF:Raghu_Kalluri
PLAT	eCAF:Raghu_Kalluri
CD74	eCAF:Raghu_Kalluri
ACTG1	eCAF:Raghu_Kalluri
H2AFZ	eCAF:Raghu_Kalluri
MBD1	eCAF:Raghu_Kalluri
RASL11A	eCAF:Raghu_Kalluri
ANXA2	eCAF:Raghu_Kalluri
NUPR1	eCAF:Raghu_Kalluri
TM4SF1	eCAF:Raghu_Kalluri
H2-D1	eCAF:Raghu_Kalluri
GM10260	dCAF:Raghu_Kalluri
GM11361	dCAF:Raghu_Kalluri
GPNMB	dCAF:Raghu_Kalluri
LRG1	dCAF:Raghu_Kalluri
CXCL13	dCAF:Raghu_Kalluri
CXCL12	dCAF:Raghu_Kalluri
APOE	dCAF:Raghu_Kalluri
ADH1	dCAF:Raghu_Kalluri
LCN2	dCAF:Raghu_Kalluri
MT2	dCAF:Raghu_Kalluri
MT1	dCAF:Raghu_Kalluri
CTSL	dCAF:Raghu_Kalluri
SERPINA3N	dCAF:Raghu_Kalluri
DCN	dCAF:Raghu_Kalluri
CRISPLD2	dCAF:Raghu_Kalluri
MMP3	dCAF:Raghu_Kalluri
H2-D1	dCAF:Raghu_Kalluri
CTLA2A	dCAF:Raghu_Kalluri
RPS20	dCAF:Raghu_Kalluri
FMO2	dCAF:Raghu_Kalluri
LGALS3	dCAF:Raghu_Kalluri
LGMN	dCAF:Raghu_Kalluri
FABP4	dCAF:Raghu_Kalluri
CST3	dCAF:Raghu_Kalluri
TPT1	dCAF:Raghu_Kalluri
RNASE4	dCAF:Raghu_Kalluri
AEBP1	dCAF:Raghu_Kalluri
FBLN1	dCAF:Raghu_Kalluri
NFKBIA	dCAF:Raghu_Kalluri
RPLP1	dCAF:Raghu_Kalluri
MFAP2	dCAF:Raghu_Kalluri
RPS8	dCAF:Raghu_Kalluri
RPL23	dCAF:Raghu_Kalluri
CD63	dCAF:Raghu_Kalluri
MGP	dCAF:Raghu_Kalluri
RPS12	dCAF:Raghu_Kalluri
SERPINF1	dCAF:Raghu_Kalluri
RPL12	dCAF:Raghu_Kalluri
IFITM2	dCAF:Raghu_Kalluri
SPARCL1	dCAF:Raghu_Kalluri
ZFP36	dCAF:Raghu_Kalluri
PLA1A	dCAF:Raghu_Kalluri
IFITM1	dCAF:Raghu_Kalluri
HTRA3	dCAF:Raghu_Kalluri
IFI207	dCAF:Raghu_Kalluri
MFAP4	dCAF:Raghu_Kalluri
RPS10	dCAF:Raghu_Kalluri
GM10076	dCAF:Raghu_Kalluri
DPEP1	dCAF:Raghu_Kalluri
CHCHD2	dCAF:Raghu_Kalluri
RPL30	dCAF:Raghu_Kalluri
OSR1	dCAF:Raghu_Kalluri
RPS17	dCAF:Raghu_Kalluri
RPL5	dCAF:Raghu_Kalluri
MGST1	dCAF:Raghu_Kalluri
SRGN	dCAF:Raghu_Kalluri
CTSK	dCAF:Raghu_Kalluri
MMP2	dCAF:Raghu_Kalluri
TMEM176B	dCAF:Raghu_Kalluri
RBM3	dCAF:Raghu_Kalluri
RACK1	dCAF:Raghu_Kalluri
ID3	dCAF:Raghu_Kalluri
CYB5A	dCAF:Raghu_Kalluri
SERPING1	dCAF:Raghu_Kalluri
KNG2	dCAF:Raghu_Kalluri
TNFAIP6	dCAF:Raghu_Kalluri
GAS1	dCAF:Raghu_Kalluri
PPIB	dCAF:Raghu_Kalluri
ARL4A	dCAF:Raghu_Kalluri
PLPP1	dCAF:Raghu_Kalluri
HAS1	dCAF:Raghu_Kalluri
PRDX4	dCAF:Raghu_Kalluri
JUN	dCAF:Raghu_Kalluri
SSR4	dCAF:Raghu_Kalluri
SELENOP	dCAF:Raghu_Kalluri
CPXM1	dCAF:Raghu_Kalluri
PLPP3	dCAF:Raghu_Kalluri
RARRES2	dCAF:Raghu_Kalluri
LBP	dCAF:Raghu_Kalluri
TMEM176A	dCAF:Raghu_Kalluri
SPARC	dCAF:Raghu_Kalluri
VEGFD	dCAF:Raghu_Kalluri
DUSP1	dCAF:Raghu_Kalluri
ELN	dCAF:Raghu_Kalluri
LUM	dCAF:Raghu_Kalluri
CEBPD	dCAF:Raghu_Kalluri
PTX3	dCAF:Raghu_Kalluri
LY6C1	dCAF:Raghu_Kalluri
CXCL1	dCAF:Raghu_Kalluri
C3	dCAF:Raghu_Kalluri
HP	dCAF:Raghu_Kalluri
UPK3B	fCAF:Raghu_Kalluri
KRT19	fCAF:Raghu_Kalluri
MSLN	fCAF:Raghu_Kalluri
NKAIN4	fCAF:Raghu_Kalluri
LGALS7	fCAF:Raghu_Kalluri
H2-EB1	fCAF:Raghu_Kalluri
GPM6A	fCAF:Raghu_Kalluri
KRT18	fCAF:Raghu_Kalluri
KRT7	fCAF:Raghu_Kalluri
SLC9A3R1	fCAF:Raghu_Kalluri
UPK1B	fCAF:Raghu_Kalluri
KRT8	fCAF:Raghu_Kalluri
BST1	fCAF:Raghu_Kalluri
FXYD3	fCAF:Raghu_Kalluri
LRRN4	fCAF:Raghu_Kalluri
SPINT2	fCAF:Raghu_Kalluri
PKHD1L1	fCAF:Raghu_Kalluri
LGALS2	fCAF:Raghu_Kalluri
ESAM	fCAF:Raghu_Kalluri
LSR	fCAF:Raghu_Kalluri
MUC16	fCAF:Raghu_Kalluri
TMEM151A	fCAF:Raghu_Kalluri
BCAM	fCAF:Raghu_Kalluri
CRACR2B	fCAF:Raghu_Kalluri
CRYM	fCAF:Raghu_Kalluri
EZR	fCAF:Raghu_Kalluri
FGF1	fCAF:Raghu_Kalluri
CAV1	fCAF:Raghu_Kalluri
ST3GAL6	fCAF:Raghu_Kalluri
CLDN15	fCAF:Raghu_Kalluri
H2-AB1	fCAF:Raghu_Kalluri
IGFBP5	fCAF:Raghu_Kalluri
COBLL1	fCAF:Raghu_Kalluri
CXADR	fCAF:Raghu_Kalluri
CD74	fCAF:Raghu_Kalluri
SLC39A8	fCAF:Raghu_Kalluri
SLPI	fCAF:Raghu_Kalluri
H2-AA	fCAF:Raghu_Kalluri
SERPINB6B	fCAF:Raghu_Kalluri
ANO1	fCAF:Raghu_Kalluri
GSTA4	fCAF:Raghu_Kalluri
FRMD4B	fCAF:Raghu_Kalluri
BACE2	fCAF:Raghu_Kalluri
ANXA8	fCAF:Raghu_Kalluri
GJB5	fCAF:Raghu_Kalluri
CLDN10	fCAF:Raghu_Kalluri
H2-DMA	fCAF:Raghu_Kalluri
THSD4	fCAF:Raghu_Kalluri
F11R	fCAF:Raghu_Kalluri
ARHGDIB	fCAF:Raghu_Kalluri
RSPO1	fCAF:Raghu_Kalluri
GCNT2	fCAF:Raghu_Kalluri
FAM180A	fCAF:Raghu_Kalluri
CLU	fCAF:Raghu_Kalluri
KDR	fCAF:Raghu_Kalluri
WFDC1	fCAF:Raghu_Kalluri
APOL9A	fCAF:Raghu_Kalluri
NCOA4	fCAF:Raghu_Kalluri
SLC16A1	fCAF:Raghu_Kalluri
TREM2	fCAF:Raghu_Kalluri
CD82	fCAF:Raghu_Kalluri
ENPP2	fCAF:Raghu_Kalluri
BICD1	fCAF:Raghu_Kalluri
IGFBP6	fCAF:Raghu_Kalluri
GBP2	fCAF:Raghu_Kalluri
CRIP1	fCAF:Raghu_Kalluri
CAVIN2	fCAF:Raghu_Kalluri
HSPB1	fCAF:Raghu_Kalluri
RPP25	fCAF:Raghu_Kalluri
TRF	fCAF:Raghu_Kalluri
MPZL2	fCAF:Raghu_Kalluri
IL18	fCAF:Raghu_Kalluri
CYSTM1	fCAF:Raghu_Kalluri
ID1	fCAF:Raghu_Kalluri
ALAD	fCAF:Raghu_Kalluri
MYRF	fCAF:Raghu_Kalluri
CRIM1	fCAF:Raghu_Kalluri
H2-DMB1	fCAF:Raghu_Kalluri
GAS1	fCAF:Raghu_Kalluri
TMEM98	fCAF:Raghu_Kalluri
FABP5	fCAF:Raghu_Kalluri
CD151	fCAF:Raghu_Kalluri
ATG3	fCAF:Raghu_Kalluri
LAPTM4A	fCAF:Raghu_Kalluri
TSC22D1	fCAF:Raghu_Kalluri
TGM2	fCAF:Raghu_Kalluri
RPAP3	fCAF:Raghu_Kalluri
RARRES2	fCAF:Raghu_Kalluri
TM4SF1	fCAF:Raghu_Kalluri
SERPINB1A	fCAF:Raghu_Kalluri
C2	fCAF:Raghu_Kalluri
PTGIS	fCAF:Raghu_Kalluri
STMN1	fCAF:Raghu_Kalluri
HIST1H2BC	fCAF:Raghu_Kalluri
ATP1B1	fCAF:Raghu_Kalluri
ISCU	fCAF:Raghu_Kalluri
CSRP2	fCAF:Raghu_Kalluri
MORN2	fCAF:Raghu_Kalluri
HACD4	fCAF:Raghu_Kalluri
CD200	fCAF:Raghu_Kalluri
VAMP8	fCAF:Raghu_Kalluri
IFITM3	fCAF:Raghu_Kalluri
CPE	fCAF:Raghu_Kalluri
TMEM255A	fCAF:Raghu_Kalluri
PSMB9	fCAF:Raghu_Kalluri
TMEM119	fCAF:Raghu_Kalluri
SMPD3	fCAF:Raghu_Kalluri
GAS6	fCAF:Raghu_Kalluri
CFB	fCAF:Raghu_Kalluri
LDHB	fCAF:Raghu_Kalluri
CD81	fCAF:Raghu_Kalluri
H2-D1	fCAF:Raghu_Kalluri
DBI	fCAF:Raghu_Kalluri
CRYAB	fCAF:Raghu_Kalluri
DMKN	fCAF:Raghu_Kalluri
PSME1	fCAF:Raghu_Kalluri
H2-K1	fCAF:Raghu_Kalluri
GM12840	fCAF:Raghu_Kalluri
TMSB4X	fCAF:Raghu_Kalluri
SDC4	fCAF:Raghu_Kalluri
PODN	fCAF:Raghu_Kalluri
P3H4	fCAF:Raghu_Kalluri
NINJ1	fCAF:Raghu_Kalluri
CDC42EP3	fCAF:Raghu_Kalluri
GCSH	fCAF:Raghu_Kalluri
LGALS3	fCAF:Raghu_Kalluri
TSPO	fCAF:Raghu_Kalluri
TMEM176B	fCAF:Raghu_Kalluri
GM20186	fCAF:Raghu_Kalluri
SEMA5A	fCAF:Raghu_Kalluri
BSG	fCAF:Raghu_Kalluri
HS3ST1	fCAF:Raghu_Kalluri
B2M	fCAF:Raghu_Kalluri
TST	fCAF:Raghu_Kalluri
CREG1	fCAF:Raghu_Kalluri
BARX1	fCAF:Raghu_Kalluri
LY6E	fCAF:Raghu_Kalluri
WT1	fCAF:Raghu_Kalluri
LGALS1	fCAF:Raghu_Kalluri
ARL4D	fCAF:Raghu_Kalluri
CST3	fCAF:Raghu_Kalluri
ISYNA1	fCAF:Raghu_Kalluri
PSMB8	fCAF:Raghu_Kalluri
GABARAPL1	fCAF:Raghu_Kalluri
TNS3	fCAF:Raghu_Kalluri
CARD19	fCAF:Raghu_Kalluri
DYNC1I2	fCAF:Raghu_Kalluri
GATA6	fCAF:Raghu_Kalluri
TAPBP	fCAF:Raghu_Kalluri
RABAC1	fCAF:Raghu_Kalluri
PIGYL	fCAF:Raghu_Kalluri
ARHGAP29	fCAF:Raghu_Kalluri
CALM2	fCAF:Raghu_Kalluri
SKAP2	fCAF:Raghu_Kalluri
C3	fCAF:Raghu_Kalluri
SLC48A1	fCAF:Raghu_Kalluri
DCTN6	fCAF:Raghu_Kalluri
EMP3	fCAF:Raghu_Kalluri
PSME2	fCAF:Raghu_Kalluri
PSIP1	fCAF:Raghu_Kalluri
CD2AP	fCAF:Raghu_Kalluri
H2-T23	fCAF:Raghu_Kalluri
APRT	fCAF:Raghu_Kalluri
TUBB2A	fCAF:Raghu_Kalluri
PSMB10	fCAF:Raghu_Kalluri
DAB2	fCAF:Raghu_Kalluri
OSR1	fCAF:Raghu_Kalluri
PLPP1	fCAF:Raghu_Kalluri
PTMA	fCAF:Raghu_Kalluri
IFI27	fCAF:Raghu_Kalluri
ARL6IP5	fCAF:Raghu_Kalluri
ZFAND6	fCAF:Raghu_Kalluri
ANXA2	fCAF:Raghu_Kalluri
UBB	fCAF:Raghu_Kalluri
UBE2L6	fCAF:Raghu_Kalluri
AW112010	fCAF:Raghu_Kalluri
RNASET2A	fCAF:Raghu_Kalluri
MYL6	fCAF:Raghu_Kalluri
CAPNS1	fCAF:Raghu_Kalluri
CRIP2	fCAF:Raghu_Kalluri
ZFYVE21	fCAF:Raghu_Kalluri
BRI3	fCAF:Raghu_Kalluri
TMEM176A	fCAF:Raghu_Kalluri
ECH1	fCAF:Raghu_Kalluri
ALDOA	fCAF:Raghu_Kalluri
SMIM1	fCAF:Raghu_Kalluri
FLRT2	fCAF:Raghu_Kalluri
DBP	fCAF:Raghu_Kalluri
PLP2	fCAF:Raghu_Kalluri
FIS1	fCAF:Raghu_Kalluri
HCFC1R1	fCAF:Raghu_Kalluri
APOE	fCAF:Raghu_Kalluri
MGST1	fCAF:Raghu_Kalluri
MDH1	fCAF:Raghu_Kalluri
PARK7	fCAF:Raghu_Kalluri
S100A10	fCAF:Raghu_Kalluri
TUBB4B	fCAF:Raghu_Kalluri
NBL1	fCAF:Raghu_Kalluri
NDUFA4	fCAF:Raghu_Kalluri
MALAT1	fCAF:Raghu_Kalluri
ANKRD12	fCAF:Raghu_Kalluri
CYB5R3	fCAF:Raghu_Kalluri
GSTT1	fCAF:Raghu_Kalluri
RBPMS	fCAF:Raghu_Kalluri
HSPA8	fCAF:Raghu_Kalluri
UQCR11	fCAF:Raghu_Kalluri
IFNAR2	fCAF:Raghu_Kalluri
ACTG1	fCAF:Raghu_Kalluri
ANAPC13	fCAF:Raghu_Kalluri
SKP1A	fCAF:Raghu_Kalluri
ACAA2	fCAF:Raghu_Kalluri
CLIC4	fCAF:Raghu_Kalluri
TECR	fCAF:Raghu_Kalluri
MYL12A	fCAF:Raghu_Kalluri
ECM1	fCAF:Raghu_Kalluri
PRR13	fCAF:Raghu_Kalluri
ID3	fCAF:Raghu_Kalluri
VDAC1	fCAF:Raghu_Kalluri
CAVIN3	fCAF:Raghu_Kalluri
FMO2	fCAF:Raghu_Kalluri
CAVIN1	fCAF:Raghu_Kalluri
C1RB	fCAF:Raghu_Kalluri
GPX1	fCAF:Raghu_Kalluri
MYL12B	fCAF:Raghu_Kalluri
ATPIF1	fCAF:Raghu_Kalluri
RALY	fCAF:Raghu_Kalluri
LAPTM4B	fCAF:Raghu_Kalluri
CETN3	fCAF:Raghu_Kalluri
UBL5	fCAF:Raghu_Kalluri
BST2	fCAF:Raghu_Kalluri
TUBA1B	fCAF:Raghu_Kalluri
C1RA	fCAF:Raghu_Kalluri
PRSS23	fCAF:Raghu_Kalluri
S100A6	fCAF:Raghu_Kalluri
EFEMP1	fCAF:Raghu_Kalluri
GSTM1	fCAF:Raghu_Kalluri
CLEC3B	fCAF:Raghu_Kalluri
NUPR1	fCAF:Raghu_Kalluri
ATF3	fCAF:Raghu_Kalluri
SFRP1	cCAF1:Raghu_Kalluri
SERPINA3N	cCAF1:Raghu_Kalluri
CHL1	cCAF1:Raghu_Kalluri
MMP2	cCAF1:Raghu_Kalluri
IGFBP4	cCAF1:Raghu_Kalluri
C4B	cCAF1:Raghu_Kalluri
ABI3BP	cCAF1:Raghu_Kalluri
IGF1	cCAF1:Raghu_Kalluri
LRP1	cCAF1:Raghu_Kalluri
SMOC2	cCAF1:Raghu_Kalluri
DPT	cCAF1:Raghu_Kalluri
C3	cCAF1:Raghu_Kalluri
BICC1	cCAF1:Raghu_Kalluri
IFITM1	cCAF1:Raghu_Kalluri
CYGB	cCAF1:Raghu_Kalluri
G0S2	cCAF1:Raghu_Kalluri
ADAMTS2	cCAF1:Raghu_Kalluri
FTH1	cCAF1:Raghu_Kalluri
LGI2	cCAF1:Raghu_Kalluri
TMEM100	cCAF1:Raghu_Kalluri
GPX3	cCAF1:Raghu_Kalluri
WISP2	cCAF1:Raghu_Kalluri
SLIT3	cCAF1:Raghu_Kalluri
DCN	cCAF1:Raghu_Kalluri
HTRA3	cCAF1:Raghu_Kalluri
SCARA5	cCAF1:Raghu_Kalluri
TSHZ2	cCAF1:Raghu_Kalluri
SELENOP	cCAF1:Raghu_Kalluri
RNASE4	cCAF1:Raghu_Kalluri
LY6A	cCAF1:Raghu_Kalluri
TGFBR2	cCAF1:Raghu_Kalluri
CCL11	cCAF1:Raghu_Kalluri
APOE	cCAF1:Raghu_Kalluri
RGS2	cCAF1:Raghu_Kalluri
PI16	cCAF1:Raghu_Kalluri
FBLN1	cCAF1:Raghu_Kalluri
DPEP1	cCAF1:Raghu_Kalluri
ELN	cCAF1:Raghu_Kalluri
GM13889	cCAF1:Raghu_Kalluri
LGMN	cCAF1:Raghu_Kalluri
NRP1	cCAF1:Raghu_Kalluri
NFASC	cCAF1:Raghu_Kalluri
ENTPD2	cCAF1:Raghu_Kalluri
KCNJ8	cCAF1:Raghu_Kalluri
CYP1B1	cCAF1:Raghu_Kalluri
GAS6	cCAF1:Raghu_Kalluri
RAMP2	cCAF1:Raghu_Kalluri
MAN2A1	cCAF1:Raghu_Kalluri
C1S1	cCAF1:Raghu_Kalluri
PDGFRA	cCAF1:Raghu_Kalluri
A2M	cCAF1:Raghu_Kalluri
HP	cCAF1:Raghu_Kalluri
GDF10	cCAF1:Raghu_Kalluri
CILP	cCAF1:Raghu_Kalluri
TRAF3IP3	cCAF1:Raghu_Kalluri
LBP	cCAF1:Raghu_Kalluri
COL4A2	cCAF1:Raghu_Kalluri
CEBPB	cCAF1:Raghu_Kalluri
FETUB	cCAF1:Raghu_Kalluri
ADAMTS15	cCAF1:Raghu_Kalluri
GDA	cCAF1:Raghu_Kalluri
COL3A1	cCAF1:Raghu_Kalluri
MGST1	cCAF1:Raghu_Kalluri
ILDR2	cCAF1:Raghu_Kalluri
NFIB	cCAF1:Raghu_Kalluri
KNG2	cCAF1:Raghu_Kalluri
SLC6A2	cCAF1:Raghu_Kalluri
SLC43A3	cCAF1:Raghu_Kalluri
SLC39A14	cCAF1:Raghu_Kalluri
SOD3	cCAF1:Raghu_Kalluri
MPP6	cCAF1:Raghu_Kalluri
CD302	cCAF1:Raghu_Kalluri
LOXL1	cCAF1:Raghu_Kalluri
MT-CO2	cCAF1:Raghu_Kalluri
MAP1LC3A	cCAF1:Raghu_Kalluri
MYCBP2	cCAF1:Raghu_Kalluri
DIO3	cCAF1:Raghu_Kalluri
XDH	cCAF1:Raghu_Kalluri
WNT4	cCAF1:Raghu_Kalluri
EFEMP1	cCAF1:Raghu_Kalluri
MFAP4	cCAF1:Raghu_Kalluri
KCNE4	cCAF1:Raghu_Kalluri
SPON2	cCAF1:Raghu_Kalluri
AOC1	cCAF1:Raghu_Kalluri
NEDD4	cCAF1:Raghu_Kalluri
TGM2	cCAF1:Raghu_Kalluri
NSG1	cCAF1:Raghu_Kalluri
SNAI1	cCAF1:Raghu_Kalluri
MATN2	cCAF1:Raghu_Kalluri
GNS	cCAF1:Raghu_Kalluri
CBX6	cCAF1:Raghu_Kalluri
GM42418	cCAF1:Raghu_Kalluri
6030408B16RIK	cCAF1:Raghu_Kalluri
HSD11B1	cCAF1:Raghu_Kalluri
CEBPD	cCAF1:Raghu_Kalluri
AHSG	cCAF1:Raghu_Kalluri
MS4A4D	cCAF1:Raghu_Kalluri
NFIA	cCAF1:Raghu_Kalluri
MASP1	cCAF1:Raghu_Kalluri
JUND	cCAF1:Raghu_Kalluri
BRINP1	cCAF1:Raghu_Kalluri
DKK3	cCAF1:Raghu_Kalluri
TMEM176A	cCAF1:Raghu_Kalluri
MT-CO1	cCAF1:Raghu_Kalluri
TACC1	cCAF1:Raghu_Kalluri
IFITM2	cCAF1:Raghu_Kalluri
LAMP2	cCAF1:Raghu_Kalluri
ABCC9	cCAF1:Raghu_Kalluri
CPXM1	cCAF1:Raghu_Kalluri
GSN	cCAF1:Raghu_Kalluri
PCSK5	cCAF1:Raghu_Kalluri
TMEM176B	cCAF1:Raghu_Kalluri
PBX1	cCAF1:Raghu_Kalluri
PAPPA	cCAF1:Raghu_Kalluri
SPARCL1	cCAF1:Raghu_Kalluri
COL4A1	cCAF1:Raghu_Kalluri
SOCS3	cCAF1:Raghu_Kalluri
PLAC8	cCAF1:Raghu_Kalluri
IL1R1	cCAF1:Raghu_Kalluri
JUN	cCAF1:Raghu_Kalluri
ZCCHC24	cCAF1:Raghu_Kalluri
GAS1	cCAF1:Raghu_Kalluri
ACE	cCAF1:Raghu_Kalluri
IFI27L2A	cCAF1:Raghu_Kalluri
XBP1	cCAF1:Raghu_Kalluri
ANGPTL2	cCAF1:Raghu_Kalluri
NFIX	cCAF1:Raghu_Kalluri
OSMR	cCAF1:Raghu_Kalluri
MGST3	cCAF1:Raghu_Kalluri
STAT3	cCAF1:Raghu_Kalluri
MFAP2	cCAF1:Raghu_Kalluri
SVEP1	cCAF1:Raghu_Kalluri
TRP53INP2	cCAF1:Raghu_Kalluri
MRAP	cCAF1:Raghu_Kalluri
ZBTB20	cCAF1:Raghu_Kalluri
EEF2	cCAF1:Raghu_Kalluri
NAV1	cCAF1:Raghu_Kalluri
NID1	cCAF1:Raghu_Kalluri
LHFP	cCAF1:Raghu_Kalluri
PSAP	cCAF1:Raghu_Kalluri
GRB10	cCAF1:Raghu_Kalluri
HAND2	cCAF1:Raghu_Kalluri
