Genes	Subtype
CXCR6	T cells 5:Raghu_Kalluri
TCRG-C1	T cells 5:Raghu_Kalluri
TCRG-C4	T cells 5:Raghu_Kalluri
ICOS	T cells 5:Raghu_Kalluri
IL18R1	T cells 5:Raghu_Kalluri
RORA	T cells 5:Raghu_Kalluri
GATA3	T cells 5:Raghu_Kalluri
ID2	T cells 5:Raghu_Kalluri
RAMP1	T cells 5:Raghu_Kalluri
LMO4	T cells 5:Raghu_Kalluri
EMB	T cells 5:Raghu_Kalluri
AW112010	T cells 5:Raghu_Kalluri
CD82	T cells 5:Raghu_Kalluri
JUNB	T cells 5:Raghu_Kalluri
LTB	T cells 5:Raghu_Kalluri
SPTSSA	T cells 5:Raghu_Kalluri
VPS37B	T cells 5:Raghu_Kalluri
TRBC2	T cells 5:Raghu_Kalluri
HCST	T cells 5:Raghu_Kalluri
S100A4	T cells 5:Raghu_Kalluri
TNFAIP3	T cells 5:Raghu_Kalluri
TRBC1	T cells 5:Raghu_Kalluri
ZNRF1	T cells 5:Raghu_Kalluri
LAT	T cells 5:Raghu_Kalluri
CD3G	T cells 5:Raghu_Kalluri
SKAP1	T cells 5:Raghu_Kalluri
B2M	T cells 5:Raghu_Kalluri
TMEM176A	T cells 5:Raghu_Kalluri
TMSB10	T cells 5:Raghu_Kalluri
TMEM176B	T cells 5:Raghu_Kalluri
OAZ1	T cells 5:Raghu_Kalluri
RGS1	T cells 5:Raghu_Kalluri
DUSP5	T cells 5:Raghu_Kalluri
S100A10	T cells 5:Raghu_Kalluri
SELPLG	T cells 5:Raghu_Kalluri
LY6E	T cells 5:Raghu_Kalluri
PTPN22	T cells 5:Raghu_Kalluri
CD3E	T cells 5:Raghu_Kalluri
THY1	T cells 5:Raghu_Kalluri
GIMAP3	T cells 5:Raghu_Kalluri
BTG2	T cells 5:Raghu_Kalluri
SHISA5	T cells 5:Raghu_Kalluri
PRR13	T cells 5:Raghu_Kalluri
GADD45B	T cells 5:Raghu_Kalluri
BCL2	T cells 5:Raghu_Kalluri
PRDX6	T cells 5:Raghu_Kalluri
NFKBIA	T cells 5:Raghu_Kalluri
ZFP36L2	T cells 5:Raghu_Kalluri
H2-D1	T cells 5:Raghu_Kalluri
H2-K1	T cells 5:Raghu_Kalluri
GABARAPL2	T cells 5:Raghu_Kalluri
ZFAND6	T cells 5:Raghu_Kalluri
IER2	T cells 5:Raghu_Kalluri
PPP1R15A	T cells 5:Raghu_Kalluri
TSPAN13	T cells 5:Raghu_Kalluri
ZFP36L1	T cells 5:Raghu_Kalluri
DAD1	T cells 5:Raghu_Kalluri
NAAA	Dendritic cells 1:Raghu_Kalluri
IRF8	Dendritic cells 1:Raghu_Kalluri
PLBD1	Dendritic cells 1:Raghu_Kalluri
PPT1	Dendritic cells 1:Raghu_Kalluri
ID2	Dendritic cells 1:Raghu_Kalluri
CKB	Dendritic cells 1:Raghu_Kalluri
H2-DMB1	Dendritic cells 1:Raghu_Kalluri
AIF1	Dendritic cells 1:Raghu_Kalluri
ALOX5AP	Dendritic cells 1:Raghu_Kalluri
MPEG1	Dendritic cells 1:Raghu_Kalluri
XCR1	Dendritic cells 1:Raghu_Kalluri
BC028528	Dendritic cells 1:Raghu_Kalluri
TNNI2	Dendritic cells 1:Raghu_Kalluri
BATF3	Dendritic cells 1:Raghu_Kalluri
WDFY4	Dendritic cells 1:Raghu_Kalluri
IFI205	Dendritic cells 1:Raghu_Kalluri
PKIB	Dendritic cells 1:Raghu_Kalluri
RTL8A	Dendritic cells 1:Raghu_Kalluri
RAB7B	Dendritic cells 1:Raghu_Kalluri
DNASE1L3	Dendritic cells 1:Raghu_Kalluri
PAK1	Dendritic cells 1:Raghu_Kalluri
IFI211	Dendritic cells 1:Raghu_Kalluri
CADM1	Dendritic cells 1:Raghu_Kalluri
NAGA	Dendritic cells 1:Raghu_Kalluri
JAML	Dendritic cells 1:Raghu_Kalluri
FGD2	Dendritic cells 1:Raghu_Kalluri
CLEC9A	Dendritic cells 1:Raghu_Kalluri
SDAD1	Dendritic cells 1:Raghu_Kalluri
CD36	Dendritic cells 1:Raghu_Kalluri
GCSAM	Dendritic cells 1:Raghu_Kalluri
ST3GAL5	Dendritic cells 1:Raghu_Kalluri
SLC8B1	Dendritic cells 1:Raghu_Kalluri
43711	Dendritic cells 1:Raghu_Kalluri
TLR3	Dendritic cells 1:Raghu_Kalluri
PHF11A	Dendritic cells 1:Raghu_Kalluri
MYCL	Dendritic cells 1:Raghu_Kalluri
SLAMF8	Dendritic cells 1:Raghu_Kalluri
P2RY14	Dendritic cells 1:Raghu_Kalluri
TSPAN33	Dendritic cells 1:Raghu_Kalluri
SNX22	Dendritic cells 1:Raghu_Kalluri
A530099J19RIK	Dendritic cells 1:Raghu_Kalluri
FLT3	Dendritic cells 1:Raghu_Kalluri
GM2A	Dendritic cells 1:Raghu_Kalluri
GM6377	Dendritic cells 1:Raghu_Kalluri
BC035044	Dendritic cells 1:Raghu_Kalluri
RNASE6	Dendritic cells 1:Raghu_Kalluri
CBFA2T3	Dendritic cells 1:Raghu_Kalluri
CST3	Dendritic cells 1:Raghu_Kalluri
PPFIA4	Dendritic cells 1:Raghu_Kalluri
UNC119	Dendritic cells 1:Raghu_Kalluri
RAB32	Dendritic cells 1:Raghu_Kalluri
RTL8B	Dendritic cells 1:Raghu_Kalluri
PSMB9	Dendritic cells 1:Raghu_Kalluri
ATOX1	Dendritic cells 1:Raghu_Kalluri
PPM1M	Dendritic cells 1:Raghu_Kalluri
GATM	Dendritic cells 1:Raghu_Kalluri
H2-EB1	Dendritic cells 1:Raghu_Kalluri
H2-DMA	Dendritic cells 1:Raghu_Kalluri
H2-AA	Dendritic cells 1:Raghu_Kalluri
TMSB4X	Dendritic cells 1:Raghu_Kalluri
CLEC12A	Dendritic cells 1:Raghu_Kalluri
PSAP	Dendritic cells 1:Raghu_Kalluri
H2-AB1	Dendritic cells 1:Raghu_Kalluri
ATPIF1	Dendritic cells 1:Raghu_Kalluri
SHTN1	Dendritic cells 1:Raghu_Kalluri
BCL2A1A	Dendritic cells 1:Raghu_Kalluri
TXNDC15	Dendritic cells 1:Raghu_Kalluri
OLFM1	Dendritic cells 1:Raghu_Kalluri
SPI1	Dendritic cells 1:Raghu_Kalluri
BTLA	Dendritic cells 1:Raghu_Kalluri
EFHD2	Dendritic cells 1:Raghu_Kalluri
TXNDC16	Dendritic cells 1:Raghu_Kalluri
CD86	Dendritic cells 1:Raghu_Kalluri
TALDO1	Dendritic cells 1:Raghu_Kalluri
HFE	Dendritic cells 1:Raghu_Kalluri
CD74	Dendritic cells 1:Raghu_Kalluri
ECE1	Dendritic cells 1:Raghu_Kalluri
BCL2A1D	Dendritic cells 1:Raghu_Kalluri
IRF5	Dendritic cells 1:Raghu_Kalluri
POMP	Dendritic cells 1:Raghu_Kalluri
PMAIP1	Dendritic cells 1:Raghu_Kalluri
SLC25A20	Dendritic cells 1:Raghu_Kalluri
LSP1	Dendritic cells 1:Raghu_Kalluri
NAPSA	Dendritic cells 1:Raghu_Kalluri
SKAP2	Dendritic cells 1:Raghu_Kalluri
PHF11B	Dendritic cells 1:Raghu_Kalluri
AP1S3	Dendritic cells 1:Raghu_Kalluri
FGL2	Dendritic cells 1:Raghu_Kalluri
PSMB8	Dendritic cells 1:Raghu_Kalluri
SH3BP1	Dendritic cells 1:Raghu_Kalluri
H2AFY	Dendritic cells 1:Raghu_Kalluri
RALA	Dendritic cells 1:Raghu_Kalluri
PPP1R11	Dendritic cells 1:Raghu_Kalluri
PSME1	Dendritic cells 1:Raghu_Kalluri
UCP2	Dendritic cells 1:Raghu_Kalluri
FNBP1	Dendritic cells 1:Raghu_Kalluri
CD24A	Dendritic cells 1:Raghu_Kalluri
SYNGR2	Dendritic cells 1:Raghu_Kalluri
PLD4	Dendritic cells 1:Raghu_Kalluri
H2-OA	Dendritic cells 1:Raghu_Kalluri
ACTG1	Dendritic cells 1:Raghu_Kalluri
CIITA	Dendritic cells 1:Raghu_Kalluri
SLC35C2	Dendritic cells 1:Raghu_Kalluri
PTMS	Dendritic cells 1:Raghu_Kalluri
BLOC1S2	Dendritic cells 1:Raghu_Kalluri
PLEKHO1	Dendritic cells 1:Raghu_Kalluri
SDF2L1	Dendritic cells 1:Raghu_Kalluri
KHK	Dendritic cells 1:Raghu_Kalluri
CYCS	Dendritic cells 1:Raghu_Kalluri
CCDC12	Dendritic cells 1:Raghu_Kalluri
TAP1	Dendritic cells 1:Raghu_Kalluri
CRIP1	Dendritic cells 1:Raghu_Kalluri
CSF2RA	Dendritic cells 1:Raghu_Kalluri
FAM105A	Dendritic cells 1:Raghu_Kalluri
GPX1	Dendritic cells 1:Raghu_Kalluri
ARPC2	Dendritic cells 1:Raghu_Kalluri
TRIM35	Dendritic cells 1:Raghu_Kalluri
DCTPP1	Dendritic cells 1:Raghu_Kalluri
FUCA1	Dendritic cells 1:Raghu_Kalluri
BRI3BP	Dendritic cells 1:Raghu_Kalluri
GLTP	Dendritic cells 1:Raghu_Kalluri
SERF2	Dendritic cells 1:Raghu_Kalluri
CALM1	Dendritic cells 1:Raghu_Kalluri
TXN1	Dendritic cells 1:Raghu_Kalluri
SUB1	Dendritic cells 1:Raghu_Kalluri
CYB5A	Dendritic cells 1:Raghu_Kalluri
H2AFZ	Dendritic cells 1:Raghu_Kalluri
ACTR3	Dendritic cells 1:Raghu_Kalluri
43714	Dendritic cells 1:Raghu_Kalluri
COMMD8	Dendritic cells 1:Raghu_Kalluri
TMSB10	Dendritic cells 1:Raghu_Kalluri
RPS11	Dendritic cells 1:Raghu_Kalluri
ERP29	Dendritic cells 1:Raghu_Kalluri
GDI2	Dendritic cells 1:Raghu_Kalluri
PLP2	Dendritic cells 1:Raghu_Kalluri
MAN2B1	Dendritic cells 1:Raghu_Kalluri
RGS10	Dendritic cells 1:Raghu_Kalluri
EVI2A	Dendritic cells 1:Raghu_Kalluri
SMDT1	Dendritic cells 1:Raghu_Kalluri
TBCA	Dendritic cells 1:Raghu_Kalluri
DBNL	Dendritic cells 1:Raghu_Kalluri
LGALS3	Dendritic cells 1:Raghu_Kalluri
STARD3NL	Dendritic cells 1:Raghu_Kalluri
UNC93B1	Dendritic cells 1:Raghu_Kalluri
PSME2	Dendritic cells 1:Raghu_Kalluri
GPR171	Dendritic cells 1:Raghu_Kalluri
CORO1B	Dendritic cells 1:Raghu_Kalluri
S100A11	Dendritic cells 1:Raghu_Kalluri
ATP6V0E	Dendritic cells 1:Raghu_Kalluri
ACTB	Dendritic cells 1:Raghu_Kalluri
MKRN1	Dendritic cells 1:Raghu_Kalluri
CD52	Dendritic cells 1:Raghu_Kalluri
BAZ1A	Dendritic cells 1:Raghu_Kalluri
HSPA1A	Dendritic cells 1:Raghu_Kalluri
ARPC3	Dendritic cells 1:Raghu_Kalluri
COX7C	Dendritic cells 1:Raghu_Kalluri
SH3BGRL3	Dendritic cells 1:Raghu_Kalluri
SH3BGRL	Dendritic cells 1:Raghu_Kalluri
IER5	Dendritic cells 1:Raghu_Kalluri
HCLS1	Dendritic cells 1:Raghu_Kalluri
HSPA8	Dendritic cells 1:Raghu_Kalluri
IFNGR1	Dendritic cells 1:Raghu_Kalluri
LCP1	Dendritic cells 1:Raghu_Kalluri
TMPO	Dendritic cells 1:Raghu_Kalluri
ALYREF	Dendritic cells 1:Raghu_Kalluri
MRPL42	Dendritic cells 1:Raghu_Kalluri
RAB11A	Dendritic cells 1:Raghu_Kalluri
SEM1	Dendritic cells 1:Raghu_Kalluri
CAPZB	Dendritic cells 1:Raghu_Kalluri
ZYX	Dendritic cells 1:Raghu_Kalluri
CFL1	Dendritic cells 1:Raghu_Kalluri
GPSM3	Dendritic cells 1:Raghu_Kalluri
CAPZA2	Dendritic cells 1:Raghu_Kalluri
DEK	Dendritic cells 1:Raghu_Kalluri
SELPLG	Dendritic cells 1:Raghu_Kalluri
CLDND1	Dendritic cells 1:Raghu_Kalluri
COX7B	Dendritic cells 1:Raghu_Kalluri
MYL12B	Dendritic cells 1:Raghu_Kalluri
RPL10	Dendritic cells 1:Raghu_Kalluri
ARPC1B	Dendritic cells 1:Raghu_Kalluri
SEC61G	Dendritic cells 1:Raghu_Kalluri
USMG5	Dendritic cells 1:Raghu_Kalluri
ATP5E	Dendritic cells 1:Raghu_Kalluri
ARPC4	Dendritic cells 1:Raghu_Kalluri
SNX3	Dendritic cells 1:Raghu_Kalluri
YWHAH	Dendritic cells 1:Raghu_Kalluri
RPS27L	Dendritic cells 1:Raghu_Kalluri
FDPS	Dendritic cells 1:Raghu_Kalluri
IRF7	Dendritic cells 1:Raghu_Kalluri
CKS1B	Dendritic cells 1:Raghu_Kalluri
NPC2	Dendritic cells 1:Raghu_Kalluri
ATP5C1	Dendritic cells 1:Raghu_Kalluri
AKR1A1	Dendritic cells 1:Raghu_Kalluri
OAZ1	Dendritic cells 1:Raghu_Kalluri
EEF1B2	Dendritic cells 1:Raghu_Kalluri
H2AFX	Dendritic cells 1:Raghu_Kalluri
RBM3	Dendritic cells 1:Raghu_Kalluri
UQCRB	Dendritic cells 1:Raghu_Kalluri
PTPN18	Dendritic cells 1:Raghu_Kalluri
NOTCH2	Dendritic cells 1:Raghu_Kalluri
PDIA3	Dendritic cells 1:Raghu_Kalluri
CDC42	Dendritic cells 1:Raghu_Kalluri
PCLAF	Dendritic cells 1:Raghu_Kalluri
PLAC8	Dendritic cells 1:Raghu_Kalluri
RPL36AL	Dendritic cells 1:Raghu_Kalluri
CNN2	Dendritic cells 1:Raghu_Kalluri
HMGN2	Dendritic cells 1:Raghu_Kalluri
STMN1	Dendritic cells 1:Raghu_Kalluri
SEC61B	Dendritic cells 1:Raghu_Kalluri
GNAI2	Dendritic cells 1:Raghu_Kalluri
CLIC1	Dendritic cells 1:Raghu_Kalluri
HINT1	Dendritic cells 1:Raghu_Kalluri
SRSF3	Dendritic cells 1:Raghu_Kalluri
PTMA	Dendritic cells 1:Raghu_Kalluri
HMGB2	Dendritic cells 1:Raghu_Kalluri
MALAT1	Dendritic cells 1:Raghu_Kalluri
TUBA1B	Dendritic cells 1:Raghu_Kalluri
CCL5	Dendritic cells 2:Raghu_Kalluri
FSCN1	Dendritic cells 2:Raghu_Kalluri
EPSTI1	Dendritic cells 2:Raghu_Kalluri
TMEM123	Dendritic cells 2:Raghu_Kalluri
FABP5	Dendritic cells 2:Raghu_Kalluri
MARCKSL1	Dendritic cells 2:Raghu_Kalluri
APOL7C	Dendritic cells 2:Raghu_Kalluri
CCR7	Dendritic cells 2:Raghu_Kalluri
SERPINB6B	Dendritic cells 2:Raghu_Kalluri
CXCL16	Dendritic cells 2:Raghu_Kalluri
ZMYND15	Dendritic cells 2:Raghu_Kalluri
IL4I1	Dendritic cells 2:Raghu_Kalluri
CCL22	Dendritic cells 2:Raghu_Kalluri
ROGDI	Dendritic cells 2:Raghu_Kalluri
BCL2A1D	Dendritic cells 2:Raghu_Kalluri
SAMSN1	Dendritic cells 2:Raghu_Kalluri
RELB	Dendritic cells 2:Raghu_Kalluri
TBC1D4	Dendritic cells 2:Raghu_Kalluri
CCL17	Dendritic cells 2:Raghu_Kalluri
CACNB3	Dendritic cells 2:Raghu_Kalluri
MARCKS	Dendritic cells 2:Raghu_Kalluri
SOCS2	Dendritic cells 2:Raghu_Kalluri
BASP1	Dendritic cells 2:Raghu_Kalluri
NUDT17	Dendritic cells 2:Raghu_Kalluri
ANXA3	Dendritic cells 2:Raghu_Kalluri
TRAF1	Dendritic cells 2:Raghu_Kalluri
BCL2A1A	Dendritic cells 2:Raghu_Kalluri
ENO3	Dendritic cells 2:Raghu_Kalluri
ETV3	Dendritic cells 2:Raghu_Kalluri
BATF3	Dendritic cells 2:Raghu_Kalluri
BIRC2	Dendritic cells 2:Raghu_Kalluri
SERPINB9	Dendritic cells 2:Raghu_Kalluri
OGFRL1	Dendritic cells 2:Raghu_Kalluri
PFKFB3	Dendritic cells 2:Raghu_Kalluri
MXD1	Dendritic cells 2:Raghu_Kalluri
FAM49A	Dendritic cells 2:Raghu_Kalluri
PGAP2	Dendritic cells 2:Raghu_Kalluri
TMCC3	Dendritic cells 2:Raghu_Kalluri
NET1	Dendritic cells 2:Raghu_Kalluri
LRRK1	Dendritic cells 2:Raghu_Kalluri
PLXNC1	Dendritic cells 2:Raghu_Kalluri
H2-M2	Dendritic cells 2:Raghu_Kalluri
INSL6	Dendritic cells 2:Raghu_Kalluri
GNB4	Dendritic cells 2:Raghu_Kalluri
SLCO5A1	Dendritic cells 2:Raghu_Kalluri
GRK3	Dendritic cells 2:Raghu_Kalluri
PHF11A	Dendritic cells 2:Raghu_Kalluri
SLC4A8	Dendritic cells 2:Raghu_Kalluri
TBC1D8	Dendritic cells 2:Raghu_Kalluri
ANKRD33B	Dendritic cells 2:Raghu_Kalluri
IL15	Dendritic cells 2:Raghu_Kalluri
MREG	Dendritic cells 2:Raghu_Kalluri
IL15RA	Dendritic cells 2:Raghu_Kalluri
TSPAN33	Dendritic cells 2:Raghu_Kalluri
ADAM23	Dendritic cells 2:Raghu_Kalluri
STRIP2	Dendritic cells 2:Raghu_Kalluri
STAP2	Dendritic cells 2:Raghu_Kalluri
NOSTRIN	Dendritic cells 2:Raghu_Kalluri
MYO1G	Dendritic cells 2:Raghu_Kalluri
ID2	Dendritic cells 2:Raghu_Kalluri
ISCU	Dendritic cells 2:Raghu_Kalluri
GADD45B	Dendritic cells 2:Raghu_Kalluri
ADORA2A	Dendritic cells 2:Raghu_Kalluri
HTRA2	Dendritic cells 2:Raghu_Kalluri
PCGF5	Dendritic cells 2:Raghu_Kalluri
CPNE2	Dendritic cells 2:Raghu_Kalluri
ARHGAP22	Dendritic cells 2:Raghu_Kalluri
BCL2A1B	Dendritic cells 2:Raghu_Kalluri
SPINT2	Dendritic cells 2:Raghu_Kalluri
LSP1	Dendritic cells 2:Raghu_Kalluri
TMEM176A	Dendritic cells 2:Raghu_Kalluri
ADAP1	Dendritic cells 2:Raghu_Kalluri
POGLUT1	Dendritic cells 2:Raghu_Kalluri
RGS1	Dendritic cells 2:Raghu_Kalluri
TMEM19	Dendritic cells 2:Raghu_Kalluri
RAP2B	Dendritic cells 2:Raghu_Kalluri
CD200	Dendritic cells 2:Raghu_Kalluri
PSME2	Dendritic cells 2:Raghu_Kalluri
TNFRSF4	Dendritic cells 2:Raghu_Kalluri
TMEM176B	Dendritic cells 2:Raghu_Kalluri
UBE2L6	Dendritic cells 2:Raghu_Kalluri
SWAP70	Dendritic cells 2:Raghu_Kalluri
CBFA2T3	Dendritic cells 2:Raghu_Kalluri
RNF115	Dendritic cells 2:Raghu_Kalluri
CRIP1	Dendritic cells 2:Raghu_Kalluri
RAB9	Dendritic cells 2:Raghu_Kalluri
VHL	Dendritic cells 2:Raghu_Kalluri
GNL2	Dendritic cells 2:Raghu_Kalluri
AIF1	Dendritic cells 2:Raghu_Kalluri
TMSB4X	Dendritic cells 2:Raghu_Kalluri
BMP2K	Dendritic cells 2:Raghu_Kalluri
DOK1	Dendritic cells 2:Raghu_Kalluri
MVP	Dendritic cells 2:Raghu_Kalluri
ATOX1	Dendritic cells 2:Raghu_Kalluri
LY96	Dendritic cells 2:Raghu_Kalluri
HMGN3	Dendritic cells 2:Raghu_Kalluri
SYNGR2	Dendritic cells 2:Raghu_Kalluri
FAM60A	Dendritic cells 2:Raghu_Kalluri
AVPI1	Dendritic cells 2:Raghu_Kalluri
ICAM1	Dendritic cells 2:Raghu_Kalluri
CCDC88A	Dendritic cells 2:Raghu_Kalluri
MTHFD2	Dendritic cells 2:Raghu_Kalluri
ARL5C	Dendritic cells 2:Raghu_Kalluri
GYG	Dendritic cells 2:Raghu_Kalluri
AW112010	Dendritic cells 2:Raghu_Kalluri
PSME1	Dendritic cells 2:Raghu_Kalluri
CST3	Dendritic cells 2:Raghu_Kalluri
TRAFD1	Dendritic cells 2:Raghu_Kalluri
RNF19B	Dendritic cells 2:Raghu_Kalluri
TUBB2B	Dendritic cells 2:Raghu_Kalluri
B2M	Dendritic cells 2:Raghu_Kalluri
TMEM39A	Dendritic cells 2:Raghu_Kalluri
CLIC4	Dendritic cells 2:Raghu_Kalluri
TSPAN3	Dendritic cells 2:Raghu_Kalluri
PMAIP1	Dendritic cells 2:Raghu_Kalluri
MALAT1	Dendritic cells 2:Raghu_Kalluri
ADAM8	Dendritic cells 2:Raghu_Kalluri
FAM32A	Dendritic cells 2:Raghu_Kalluri
SLAMF7	Dendritic cells 2:Raghu_Kalluri
PSMB8	Dendritic cells 2:Raghu_Kalluri
CTSH	Dendritic cells 2:Raghu_Kalluri
ARHGAP31	Dendritic cells 2:Raghu_Kalluri
POLR3C	Dendritic cells 2:Raghu_Kalluri
TAPBPL	Dendritic cells 2:Raghu_Kalluri
AEBP2	Dendritic cells 2:Raghu_Kalluri
ICOSL	Dendritic cells 2:Raghu_Kalluri
H2-Q6	Dendritic cells 2:Raghu_Kalluri
TANK	Dendritic cells 2:Raghu_Kalluri
PSMB9	Dendritic cells 2:Raghu_Kalluri
GLIPR2	Dendritic cells 2:Raghu_Kalluri
2200002D01RIK	Dendritic cells 2:Raghu_Kalluri
N4BP2L1	Dendritic cells 2:Raghu_Kalluri
CD63	Dendritic cells 2:Raghu_Kalluri
PHF11B	Dendritic cells 2:Raghu_Kalluri
SDHAF1	Dendritic cells 2:Raghu_Kalluri
SELPLG	Dendritic cells 2:Raghu_Kalluri
TNFRSF1B	Dendritic cells 2:Raghu_Kalluri
TUBA1A	Dendritic cells 2:Raghu_Kalluri
CORO1B	Dendritic cells 2:Raghu_Kalluri
CD1D1	Dendritic cells 2:Raghu_Kalluri
FTL1	Dendritic cells 2:Raghu_Kalluri
JAK2	Dendritic cells 2:Raghu_Kalluri
NFKB2	Dendritic cells 2:Raghu_Kalluri
TUBB2A	Dendritic cells 2:Raghu_Kalluri
LAMP1	Dendritic cells 2:Raghu_Kalluri
H2-K1	Dendritic cells 2:Raghu_Kalluri
CD40	Dendritic cells 2:Raghu_Kalluri
PLA2G16	Dendritic cells 2:Raghu_Kalluri
H2-T23	Dendritic cells 2:Raghu_Kalluri
RGS3	Dendritic cells 2:Raghu_Kalluri
FRMD4A	Dendritic cells 2:Raghu_Kalluri
ACTG1	Dendritic cells 2:Raghu_Kalluri
PREX1	Dendritic cells 2:Raghu_Kalluri
ITM2C	Dendritic cells 2:Raghu_Kalluri
DUSP5	Dendritic cells 2:Raghu_Kalluri
NABP1	Dendritic cells 2:Raghu_Kalluri
H2-Q7	Dendritic cells 2:Raghu_Kalluri
CSRP1	Dendritic cells 2:Raghu_Kalluri
CTSZ	Dendritic cells 2:Raghu_Kalluri
H2-D1	Dendritic cells 2:Raghu_Kalluri
EFHD2	Dendritic cells 2:Raghu_Kalluri
GPR132	Dendritic cells 2:Raghu_Kalluri
RASSF2	Dendritic cells 2:Raghu_Kalluri
H2AFZ	Dendritic cells 2:Raghu_Kalluri
CASP3	Dendritic cells 2:Raghu_Kalluri
TCTEX1D2	Dendritic cells 2:Raghu_Kalluri
TAP1	Dendritic cells 2:Raghu_Kalluri
TAPBP	Dendritic cells 2:Raghu_Kalluri
GPR137B	Dendritic cells 2:Raghu_Kalluri
NCF1	Dendritic cells 2:Raghu_Kalluri
RHOG	Dendritic cells 2:Raghu_Kalluri
CD83	Dendritic cells 2:Raghu_Kalluri
CSF2RB	Dendritic cells 2:Raghu_Kalluri
STARD7	Dendritic cells 2:Raghu_Kalluri
BIRC3	Dendritic cells 2:Raghu_Kalluri
TXNDC17	Dendritic cells 2:Raghu_Kalluri
MTHFSL	Dendritic cells 2:Raghu_Kalluri
IRF1	Dendritic cells 2:Raghu_Kalluri
CYBA	Dendritic cells 2:Raghu_Kalluri
RFTN1	Dendritic cells 2:Raghu_Kalluri
S100A4	Dendritic cells 2:Raghu_Kalluri
WNK1	Dendritic cells 2:Raghu_Kalluri
CALM1	Dendritic cells 2:Raghu_Kalluri
MRPL14	Dendritic cells 2:Raghu_Kalluri
CLEC2D	Dendritic cells 2:Raghu_Kalluri
RASSF4	Dendritic cells 2:Raghu_Kalluri
OSTF1	Dendritic cells 2:Raghu_Kalluri
ZFP36L1	Dendritic cells 2:Raghu_Kalluri
SUB1	Dendritic cells 2:Raghu_Kalluri
APOBEC3	Dendritic cells 2:Raghu_Kalluri
SPI1	Dendritic cells 2:Raghu_Kalluri
REL	Dendritic cells 2:Raghu_Kalluri
H2-Q4	Dendritic cells 2:Raghu_Kalluri
CLEC2I	Dendritic cells 2:Raghu_Kalluri
CFLAR	Dendritic cells 2:Raghu_Kalluri
SPR	Dendritic cells 2:Raghu_Kalluri
RAB8B	Dendritic cells 2:Raghu_Kalluri
ATP6V0E	Dendritic cells 2:Raghu_Kalluri
NFKBIB	Dendritic cells 2:Raghu_Kalluri
UAP1	Dendritic cells 2:Raghu_Kalluri
NSMCE3	Dendritic cells 2:Raghu_Kalluri
SLC6A6	Dendritic cells 2:Raghu_Kalluri
TSPO	Dendritic cells 2:Raghu_Kalluri
BRK1	Dendritic cells 2:Raghu_Kalluri
LAPTM4B	Dendritic cells 2:Raghu_Kalluri
ZFAND6	Dendritic cells 2:Raghu_Kalluri
RAB21	Dendritic cells 2:Raghu_Kalluri
VAMP8	Dendritic cells 2:Raghu_Kalluri
CDC42EP3	Dendritic cells 2:Raghu_Kalluri
ACTB	Dendritic cells 2:Raghu_Kalluri
NFAT5	Dendritic cells 2:Raghu_Kalluri
CD47	Dendritic cells 2:Raghu_Kalluri
CREG1	Dendritic cells 2:Raghu_Kalluri
ATPIF1	Dendritic cells 2:Raghu_Kalluri
SCAND1	Dendritic cells 2:Raghu_Kalluri
PRCP	Dendritic cells 2:Raghu_Kalluri
SRI	Dendritic cells 2:Raghu_Kalluri
DYNLL2	Dendritic cells 2:Raghu_Kalluri
CDKN1A	Dendritic cells 2:Raghu_Kalluri
ACTN1	Dendritic cells 2:Raghu_Kalluri
GLIPR1	Dendritic cells 2:Raghu_Kalluri
EDF1	Dendritic cells 2:Raghu_Kalluri
SP140	Dendritic cells 2:Raghu_Kalluri
PSMG4	Dendritic cells 2:Raghu_Kalluri
SAMHD1	Dendritic cells 2:Raghu_Kalluri
NCOA7	Dendritic cells 2:Raghu_Kalluri
COX5A	Dendritic cells 2:Raghu_Kalluri
PIK3R1	Dendritic cells 2:Raghu_Kalluri
HSPA8	Dendritic cells 2:Raghu_Kalluri
ELOC	Dendritic cells 2:Raghu_Kalluri
ITGA4	Dendritic cells 2:Raghu_Kalluri
SQSTM1	Dendritic cells 2:Raghu_Kalluri
IKBKB	Dendritic cells 2:Raghu_Kalluri
NFKBIA	Dendritic cells 2:Raghu_Kalluri
S100A11	Dendritic cells 2:Raghu_Kalluri
SRGN	Dendritic cells 2:Raghu_Kalluri
NMT1	Dendritic cells 2:Raghu_Kalluri
PTMS	Dendritic cells 2:Raghu_Kalluri
PSMB10	Dendritic cells 2:Raghu_Kalluri
NANS	Dendritic cells 2:Raghu_Kalluri
BTG1	Dendritic cells 2:Raghu_Kalluri
TXN1	Dendritic cells 2:Raghu_Kalluri
IL21R	Dendritic cells 2:Raghu_Kalluri
ARHGAP30	Dendritic cells 2:Raghu_Kalluri
SPOP	Dendritic cells 2:Raghu_Kalluri
TUBB5	Dendritic cells 2:Raghu_Kalluri
PFDN5	Dendritic cells 2:Raghu_Kalluri
RPS27L	Dendritic cells 2:Raghu_Kalluri
ANXA2	Dendritic cells 2:Raghu_Kalluri
H2-EB1	Dendritic cells 2:Raghu_Kalluri
CNN2	Dendritic cells 2:Raghu_Kalluri
ITGB1	Dendritic cells 2:Raghu_Kalluri
ASAP1	Dendritic cells 2:Raghu_Kalluri
RPS19	Dendritic cells 2:Raghu_Kalluri
CDC37	Dendritic cells 2:Raghu_Kalluri
