Genes	Subtype
NAAA	Myeloid cells 1:Raghu_Kalluri
DUSP3	Myeloid cells 1:Raghu_Kalluri
PILRA	Myeloid cells 1:Raghu_Kalluri
HIF1A	Myeloid cells 1:Raghu_Kalluri
TMSB4X	Myeloid cells 1:Raghu_Kalluri
ATP6AP1	Myeloid cells 1:Raghu_Kalluri
PLEKHO1	Myeloid cells 1:Raghu_Kalluri
RGS2	Myeloid cells 1:Raghu_Kalluri
NFKBIZ	Myeloid cells 1:Raghu_Kalluri
IL4RA	Myeloid cells 1:Raghu_Kalluri
PTPN1	Myeloid cells 1:Raghu_Kalluri
H2-AA	Myeloid cells 1:Raghu_Kalluri
BASP1	Myeloid cells 1:Raghu_Kalluri
SNX5	Myeloid cells 1:Raghu_Kalluri
SH3BGRL	Myeloid cells 1:Raghu_Kalluri
TPD52	Myeloid cells 1:Raghu_Kalluri
JAML	Myeloid cells 1:Raghu_Kalluri
H2-EB1	Myeloid cells 1:Raghu_Kalluri
BRI3	Myeloid cells 1:Raghu_Kalluri
DBI	Myeloid cells 1:Raghu_Kalluri
ATP2B1	Myeloid cells 1:Raghu_Kalluri
AP2S1	Myeloid cells 1:Raghu_Kalluri
PIM1	Myeloid cells 1:Raghu_Kalluri
AKR1A1	Myeloid cells 1:Raghu_Kalluri
ANXA5	Myeloid cells 1:Raghu_Kalluri
H2-AB1	Myeloid cells 1:Raghu_Kalluri
ATP1A1	Myeloid cells 1:Raghu_Kalluri
FAM174A	Myeloid cells 1:Raghu_Kalluri
ITM2C	Myeloid cells 1:Raghu_Kalluri
SMPDL3A	Myeloid cells 1:Raghu_Kalluri
NCF4	Myeloid cells 1:Raghu_Kalluri
CARD19	Myeloid cells 1:Raghu_Kalluri
GDPD3	Myeloid cells 1:Raghu_Kalluri
NR4A1	Myeloid cells 1:Raghu_Kalluri
MARCKSL1	Myeloid cells 1:Raghu_Kalluri
GNG5	Myeloid cells 1:Raghu_Kalluri
BLVRB	Myeloid cells 1:Raghu_Kalluri
AHNAK	Myeloid cells 1:Raghu_Kalluri
ATP6V1G1	Myeloid cells 1:Raghu_Kalluri
LAMTOR1	Myeloid cells 1:Raghu_Kalluri
TMEM14C	Myeloid cells 1:Raghu_Kalluri
GNAI2	Myeloid cells 1:Raghu_Kalluri
HSP90B1	Myeloid cells 1:Raghu_Kalluri
CANX	Myeloid cells 1:Raghu_Kalluri
NFKBIA	Myeloid cells 1:Raghu_Kalluri
RETNLA	Myeloid cells 1:Raghu_Kalluri
TNFAIP3	Myeloid cells 1:Raghu_Kalluri
CD74	Myeloid cells 1:Raghu_Kalluri
JUN	Myeloid cells 1:Raghu_Kalluri
GNGT2	Myeloid cells 1:Raghu_Kalluri
SH3GLB1	Myeloid cells 1:Raghu_Kalluri
CD44	Myeloid cells 1:Raghu_Kalluri
PLAUR	Myeloid cells 1:Raghu_Kalluri
LAMTOR4	Myeloid cells 1:Raghu_Kalluri
SRGN	Myeloid cells 1:Raghu_Kalluri
JUNB	Myeloid cells 1:Raghu_Kalluri
ARPC1B	Myeloid cells 1:Raghu_Kalluri
FABP5	Myeloid cells 1:Raghu_Kalluri
CD81	Myeloid cells 1:Raghu_Kalluri
RAC1	Myeloid cells 1:Raghu_Kalluri
IQGAP1	Myeloid cells 1:Raghu_Kalluri
RAP1B	Myeloid cells 1:Raghu_Kalluri
CAPZA2	Myeloid cells 1:Raghu_Kalluri
PITPNA	Myeloid cells 1:Raghu_Kalluri
FXYD5	Myeloid cells 1:Raghu_Kalluri
CRIP1	Myeloid cells 1:Raghu_Kalluri
RPS27L	Myeloid cells 1:Raghu_Kalluri
ATPIF1	Myeloid cells 1:Raghu_Kalluri
COTL1	Myeloid cells 1:Raghu_Kalluri
CALR	Myeloid cells 1:Raghu_Kalluri
SERF2	Myeloid cells 1:Raghu_Kalluri
GDI2	Myeloid cells 1:Raghu_Kalluri
SNX3	Myeloid cells 1:Raghu_Kalluri
UQCR11	Myeloid cells 1:Raghu_Kalluri
EGR1	Myeloid cells 1:Raghu_Kalluri
COPS9	Myeloid cells 1:Raghu_Kalluri
TSPO	Myeloid cells 1:Raghu_Kalluri
EMP3	Myeloid cells 1:Raghu_Kalluri
ZFP36L1	Myeloid cells 1:Raghu_Kalluri
COX5A	Myeloid cells 1:Raghu_Kalluri
ACP5	Myeloid cells 1:Raghu_Kalluri
GPX4	Myeloid cells 1:Raghu_Kalluri
MT2	Myeloid cells 1:Raghu_Kalluri
TXN1	Myeloid cells 1:Raghu_Kalluri
CD8B1	T cells 2:Raghu_Kalluri
DAPL1	T cells 2:Raghu_Kalluri
CD3D	T cells 2:Raghu_Kalluri
TRBC2	T cells 2:Raghu_Kalluri
NKG7	T cells 2:Raghu_Kalluri
MS4A4B	T cells 2:Raghu_Kalluri
TMSB10	T cells 2:Raghu_Kalluri
CD8A	T cells 2:Raghu_Kalluri
CD3G	T cells 2:Raghu_Kalluri
RPS15A	T cells 2:Raghu_Kalluri
CD3E	T cells 2:Raghu_Kalluri
LY6C2	T cells 2:Raghu_Kalluri
LEF1	T cells 2:Raghu_Kalluri
RPS28	T cells 2:Raghu_Kalluri
RPS27	T cells 2:Raghu_Kalluri
TRAC	T cells 2:Raghu_Kalluri
RPL22L1	T cells 2:Raghu_Kalluri
HCST	T cells 2:Raghu_Kalluri
RPL13A	T cells 2:Raghu_Kalluri
RPS7	T cells 2:Raghu_Kalluri
RPL12	T cells 2:Raghu_Kalluri
RPS6	T cells 2:Raghu_Kalluri
RPLP1	T cells 2:Raghu_Kalluri
RPS24	T cells 2:Raghu_Kalluri
LAT	T cells 2:Raghu_Kalluri
RPS16	T cells 2:Raghu_Kalluri
SARAF	T cells 2:Raghu_Kalluri
RPL36A	T cells 2:Raghu_Kalluri
RPS23	T cells 2:Raghu_Kalluri
RPS29	T cells 2:Raghu_Kalluri
RPL39	T cells 2:Raghu_Kalluri
RPLP2	T cells 2:Raghu_Kalluri
RPL35	T cells 2:Raghu_Kalluri
RPS18	T cells 2:Raghu_Kalluri
RPS4X	T cells 2:Raghu_Kalluri
RPLP0	T cells 2:Raghu_Kalluri
LCK	T cells 2:Raghu_Kalluri
KLK8	T cells 2:Raghu_Kalluri
RPS5	T cells 2:Raghu_Kalluri
RPS3	T cells 2:Raghu_Kalluri
MS4A6B	T cells 2:Raghu_Kalluri
RPS13	T cells 2:Raghu_Kalluri
RPL27	T cells 2:Raghu_Kalluri
RPL38	T cells 2:Raghu_Kalluri
RPL17	T cells 2:Raghu_Kalluri
RPS20	T cells 2:Raghu_Kalluri
RPL8	T cells 2:Raghu_Kalluri
RPS21	T cells 2:Raghu_Kalluri
RPL9	T cells 2:Raghu_Kalluri
RPL18	T cells 2:Raghu_Kalluri
RPL3	T cells 2:Raghu_Kalluri
CTSW	T cells 2:Raghu_Kalluri
RPL30	T cells 2:Raghu_Kalluri
RPS19	T cells 2:Raghu_Kalluri
RPL37A	T cells 2:Raghu_Kalluri
RPL35A	T cells 2:Raghu_Kalluri
RPL37	T cells 2:Raghu_Kalluri
RPL19	T cells 2:Raghu_Kalluri
THY1	T cells 2:Raghu_Kalluri
RPL23A	T cells 2:Raghu_Kalluri
RPS3A1	T cells 2:Raghu_Kalluri
RPS10	T cells 2:Raghu_Kalluri
RPL36	T cells 2:Raghu_Kalluri
RPL11	T cells 2:Raghu_Kalluri
AW112010	T cells 2:Raghu_Kalluri
RPS15	T cells 2:Raghu_Kalluri
RPL23	T cells 2:Raghu_Kalluri
RPL18A	T cells 2:Raghu_Kalluri
RPL27A	T cells 2:Raghu_Kalluri
FAM189B	T cells 2:Raghu_Kalluri
RPL13	T cells 2:Raghu_Kalluri
RPL34	T cells 2:Raghu_Kalluri
TCF7	T cells 2:Raghu_Kalluri
TXK	T cells 2:Raghu_Kalluri
SKAP1	T cells 2:Raghu_Kalluri
KLRD1	T cells 2:Raghu_Kalluri
RPL32	T cells 2:Raghu_Kalluri
RPL6	T cells 2:Raghu_Kalluri
RPL10A	T cells 2:Raghu_Kalluri
RPS17	T cells 2:Raghu_Kalluri
UBA52	T cells 2:Raghu_Kalluri
RPL31	T cells 2:Raghu_Kalluri
IFI206	T cells 2:Raghu_Kalluri
RPL14	T cells 2:Raghu_Kalluri
ARL4C	T cells 2:Raghu_Kalluri
GM11808	T cells 2:Raghu_Kalluri
TRBC1	T cells 2:Raghu_Kalluri
RPL4	T cells 2:Raghu_Kalluri
LIMD2	T cells 2:Raghu_Kalluri
RPS27A	T cells 2:Raghu_Kalluri
RPSA	T cells 2:Raghu_Kalluri
RPL21	T cells 2:Raghu_Kalluri
RPL15	T cells 2:Raghu_Kalluri
SHISA5	T cells 2:Raghu_Kalluri
RPS2	T cells 2:Raghu_Kalluri
RPS8	T cells 2:Raghu_Kalluri
RPS25	T cells 2:Raghu_Kalluri
RPS14	T cells 2:Raghu_Kalluri
RPS27RT	T cells 2:Raghu_Kalluri
GIMAP4	T cells 2:Raghu_Kalluri
CCND2	T cells 2:Raghu_Kalluri
RPS11	T cells 2:Raghu_Kalluri
BCL2	T cells 2:Raghu_Kalluri
RPL7	T cells 2:Raghu_Kalluri
LTB	T cells 2:Raghu_Kalluri
RPS26	T cells 2:Raghu_Kalluri
B2M	T cells 2:Raghu_Kalluri
EEF1A1	T cells 2:Raghu_Kalluri
PTPN18	T cells 2:Raghu_Kalluri
SELPLG	T cells 2:Raghu_Kalluri
GM10260	T cells 2:Raghu_Kalluri
SNRPG	T cells 2:Raghu_Kalluri
EEF1B2	T cells 2:Raghu_Kalluri
PTPRCAP	T cells 2:Raghu_Kalluri
RAC2	T cells 2:Raghu_Kalluri
CD52	T cells 2:Raghu_Kalluri
NPM1	T cells 2:Raghu_Kalluri
SPP1	Cancer cells 1:Raghu_Kalluri
MGP	Cancer cells 1:Raghu_Kalluri
S100A6	Cancer cells 1:Raghu_Kalluri
MT2	Cancer cells 1:Raghu_Kalluri
GAPDH	Cancer cells 1:Raghu_Kalluri
LGALS1	Cancer cells 1:Raghu_Kalluri
MT1	Cancer cells 1:Raghu_Kalluri
CST6	Cancer cells 1:Raghu_Kalluri
TM4SF1	Cancer cells 1:Raghu_Kalluri
LGALS3	Cancer cells 1:Raghu_Kalluri
KRT18	Cancer cells 1:Raghu_Kalluri
TPI1	Cancer cells 1:Raghu_Kalluri
VIM	Cancer cells 1:Raghu_Kalluri
CD63	Cancer cells 1:Raghu_Kalluri
HMGA2	Cancer cells 1:Raghu_Kalluri
MIF	Cancer cells 1:Raghu_Kalluri
KRT8	Cancer cells 1:Raghu_Kalluri
COL6A1	Cancer cells 1:Raghu_Kalluri
TSC22D1	Cancer cells 1:Raghu_Kalluri
RPL26	Cancer cells 1:Raghu_Kalluri
OAF	Cancer cells 1:Raghu_Kalluri
PRKG2	Cancer cells 1:Raghu_Kalluri
CD9	Cancer cells 1:Raghu_Kalluri
PKM	Cancer cells 1:Raghu_Kalluri
MEG3	Cancer cells 1:Raghu_Kalluri
RPL32	Cancer cells 1:Raghu_Kalluri
SLC25A4	Cancer cells 1:Raghu_Kalluri
S100A4	Cancer cells 1:Raghu_Kalluri
COL6A2	Cancer cells 1:Raghu_Kalluri
DAP	Cancer cells 1:Raghu_Kalluri
EMP1	Cancer cells 1:Raghu_Kalluri
PHLDA1	Cancer cells 1:Raghu_Kalluri
ANXA1	Cancer cells 1:Raghu_Kalluri
CTSB	Cancer cells 1:Raghu_Kalluri
LMNA	Cancer cells 1:Raghu_Kalluri
APRT	Cancer cells 1:Raghu_Kalluri
ESD	Cancer cells 1:Raghu_Kalluri
TPT1	Cancer cells 1:Raghu_Kalluri
EIF4EBP1	Cancer cells 1:Raghu_Kalluri
PCOLCE	Cancer cells 1:Raghu_Kalluri
ANXA2	Cancer cells 1:Raghu_Kalluri
LDHA	Cancer cells 1:Raghu_Kalluri
HSP90AB1	Cancer cells 1:Raghu_Kalluri
GGCT	Cancer cells 1:Raghu_Kalluri
COL3A1	Cancer cells 1:Raghu_Kalluri
RPL13	Cancer cells 1:Raghu_Kalluri
PTMS	Cancer cells 1:Raghu_Kalluri
NUPR1	Cancer cells 1:Raghu_Kalluri
MPP6	Cancer cells 1:Raghu_Kalluri
TOMM20	Cancer cells 1:Raghu_Kalluri
H1F0	Cancer cells 1:Raghu_Kalluri
TNFRSF12A	Cancer cells 1:Raghu_Kalluri
PPP1R14B	Cancer cells 1:Raghu_Kalluri
S100A11	Cancer cells 1:Raghu_Kalluri
PLA2G7	Cancer cells 1:Raghu_Kalluri
GREM1	Cancer cells 1:Raghu_Kalluri
RHOC	Cancer cells 1:Raghu_Kalluri
PGAM1	Cancer cells 1:Raghu_Kalluri
RPL29	Cancer cells 1:Raghu_Kalluri
RPL5	Cancer cells 1:Raghu_Kalluri
BSG	Cancer cells 1:Raghu_Kalluri
RPL15	Cancer cells 1:Raghu_Kalluri
CAPG	Cancer cells 1:Raghu_Kalluri
TIMP1	Cancer cells 1:Raghu_Kalluri
MLF2	Cancer cells 1:Raghu_Kalluri
TPM4	Cancer cells 1:Raghu_Kalluri
RACK1	Cancer cells 1:Raghu_Kalluri
CPE	Cancer cells 1:Raghu_Kalluri
TIMP2	Cancer cells 1:Raghu_Kalluri
CYB5R3	Cancer cells 1:Raghu_Kalluri
CSRP2	Cancer cells 1:Raghu_Kalluri
S100A16	Cancer cells 1:Raghu_Kalluri
MFGE8	Cancer cells 1:Raghu_Kalluri
SDC1	Cancer cells 1:Raghu_Kalluri
TIMP3	Cancer cells 1:Raghu_Kalluri
TPM1	Cancer cells 1:Raghu_Kalluri
ANK	Cancer cells 1:Raghu_Kalluri
THY1	Cancer cells 1:Raghu_Kalluri
MTAP	Cancer cells 1:Raghu_Kalluri
RPL18A	Cancer cells 1:Raghu_Kalluri
BMP2	Cancer cells 1:Raghu_Kalluri
EEF1G	Cancer cells 1:Raghu_Kalluri
NEAT1	Cancer cells 1:Raghu_Kalluri
YBX3	Cancer cells 1:Raghu_Kalluri
SELENOM	Cancer cells 1:Raghu_Kalluri
S100A10	Cancer cells 1:Raghu_Kalluri
CTSL	Cancer cells 1:Raghu_Kalluri
MAP1LC3B	Cancer cells 1:Raghu_Kalluri
NETO2	Cancer cells 1:Raghu_Kalluri
GSN	Cancer cells 1:Raghu_Kalluri
PHB2	Cancer cells 1:Raghu_Kalluri
CSTB	Cancer cells 1:Raghu_Kalluri
NEDD4	Cancer cells 1:Raghu_Kalluri
USE1	Cancer cells 1:Raghu_Kalluri
CAVIN3	Cancer cells 1:Raghu_Kalluri
RPLP0	Cancer cells 1:Raghu_Kalluri
RPS8	Cancer cells 1:Raghu_Kalluri
PEBP1	Cancer cells 1:Raghu_Kalluri
HSPB1	Cancer cells 1:Raghu_Kalluri
RPL12	Cancer cells 1:Raghu_Kalluri
EIF5A	Cancer cells 1:Raghu_Kalluri
PRRX1	Cancer cells 1:Raghu_Kalluri
FTH1	Cancer cells 1:Raghu_Kalluri
FAM162A	Cancer cells 1:Raghu_Kalluri
RPS12	Cancer cells 1:Raghu_Kalluri
FERMT2	Cancer cells 1:Raghu_Kalluri
ALDOA	Cancer cells 1:Raghu_Kalluri
RPSA	Cancer cells 1:Raghu_Kalluri
IER3	Cancer cells 1:Raghu_Kalluri
RPL7A	Cancer cells 1:Raghu_Kalluri
SFR1	Cancer cells 1:Raghu_Kalluri
EEF2	Cancer cells 1:Raghu_Kalluri
CALD1	Cancer cells 1:Raghu_Kalluri
CCND1	Cancer cells 1:Raghu_Kalluri
ANKRD37	Cancer cells 1:Raghu_Kalluri
GNAS	Cancer cells 1:Raghu_Kalluri
ANXA5	Cancer cells 1:Raghu_Kalluri
IGFBP4	Cancer cells 1:Raghu_Kalluri
RPL23A	Cancer cells 1:Raghu_Kalluri
RPS18	Cancer cells 1:Raghu_Kalluri
FKBP1A	Cancer cells 1:Raghu_Kalluri
KRT19	Cancer cells 1:Raghu_Kalluri
TUBB6	Cancer cells 1:Raghu_Kalluri
PRDX2	Cancer cells 1:Raghu_Kalluri
EVA1B	Cancer cells 1:Raghu_Kalluri
GABARAPL1	Cancer cells 1:Raghu_Kalluri
UBC	Cancer cells 1:Raghu_Kalluri
HDGF	Cancer cells 1:Raghu_Kalluri
AES	Cancer cells 1:Raghu_Kalluri
UQCC2	Cancer cells 1:Raghu_Kalluri
EEF1A1	Cancer cells 1:Raghu_Kalluri
SERPINH1	Cancer cells 1:Raghu_Kalluri
CNBP	Cancer cells 1:Raghu_Kalluri
EEF1B2	Cancer cells 1:Raghu_Kalluri
SERPINF1	Cancer cells 1:Raghu_Kalluri
GADD45A	Cancer cells 1:Raghu_Kalluri
RPS2	Cancer cells 1:Raghu_Kalluri
TXNDC17	Cancer cells 1:Raghu_Kalluri
P4HB	Cancer cells 1:Raghu_Kalluri
RHOB	Cancer cells 1:Raghu_Kalluri
BHLHE40	Cancer cells 1:Raghu_Kalluri
IL33	Cancer cells 1:Raghu_Kalluri
CKS1B	Cancer cells 1:Raghu_Kalluri
DYNLL1	Cancer cells 1:Raghu_Kalluri
NUDT9	Cancer cells 1:Raghu_Kalluri
RPL21	Cancer cells 1:Raghu_Kalluri
CAV1	Cancer cells 1:Raghu_Kalluri
VDAC2	Cancer cells 1:Raghu_Kalluri
GSTO1	Cancer cells 1:Raghu_Kalluri
ERRFI1	Cancer cells 1:Raghu_Kalluri
TWIST2	Cancer cells 1:Raghu_Kalluri
AHNAK	Cancer cells 1:Raghu_Kalluri
ARPC1B	Cancer cells 1:Raghu_Kalluri
FBLN2	Cancer cells 1:Raghu_Kalluri
IRX3	Cancer cells 1:Raghu_Kalluri
SOX9	Cancer cells 1:Raghu_Kalluri
GPX4	Cancer cells 1:Raghu_Kalluri
RPL23	Cancer cells 1:Raghu_Kalluri
COX4I1	Cancer cells 1:Raghu_Kalluri
RAB7	Cancer cells 1:Raghu_Kalluri
STRAP	Cancer cells 1:Raghu_Kalluri
NUDT4	Cancer cells 1:Raghu_Kalluri
EPS8	Cancer cells 1:Raghu_Kalluri
SELENOF	Cancer cells 1:Raghu_Kalluri
COL6A3	Cancer cells 1:Raghu_Kalluri
CNIH1	Cancer cells 1:Raghu_Kalluri
IGFBP7	Cancer cells 1:Raghu_Kalluri
TMED10	Cancer cells 1:Raghu_Kalluri
CXCL1	Cancer cells 1:Raghu_Kalluri
HBEGF	Cancer cells 1:Raghu_Kalluri
CYR61	Cancer cells 1:Raghu_Kalluri
NACA	Cancer cells 1:Raghu_Kalluri
NT5DC2	Cancer cells 1:Raghu_Kalluri
BOK	Cancer cells 1:Raghu_Kalluri
COL8A1	Cancer cells 1:Raghu_Kalluri
RBPMS	Cancer cells 1:Raghu_Kalluri
ATP5D	Cancer cells 1:Raghu_Kalluri
MBNL2	Cancer cells 1:Raghu_Kalluri
TINAGL1	Cancer cells 1:Raghu_Kalluri
FSTL1	Cancer cells 1:Raghu_Kalluri
RPS10	Cancer cells 1:Raghu_Kalluri
LAMP1	Cancer cells 1:Raghu_Kalluri
RPS14	Cancer cells 1:Raghu_Kalluri
SEC61A1	Cancer cells 1:Raghu_Kalluri
DPH3	Cancer cells 1:Raghu_Kalluri
AVPI1	Cancer cells 1:Raghu_Kalluri
PLAT	Cancer cells 1:Raghu_Kalluri
SCD2	Cancer cells 1:Raghu_Kalluri
HSBP1	Cancer cells 1:Raghu_Kalluri
LRP1	Cancer cells 1:Raghu_Kalluri
BRI3	Cancer cells 1:Raghu_Kalluri
SERPINB6A	Cancer cells 1:Raghu_Kalluri
COPS7A	Cancer cells 1:Raghu_Kalluri
RPS15	Cancer cells 1:Raghu_Kalluri
RTN4	Cancer cells 1:Raghu_Kalluri
ARF4	Cancer cells 1:Raghu_Kalluri
MRPS6	Cancer cells 1:Raghu_Kalluri
PPIC	Cancer cells 1:Raghu_Kalluri
FN1	Cancer cells 1:Raghu_Kalluri
FOSL1	Cancer cells 1:Raghu_Kalluri
RPL24	Cancer cells 1:Raghu_Kalluri
PTOV1	Cancer cells 1:Raghu_Kalluri
PMEPA1	Cancer cells 1:Raghu_Kalluri
TCIM	Cancer cells 1:Raghu_Kalluri
TPM2	Cancer cells 1:Raghu_Kalluri
LMO7	Cancer cells 1:Raghu_Kalluri
WWTR1	Cancer cells 1:Raghu_Kalluri
ATP2B1	Cancer cells 1:Raghu_Kalluri
RPL14	Cancer cells 1:Raghu_Kalluri
MMP14	Cancer cells 1:Raghu_Kalluri
CHCHD2	Cancer cells 1:Raghu_Kalluri
CFL2	Cancer cells 1:Raghu_Kalluri
RPS27A	Cancer cells 1:Raghu_Kalluri
NENF	Cancer cells 1:Raghu_Kalluri
INHBA	Cancer cells 1:Raghu_Kalluri
HMGN3	Cancer cells 1:Raghu_Kalluri
PCBD1	Cancer cells 1:Raghu_Kalluri
OCIAD2	Cancer cells 1:Raghu_Kalluri
PBX1	Cancer cells 1:Raghu_Kalluri
RPL4	Cancer cells 1:Raghu_Kalluri
RTRAF	Cancer cells 1:Raghu_Kalluri
KLF9	Cancer cells 1:Raghu_Kalluri
AKR1A1	Cancer cells 1:Raghu_Kalluri
MRFAP1	Cancer cells 1:Raghu_Kalluri
ARL1	Cancer cells 1:Raghu_Kalluri
SIN3B	Cancer cells 1:Raghu_Kalluri
AQP1	Cancer cells 1:Raghu_Kalluri
HES1	Cancer cells 1:Raghu_Kalluri
EGR1	Cancer cells 1:Raghu_Kalluri
AHNAK2	Cancer cells 1:Raghu_Kalluri
BDNF	Cancer cells 1:Raghu_Kalluri
PTTG1IP	Cancer cells 1:Raghu_Kalluri
TCP1	Cancer cells 1:Raghu_Kalluri
NAA38	Cancer cells 1:Raghu_Kalluri
UBE2M	Cancer cells 1:Raghu_Kalluri
VDAC3	Cancer cells 1:Raghu_Kalluri
SLC20A1	Cancer cells 1:Raghu_Kalluri
HCFC1R1	Cancer cells 1:Raghu_Kalluri
TRAPPC1	Cancer cells 1:Raghu_Kalluri
RAB34	Cancer cells 1:Raghu_Kalluri
HSPA9	Cancer cells 1:Raghu_Kalluri
CHD3	Cancer cells 1:Raghu_Kalluri
BRK1	Cancer cells 1:Raghu_Kalluri
PSMD7	Cancer cells 1:Raghu_Kalluri
CDK4	Cancer cells 1:Raghu_Kalluri
DPYSL3	Cancer cells 1:Raghu_Kalluri
PDGFRL	Cancer cells 1:Raghu_Kalluri
GJA1	Cancer cells 1:Raghu_Kalluri
HACD1	Cancer cells 1:Raghu_Kalluri
SH3GLB1	Cancer cells 1:Raghu_Kalluri
FLT1	Cancer cells 1:Raghu_Kalluri
DSTN	Cancer cells 1:Raghu_Kalluri
MSMO1	Cancer cells 1:Raghu_Kalluri
RPL17	Cancer cells 1:Raghu_Kalluri
TCF25	Cancer cells 1:Raghu_Kalluri
SMIM10L1	Cancer cells 1:Raghu_Kalluri
EFEMP2	Cancer cells 1:Raghu_Kalluri
RBMS1	Cancer cells 1:Raghu_Kalluri
UGDH	Cancer cells 1:Raghu_Kalluri
SNHG6	Cancer cells 1:Raghu_Kalluri
VCAM1	Cancer cells 1:Raghu_Kalluri
VMP1	Cancer cells 1:Raghu_Kalluri
ESM1	Cancer cells 1:Raghu_Kalluri
GPRC5A	Cancer cells 1:Raghu_Kalluri
GCHFR	Cancer cells 1:Raghu_Kalluri
TUSC3	Cancer cells 1:Raghu_Kalluri
ITGB1	Cancer cells 1:Raghu_Kalluri
AREG	Cancer cells 1:Raghu_Kalluri
SMG6	Cancer cells 1:Raghu_Kalluri
IFITM2	Cancer cells 1:Raghu_Kalluri
MTCH2	Cancer cells 1:Raghu_Kalluri
FKBP4	Cancer cells 1:Raghu_Kalluri
ONECUT2	Cancer cells 1:Raghu_Kalluri
VAT1	Cancer cells 1:Raghu_Kalluri
CDX2	Cancer cells 1:Raghu_Kalluri
GDE1	Cancer cells 1:Raghu_Kalluri
TM4SF4	Cancer cells 1:Raghu_Kalluri
MRPL51	Cancer cells 1:Raghu_Kalluri
DDA1	Cancer cells 1:Raghu_Kalluri
CALML4	Cancer cells 1:Raghu_Kalluri
PGLS	Cancer cells 1:Raghu_Kalluri
VDAC1	Cancer cells 1:Raghu_Kalluri
NUDT21	Cancer cells 1:Raghu_Kalluri
GM9493	Cancer cells 1:Raghu_Kalluri
IFITM3	Cancer cells 1:Raghu_Kalluri
MGST3	Cancer cells 1:Raghu_Kalluri
DUT	Cancer cells 1:Raghu_Kalluri
BNIP3	Cancer cells 1:Raghu_Kalluri
PLEKHA5	Cancer cells 1:Raghu_Kalluri
FKBP10	Cancer cells 1:Raghu_Kalluri
MPZL1	Cancer cells 1:Raghu_Kalluri
LAPTM4B	Cancer cells 1:Raghu_Kalluri
DUSP6	Cancer cells 1:Raghu_Kalluri
NFIC	Cancer cells 1:Raghu_Kalluri
FKBP8	Cancer cells 1:Raghu_Kalluri
RRM2	Cancer cells 1:Raghu_Kalluri
FKBP5	Cancer cells 1:Raghu_Kalluri
CALU	Cancer cells 1:Raghu_Kalluri
RANGRF	Cancer cells 1:Raghu_Kalluri
CNN3	Cancer cells 1:Raghu_Kalluri
AP3S1	Cancer cells 1:Raghu_Kalluri
PDGFA	Cancer cells 1:Raghu_Kalluri
TNFAIP2	Cancer cells 1:Raghu_Kalluri
AEBP1	Cancer cells 1:Raghu_Kalluri
SAR1A	Cancer cells 1:Raghu_Kalluri
ARL4A	Cancer cells 1:Raghu_Kalluri
TNFSF13B	Cancer cells 1:Raghu_Kalluri
UNC5B	Cancer cells 1:Raghu_Kalluri
ANXA7	Cancer cells 1:Raghu_Kalluri
PCDH17	Cancer cells 1:Raghu_Kalluri
PDGFRB	Cancer cells 1:Raghu_Kalluri
WLS	Cancer cells 1:Raghu_Kalluri
MATN2	Cancer cells 1:Raghu_Kalluri
AP1S1	Cancer cells 1:Raghu_Kalluri
IGF2BP2	Cancer cells 1:Raghu_Kalluri
GARS	Cancer cells 1:Raghu_Kalluri
NPDC1	Cancer cells 1:Raghu_Kalluri
UBTD1	Cancer cells 1:Raghu_Kalluri
SMAP1	Cancer cells 1:Raghu_Kalluri
AKR1B8	Cancer cells 1:Raghu_Kalluri
EGLN3	Cancer cells 1:Raghu_Kalluri
ZFHX3	Cancer cells 1:Raghu_Kalluri
TIMM17A	Cancer cells 1:Raghu_Kalluri
SLC16A1	Cancer cells 1:Raghu_Kalluri
APEX1	Cancer cells 1:Raghu_Kalluri
GNL3	Cancer cells 1:Raghu_Kalluri
RCN1	Cancer cells 1:Raghu_Kalluri
TMEM107	Cancer cells 1:Raghu_Kalluri
AIG1	Cancer cells 1:Raghu_Kalluri
QSOX1	Cancer cells 1:Raghu_Kalluri
NAB2	Cancer cells 1:Raghu_Kalluri
GPX8	Cancer cells 1:Raghu_Kalluri
POLR2C	Cancer cells 1:Raghu_Kalluri
NR2F1	Cancer cells 1:Raghu_Kalluri
NBL1	Cancer cells 1:Raghu_Kalluri
PPP4R2	Cancer cells 1:Raghu_Kalluri
PDPN	Cancer cells 1:Raghu_Kalluri
COL4A2	Cancer cells 1:Raghu_Kalluri
ACOT7	Cancer cells 1:Raghu_Kalluri
TSPAN4	Cancer cells 1:Raghu_Kalluri
TSPAN3	Cancer cells 1:Raghu_Kalluri
GM26532	Cancer cells 1:Raghu_Kalluri
TES	Cancer cells 1:Raghu_Kalluri
ZFP91	Cancer cells 1:Raghu_Kalluri
MEIS2	Cancer cells 1:Raghu_Kalluri
MMD	Cancer cells 1:Raghu_Kalluri
BMP1	Cancer cells 1:Raghu_Kalluri
DNM1	Cancer cells 1:Raghu_Kalluri
HMGA1	Cancer cells 1:Raghu_Kalluri
MAP1B	Cancer cells 1:Raghu_Kalluri
PDGFRA	Cancer cells 1:Raghu_Kalluri
GM10073	Cancer cells 1:Raghu_Kalluri
DDB1	Cancer cells 1:Raghu_Kalluri
RNF126	Cancer cells 1:Raghu_Kalluri
COPG1	Cancer cells 1:Raghu_Kalluri
